GCA_000367825.1_Pseudomonas_putida_TRO1_genomic GENE TO IGR ASSOCIATIONS

#######################################################################
SIGNIFICANT GENE CLUSTER ASSOCIATIONS OCCURRING >100x WITH FRACTION ASSOCIATED +15% HIGHER THAN EXPECTED
GENE	IGR	GENE_COUNT	ASSOC_COUNT	ASSOC_TOTAL(%)	ASSOC_EXPECTED(%)
ribC	Cluster_71419	176	62	35.227	3.226
hemB	Cluster_61235	189	41	21.693	3.571
lhgD	Cluster_106942	156	55	35.256	5.263
glaH	Cluster_60936	159	59	37.107	5.263
glaR	Cluster_60936	122	48	39.344	4.762
cusR	Cluster_135020	196	69	35.204	3.03
cysS	Cluster_43592	209	77	36.842	4.167
glnS	Cluster_43592	218	80	36.697	4.167
lpxH_1	Cluster_43592	197	44	22.335	3.333
pvdQ	Cluster_60784	208	127	61.058	3.704
tamB	Cluster_76764	205	59	28.78	3.448
tamA	Cluster_76764	217	60	27.65	3.125
xthA_2	Cluster_76764	198	38	19.192	1.923
ahcY	Cluster_32604	218	146	66.972	4.762
metF	Cluster_74755	219	53	24.201	3.125
rhlE_2	Cluster_52646	216	87	40.278	3.125
yceI	Cluster_165550	209	116	55.502	3.846
yceJ_2	Cluster_165550	56	16	28.571	4.545
mnmC_3	Cluster_55455	129	25	19.38	2.778
bioA	Cluster_131428	218	100	45.872	3.448
rsmE	Cluster_76263	219	78	35.616	1.961
pleD_1	Cluster_46374	121	28	23.14	6.667
gshB	Cluster_46374	216	61	28.241	3.226
hslU	Cluster_133576	218	114	52.294	3.226
phaC_1	Cluster_37965	206	87	42.233	2.778
ubiE	Cluster_99387	220	153	69.545	4.762
ubiJ	Cluster_99387	214	151	70.561	5.263
ubiB	Cluster_99387	207	145	70.048	5.263
hisI	Cluster_135995	192	136	70.833	6.25
hisE	Cluster_135995	219	158	72.146	6.25
tatA_2	Cluster_135995	177	37	20.904	3.704
tatB_2	Cluster_135995	173	36	20.809	4.167
tatC_2	Cluster_135995	178	35	19.663	3.846
hisQ_2	Cluster_123516	209	64	30.622	2.703
occM_2	Cluster_123516	219	51	23.288	2.0
hisP	Cluster_123516	170	123	72.353	14.286
selO	Cluster_76766	217	38	17.512	2.041
betB	Cluster_161762	127	33	25.984	6.25
caiT	Cluster_12925	194	141	72.68	5.556
tal	Cluster_79999	161	62	38.509	2.564
ytfF	Cluster_6250	74	32	43.243	5.0
proQ	Cluster_100653	143	60	41.958	6.25
iutA	Cluster_52649	128	50	39.062	5.0
speB	Cluster_115444	156	128	82.051	9.091
yqaA_2	Cluster_132108	33	9	27.273	8.333
rlhA_1	Cluster_93729	211	48	22.749	1.818
acnB	Cluster_23666	198	89	44.949	5.882
mmgE	Cluster_71142	189	52	27.513	2.564
prpF	Cluster_82833	152	50	32.895	3.125
acnM	Cluster_78357	192	43	22.396	2.632
prpC	Cluster_145949	182	67	36.813	3.448
prpB	Cluster_31142	209	61	29.187	3.125
pabB	Cluster_56462	209	55	26.316	2.439
cysH	Cluster_126768	208	71	34.135	3.226
cysB	Cluster_96555	201	131	65.174	5.0
ynhG	Cluster_103868	51	45	88.235	20.0
tesA	NO_CLUSTER_ASSOCIATION_FOUND	218	216	99.083	33.333
lolD_1	NO_CLUSTER_ASSOCIATION_FOUND	214	101	47.196	7.692
greB_2	Cluster_43707	204	47	23.039	2.222
mhqP	Cluster_107708	180	85	47.222	5.263
tatD	Cluster_78521	219	132	60.274	3.226
ppiD	Cluster_65819	217	181	83.41	6.667
lon_2	Cluster_75048	189	71	37.566	2.273
clpX	Cluster_111146	217	197	90.783	12.5
clpP_1	Cluster_122475	198	77	38.889	1.852
tig	Cluster_43442	220	57	25.909	4.545
folD_1	Cluster_35237	123	43	34.959	4.0
sugB	Cluster_161752	125	50	40.0	6.25
ngcF	Cluster_161752	52	30	57.692	33.333
ugpC_2	Cluster_161752	147	53	36.054	3.571
ugpC_3	Cluster_161752	111	30	27.027	5.0
mcpA	Cluster_88138	167	62	37.126	5.0
dauA_2	Cluster_106261	114	35	30.702	2.941
pfeA	Cluster_15628	188	42	22.34	3.448
yfcJ_1	Cluster_15628	82	22	26.829	5.263
bacA	NO_CLUSTER_ASSOCIATION_FOUND	195	64	32.821	2.041
alsS	NO_CLUSTER_ASSOCIATION_FOUND	79	31	39.241	3.846
hmp_2	Cluster_70968	214	38	17.757	1.613
yphB	Cluster_150833	135	49	36.296	3.704
dctM	Cluster_139062	132	64	48.485	5.882
nrdB	Cluster_15184	213	54	25.352	2.5
yajO_2	Cluster_119629	148	32	21.622	2.857
fabZ	Cluster_106679	218	198	90.826	9.091
lpxA	Cluster_106679	216	194	89.815	7.692
lpxB	Cluster_106679	215	188	87.442	6.25
rnhB	Cluster_106679	215	188	87.442	6.25
dnaE	Cluster_65352	211	59	27.962	2.857
accA	Cluster_111408	208	205	98.558	33.333
tilS	Cluster_71559	216	58	26.852	2.128
pyrG	Cluster_37547	210	197	93.81	12.5
kdsA_1	Cluster_37547	68	31	45.588	4.348
eno	Cluster_81074	204	121	59.314	4.762
ftsB	Cluster_73774	217	91	41.935	4.762
ispD	Cluster_73774	214	88	41.121	4.545
cidA_2	Cluster_83400	197	81	41.117	3.448
yohK_2	Cluster_83400	198	74	37.374	2.941
proA	Cluster_27206	107	27	25.234	3.571
dacC_2	Cluster_50301	76	31	40.789	5.556
lipB	Cluster_135669	219	165	75.342	6.667
lipA	Cluster_135669	156	111	71.154	6.667
ykfA	Cluster_118209	213	62	29.108	3.448
hrpB	Cluster_98669	177	107	60.452	5.0
fieF	Cluster_98669	218	144	66.055	4.762
rluE	Cluster_113306	216	67	31.019	2.857
amn	Cluster_113306	217	70	32.258	2.778
ppiA	Cluster_155297	219	135	61.644	8.333
catD_3	Cluster_155297	184	48	26.087	2.5
azoR	Cluster_107923	158	114	72.152	7.143
ybdG	Cluster_114752	203	45	22.167	3.846
srmB	Cluster_114752	77	37	48.052	5.882
gltR_5	Cluster_112603	57	14	24.561	3.571
opuE	Cluster_89728	207	140	67.633	3.704
gbuA	Cluster_50281	176	115	65.341	4.762
bepC_1	Cluster_30086	103	24	23.301	4.0
ybaN_2	Cluster_44268	149	44	29.53	4.762
recQ	Cluster_44268	214	97	45.327	4.348
slyA_2	Cluster_82785	219	39	17.808	1.695
bamA_3	Cluster_139676	95	25	26.316	5.263
lpxH_2	Cluster_93253	197	53	26.904	2.778
trkI_1	Cluster_115447	118	41	34.746	5.882
ydjA	Cluster_115447	218	148	67.89	4.0
cpxR_2	NO_CLUSTER_ASSOCIATION_FOUND	136	45	33.088	3.125
gdhB	Cluster_36660	214	143	66.822	4.545
rplC	Cluster_130094	219	218	99.543	50.0
rplD	Cluster_130094	219	216	98.63	33.333
rplW	Cluster_130094	219	215	98.174	25.0
rplB	Cluster_130094	219	214	97.717	25.0
rpsS	Cluster_130094	219	213	97.26	20.0
rplV	Cluster_130094	216	213	98.611	50.0
rpsC	Cluster_130094	221	213	96.38	20.0
rplP	Cluster_130094	220	212	96.364	20.0
rpmC	Cluster_130094	221	212	95.928	16.667
rpsQ	Cluster_130094	221	212	95.928	16.667
rplN	Cluster_130094	220	211	95.909	16.667
rplX	Cluster_130094	221	211	95.475	16.667
rplE	Cluster_130094	220	210	95.455	16.667
rpsN	Cluster_130094	220	210	95.455	20.0
rpsH	Cluster_56461	220	63	28.636	7.143
rplF	Cluster_56461	220	63	28.636	7.143
rplR	Cluster_56461	220	62	28.182	7.143
rpsE	Cluster_56461	219	62	28.311	7.143
rpmD	Cluster_56461	221	62	28.054	6.667
rplO	Cluster_56461	221	62	28.054	6.667
secY	Cluster_56461	219	62	28.311	7.143
rpmJ	Cluster_56461	205	62	30.244	10.0
rpsM	Cluster_95128	221	129	58.371	33.333
rpsK	Cluster_95128	221	129	58.371	33.333
rpsD	Cluster_95128	220	128	58.182	25.0
rpoA	Cluster_95128	219	126	57.534	25.0
rplQ	Cluster_95128	220	126	57.273	25.0
cat	Cluster_71102	212	79	37.264	3.846
bfr_2	Cluster_75817	219	72	32.877	4.348
uvrA_2	Cluster_96544	209	69	33.014	1.961
yajR	Cluster_96544	217	200	92.166	12.5
ssb	Cluster_96544	131	116	88.55	11.111
ydfG	Cluster_78819	125	51	40.8	4.0
fdoG_1	Cluster_85071	213	64	30.047	2.703
fdoG_2	Cluster_85071	213	63	29.577	2.778
fdoH	Cluster_85071	214	63	29.439	2.5
fdoI	Cluster_85071	213	62	29.108	2.5
fdhE	Cluster_85071	210	62	29.524	2.5
ansA	Cluster_136507	207	128	61.836	4.167
alsT	Cluster_68696	164	115	70.122	7.143
rmlD	Cluster_35994	159	45	28.302	3.03
ompW	Cluster_107193	216	139	64.352	3.846
ytrE	Cluster_95814	136	49	36.029	5.882
cnoX	Cluster_167845	220	58	26.364	4.545
nrdR	Cluster_112135	220	168	76.364	5.882
ribD	Cluster_112135	211	162	76.777	6.667
ribE	Cluster_112135	218	163	74.771	5.882
ribBA_2	Cluster_112135	208	58	27.885	3.448
ribH	Cluster_118441	206	156	75.728	6.667
nusB	Cluster_118441	219	158	72.146	5.263
thiL	Cluster_118441	214	151	70.561	5.556
pgpA	Cluster_118441	220	153	69.545	5.556
btuF	Cluster_67625	147	61	41.497	4.762
thiD	Cluster_35576	210	115	54.762	3.125
thiE_2	Cluster_35576	214	82	38.318	2.381
hemL	Cluster_35576	202	110	54.455	3.333
ybeZ	Cluster_48396	218	57	26.147	2.273
ybeY	Cluster_48396	218	57	26.147	2.222
corC	Cluster_48396	218	56	25.688	2.174
lnt	Cluster_48396	214	55	25.701	2.273
leuS	Cluster_49307	212	160	75.472	6.25
lptE	Cluster_145144	218	70	32.11	2.703
holA	Cluster_145144	217	67	30.876	2.5
rutR_2	Cluster_94425	220	60	27.273	1.667
yedI	Cluster_94425	210	130	61.905	4.762
pucL	Cluster_157876	101	26	25.743	5.882
pucM	Cluster_18692	217	116	53.456	3.571
ltxB	Cluster_143498	151	48	31.788	5.263
typA	Cluster_97279	219	179	81.735	7.692
malP	Cluster_123090	216	66	30.556	4.348
dasR_2	Cluster_109837	87	52	59.77	7.692
ves	Cluster_109837	218	176	80.734	8.333
leuC	Cluster_95132	174	113	64.943	8.333
leuD1	Cluster_95132	192	125	65.104	7.692
COQ5	Cluster_104138	159	57	35.849	3.333
leuB	Cluster_150147	217	149	68.664	4.762
asd	Cluster_143500	219	158	72.146	9.091
gabP_3	Cluster_37905	206	42	20.388	1.852
fusB	Cluster_135760	200	122	61.0	5.882
bicA	Cluster_128671	205	47	22.927	2.439
aceA	Cluster_10255	209	154	73.684	7.143
ndhC	Cluster_20397	220	64	29.091	3.226
nuoB	Cluster_20397	219	64	29.224	3.226
nuoC	Cluster_131414	215	197	91.628	8.333
nuoE_2	Cluster_131414	114	52	45.614	5.556
nuoF	Cluster_131414	214	193	90.187	8.333
nuoG	Cluster_89364	210	118	56.19	6.667
nuoH	Cluster_89364	219	120	54.795	5.556
nuoI	Cluster_89364	220	120	54.545	5.556
nuoJ	Cluster_89364	220	120	54.545	5.556
nuoK	Cluster_89364	220	120	54.545	5.556
nuoL	Cluster_89364	215	119	55.349	5.556
nuoM	Cluster_89364	218	119	54.587	4.762
nuoN	Cluster_89364	216	119	55.093	5.556
lasR	Cluster_52290	158	59	37.342	4.545
chrR	Cluster_79473	219	59	26.941	3.03
dnaQ	Cluster_153048	217	145	66.82	3.448
rnhA	Cluster_126809	216	108	50.0	4.545
gloB_2	Cluster_126809	160	52	32.5	3.704
kdpE	Cluster_83972	209	48	22.967	2.174
kdpD	Cluster_83972	206	51	24.757	2.174
kdpB_1	Cluster_46397	84	21	25.0	3.333
ydiK_3	Cluster_110411	125	46	36.8	5.263
fabA	Cluster_54495	218	167	76.606	6.25
fabB	Cluster_54495	214	164	76.636	6.25
psiF	Cluster_143508	216	83	38.426	3.333
lips	Cluster_100073	201	85	42.289	4.762
osmE	Cluster_100073	170	45	26.471	3.333
fabR_2	Cluster_101329	128	50	39.062	7.143
sdh	NO_CLUSTER_ASSOCIATION_FOUND	162	31	19.136	3.846
pncB2	Cluster_10922	99	49	49.495	5.882
crt	Cluster_163337	187	60	32.086	2.857
rnz	Cluster_125949	199	63	31.658	3.03
dht	Cluster_24594	208	61	29.327	3.226
rssB_4	Cluster_35787	183	44	24.044	1.639
mlaA	Cluster_59096	139	60	43.165	3.571
queF	Cluster_139620	218	128	58.716	4.167
lolE	Cluster_145153	36	26	72.222	14.286
lolD_2	Cluster_121700	214	80	37.383	8.333
lolC	Cluster_121700	34	29	85.294	20.0
ugpQ	Cluster_121700	216	77	35.648	5.0
sthA	Cluster_57985	212	139	65.566	5.556
apbE_2	Cluster_68090	63	14	22.222	7.143
gap2	Cluster_56714	217	70	32.258	4.762
mfd	Cluster_56714	201	62	30.846	5.0
bauC	Cluster_135751	175	51	29.143	4.167
rutR_3	Cluster_123764	213	47	22.066	1.786
yigZ	Cluster_123764	220	148	67.273	4.348
bcr	Cluster_111759	106	27	25.472	3.704
copZ	Cluster_86323	199	133	66.834	5.556
hmrR	Cluster_151158	191	86	45.026	4.762
mcpH_2	Cluster_74262	157	44	28.025	2.778
fadI	Cluster_98787	211	130	61.611	3.704
cmoM	Cluster_132153	196	62	31.633	3.448
pbpC	Cluster_132891	205	87	42.439	5.0
speA	Cluster_82415	217	119	54.839	4.762
yciH	Cluster_46357	219	49	22.374	2.703
yfcD	Cluster_38464	219	141	64.384	3.571
pleD_2	Cluster_38464	121	48	39.669	6.667
ctpL	Cluster_85741	210	39	18.571	2.439
aroQ1	Cluster_68560	216	158	73.148	5.263
accB	Cluster_115327	194	102	52.577	5.0
accC	Cluster_115327	186	101	54.301	5.263
acoA	Cluster_35355	189	55	29.101	2.941
acoB	Cluster_35355	187	55	29.412	3.226
acoC	Cluster_35355	189	54	28.571	3.226
ydjJ	Cluster_35355	124	50	40.323	5.0
ubiX	Cluster_139511	214	155	72.43	6.667
mpl	Cluster_139511	217	156	71.889	5.556
potE_1	Cluster_49991	75	16	21.333	3.333
dedA	Cluster_47535	219	52	23.744	2.381
mtfA	Cluster_47535	220	42	19.091	2.174
ppa	Cluster_121242	196	139	70.918	6.667
prtR	Cluster_65359	141	36	25.532	4.545
yahB	Cluster_116476	102	92	90.196	14.286
apc4	Cluster_80778	93	43	46.237	4.545
apc3	Cluster_80778	96	39	40.625	3.571
nphR	Cluster_83863	93	77	82.796	9.091
allE	Cluster_112598	209	105	50.239	3.846
ocd_2	Cluster_64853	29	8	27.586	7.692
pobA	Cluster_71397	195	61	31.282	3.571
liuE	Cluster_134281	199	54	27.136	2.564
tdcG_2	Cluster_14603	134	32	23.881	3.03
opuAB_2	Cluster_127408	211	63	29.858	2.083
mutY	Cluster_38654	212	61	28.774	2.632
qmcA	Cluster_97277	199	51	25.628	2.381
cobK	Cluster_40371	218	40	18.349	2.439
cbiD	Cluster_40371	214	41	19.159	2.632
cobL	Cluster_40371	217	41	18.894	2.439
cobH	Cluster_40371	214	41	19.159	2.632
cobI	Cluster_40371	180	41	22.778	2.632
purD	Cluster_77672	216	43	19.907	2.941
purH	Cluster_129978	213	154	72.3	7.143
fis	Cluster_56857	220	62	28.182	2.703
dusB	Cluster_56857	215	61	28.372	2.778
prmA	Cluster_158875	218	55	25.229	2.222
ybaB	Cluster_141997	220	168	76.364	5.263
ruvB_2	Cluster_100007	169	55	32.544	4.167
ligA	Cluster_46875	176	46	26.136	2.632
zipA	Cluster_50292	218	166	76.147	6.667
smc	Cluster_38655	129	61	47.287	4.545
rspR_1	Cluster_38655	141	40	28.369	2.703
pucD	Cluster_38655	196	103	52.551	4.545
aqpZ	Cluster_82784	178	71	39.888	4.348
rspR_2	Cluster_35034	141	27	19.149	2.941
tdh_2	NO_CLUSTER_ASSOCIATION_FOUND	33	7	21.212	5.263
csrA2	Cluster_74267	217	126	58.065	4.0
alaS	Cluster_29535	214	40	18.692	2.5
astE	Cluster_132120	216	140	64.815	3.333
astB	Cluster_132120	216	140	64.815	3.333
astD	Cluster_132120	210	137	65.238	4.0
aruG	Cluster_132120	211	143	67.773	4.167
astA	Cluster_84892	209	51	24.402	3.03
hemN	Cluster_113301	215	65	30.233	2.439
anr	Cluster_65353	215	120	55.814	3.226
apt	Cluster_149750	218	99	45.413	4.167
yfmJ	Cluster_69038	216	59	27.315	2.632
linC	Cluster_69038	173	47	27.168	2.941
ydcO_3	Cluster_85749	138	45	32.609	3.448
yfcG_2	Cluster_85749	196	43	21.939	2.0
folE_2	Cluster_137635	103	42	40.777	3.846
sttH_1	Cluster_67596	182	84	46.154	3.03
prmB	Cluster_67596	220	146	66.364	4.167
hcaT	Cluster_88136	214	48	22.43	1.961
mtnD	Cluster_88136	219	48	21.918	1.887
corA	Cluster_139618	203	63	31.034	3.125
plsC	Cluster_102695	212	42	19.811	2.5
bdcA	Cluster_104146	203	108	53.202	4.545
ohrB	Cluster_88724	54	29	53.704	7.692
ohrR	Cluster_147625	210	83	39.524	4.545
yofA	Cluster_113573	131	117	89.313	8.333
pdxB	Cluster_145948	215	134	62.326	4.762
ctpH	Cluster_71873	186	64	34.409	4.348
moaB_2	Cluster_64851	201	56	27.861	2.564
yegS	Cluster_40928	217	57	26.267	2.128
ycbX	Cluster_150062	216	71	32.87	3.226
slt	Cluster_51665	215	126	58.605	4.167
uup	Cluster_51665	215	124	57.674	4.0
uspA2	Cluster_109747	219	154	70.32	5.882
topA	Cluster_116220	185	164	88.649	10.0
sulA_2	Cluster_53718	124	47	37.903	6.667
nagZ	Cluster_69152	196	59	30.102	3.125
smvA	Cluster_16873	22	10	45.455	20.0
lrpC	Cluster_93708	154	57	37.013	3.704
hyuE	Cluster_11780	202	61	30.198	2.857
yddE	Cluster_152337	94	53	56.383	5.556
glcB_1	Cluster_14635	97	42	43.299	4.0
rarD_2	Cluster_142667	220	65	29.545	2.0
srkA	Cluster_116206	194	36	18.557	2.273
modE	Cluster_154522	187	35	18.717	3.03
bioB	Cluster_124271	221	118	53.394	5.0
bioF_2	Cluster_124271	49	23	46.939	7.692
bioH	Cluster_124271	215	111	51.628	5.263
bioC	Cluster_124271	217	111	51.152	5.0
bioD1	Cluster_124271	216	109	50.463	5.0
occM_3	Cluster_150831	202	40	19.802	2.5
artQ_2	Cluster_150831	84	34	40.476	6.25
ilvE	Cluster_86328	206	113	54.854	2.564
yheS_2	Cluster_72341	123	28	22.764	6.25
cobN	Cluster_17239	209	111	53.11	2.857
atoC_3	Cluster_25391	190	42	22.105	1.429
moaE	Cluster_61509	211	54	25.592	2.381
moaD	Cluster_61509	192	53	27.604	2.778
moaC	Cluster_61509	197	54	27.411	2.703
yaaA	Cluster_90591	215	137	63.721	3.571
algD	Cluster_1402	196	81	41.327	3.704
alg8	Cluster_125589	197	61	30.964	3.846
algK	Cluster_125589	208	61	29.327	2.632
algE	Cluster_125589	211	60	28.436	2.632
algG	Cluster_125589	209	59	28.23	2.703
algX	Cluster_125589	193	60	31.088	3.704
algL	Cluster_125589	197	60	30.457	3.333
rhtA	NO_CLUSTER_ASSOCIATION_FOUND	205	135	65.854	4.0
sttH_2	Cluster_128694	182	48	26.374	3.226
sutR_2	Cluster_127296	134	74	55.224	5.263
mrpA	Cluster_74796	200	79	39.5	6.25
mnhC1	Cluster_74796	217	80	36.866	4.348
mrpD	Cluster_74796	214	80	37.383	4.762
prsE_2	NO_CLUSTER_ASSOCIATION_FOUND	210	35	16.667	1.37
tycC	NO_CLUSTER_ASSOCIATION_FOUND	94	23	24.468	4.762
egtB	Cluster_163351	150	31	20.667	2.941
hutH	Cluster_111149	136	99	72.794	9.091
hutI	Cluster_78947	166	36	21.687	3.448
pip	Cluster_73225	210	63	30.0	2.703
dtd	Cluster_73225	221	63	28.507	2.273
mdoG	Cluster_28117	218	56	25.688	6.25
opgH	Cluster_28117	212	54	25.472	6.25
echA8	Cluster_100002	128	74	57.812	4.762
thlA_1	Cluster_100002	165	47	28.485	2.5
cysL	Cluster_108118	139	85	61.151	4.762
phnW	Cluster_108118	149	48	32.215	3.125
fecA	Cluster_109793	116	73	62.931	8.333
ldc	Cluster_11186	219	127	57.991	3.333
esiB	Cluster_51622	73	63	86.301	10.0
bfrD	Cluster_51622	199	139	69.849	5.263
rlmM	Cluster_50903	216	88	40.741	3.846
acnA	Cluster_50903	204	85	41.667	3.846
rmlA	Cluster_73240	20	17	85.0	33.333
fabG1	Cluster_124564	51	29	56.863	11.111
nsaD	Cluster_124564	184	80	43.478	4.0
puuR_2	Cluster_129969	218	69	31.651	2.041
yfcJ_2	Cluster_129176	82	23	28.049	5.263
srpA	Cluster_95818	174	51	29.31	3.226
sigR	Cluster_95818	149	61	40.94	5.263
relB	Cluster_3017	94	36	38.298	4.167
relE	Cluster_3017	93	27	29.032	4.0
copA_6	NO_CLUSTER_ASSOCIATION_FOUND	15	4	26.667	10.0
copB_4	NO_CLUSTER_ASSOCIATION_FOUND	8	4	50.0	25.0
besA	Cluster_116824	132	52	39.394	6.667
ribB	Cluster_21631	195	60	30.769	4.545
xseB	Cluster_75226	220	46	20.909	2.326
ispA	Cluster_75226	218	46	21.101	2.381
dxs	Cluster_69520	214	83	38.785	3.333
ppsA	Cluster_63222	213	103	48.357	5.882
ppsR	Cluster_63222	215	105	48.837	5.556
folA	Cluster_150840	200	143	71.5	7.692
metE	Cluster_45220	201	46	22.886	2.703
yjiA_2	Cluster_132135	59	13	22.034	5.882
btsT	Cluster_81663	191	49	25.654	3.226
gltX	Cluster_87052	218	95	43.578	3.125
uvrB	Cluster_34934	183	39	21.311	4.545
sohB	Cluster_60023	218	128	58.716	3.125
yfcA_4	Cluster_118207	98	25	25.51	3.571
nicF	Cluster_28421	130	49	37.692	6.667
maiA	Cluster_28421	140	49	35.0	5.556
nicD	Cluster_28421	128	50	39.062	6.667
nicC	Cluster_28421	124	49	39.516	6.667
nicX	Cluster_28421	130	51	39.231	6.667
nicR	Cluster_138068	125	106	84.8	20.0
ndh	Cluster_127361	212	153	72.17	4.348
clpB	Cluster_43178	209	92	44.019	3.333
yfiH	Cluster_153027	217	173	79.724	12.5
rluD	Cluster_153027	220	179	81.364	12.5
bamD	Cluster_153027	219	179	81.735	12.5
thiO	Cluster_150501	197	149	75.635	5.263
ispH	Cluster_104116	216	180	83.333	5.263
fkpB	Cluster_104116	221	182	82.353	5.263
lspA_2	Cluster_104116	53	18	33.962	9.091
ileS	Cluster_104116	218	181	83.028	5.556
ribF	Cluster_104116	218	183	83.945	5.882
murJ	Cluster_43161	217	174	80.184	7.692
rpsT	Cluster_43161	219	176	80.365	7.692
yebT	NO_CLUSTER_ASSOCIATION_FOUND	214	100	46.729	2.632
pqiA_2	NO_CLUSTER_ASSOCIATION_FOUND	217	91	41.935	2.128
pqiA_3	NO_CLUSTER_ASSOCIATION_FOUND	156	41	26.282	2.632
pcaJ	Cluster_20942	143	43	30.07	3.226
pcaI	Cluster_20942	144	42	29.167	3.125
proX	Cluster_111968	11	5	45.455	20.0
maeB_2	Cluster_145225	18	6	33.333	16.667
kdpB_2	Cluster_63966	84	17	20.238	3.226
ftsH4	Cluster_63966	65	27	41.538	5.556
xfp	Cluster_74782	48	14	29.167	7.692
patZ_2	Cluster_67131	90	29	32.222	5.263
clsB	Cluster_40840	198	50	25.253	2.083
ybhN	Cluster_40840	204	50	24.51	2.041
allS	Cluster_126666	79	45	56.962	7.692
waaA	Cluster_126666	215	59	27.442	2.857
apxIB_2	Cluster_46672	83	19	22.892	3.846
ltxD	Cluster_46672	28	24	85.714	25.0
tolC	Cluster_16607	49	39	79.592	14.286
thiC	Cluster_16607	215	155	72.093	5.263
nudF	Cluster_65581	217	121	55.76	4.0
nadK	Cluster_158852	219	76	34.703	4.167
glpG	Cluster_158852	219	73	33.333	4.0
pepN	Cluster_158852	216	72	33.333	4.167
fucA	Cluster_157601	124	49	39.516	3.03
mtlD	Cluster_17852	138	51	36.957	5.263
ybhH	Cluster_85085	194	39	20.103	3.704
frlR	Cluster_121719	125	36	28.8	4.348
leuO_1	Cluster_50902	85	21	24.706	6.25
mcpP	Cluster_31936	202	49	24.257	4.762
uppP	Cluster_31936	186	50	26.882	4.0
azoR1	Cluster_87679	184	42	22.826	3.448
ampC	Cluster_103468	217	62	28.571	2.778
mobA	Cluster_143809	186	134	72.043	4.348
mexA_1	Cluster_44353	17	13	76.471	25.0
rstA_2	Cluster_44353	120	25	20.833	3.846
rstB	Cluster_44353	201	51	25.373	2.778
ycaO	Cluster_38169	180	60	33.333	3.571
iorA_2	Cluster_38169	33	8	24.242	7.143
iorB_2	Cluster_38169	30	8	26.667	9.091
mtrA	Cluster_114946	162	114	70.37	6.25
hsaB_2	Cluster_28761	204	62	30.392	3.226
tgnB	Cluster_130720	183	38	20.765	3.704
tgnD	Cluster_138873	189	142	75.132	6.667
tgnC	Cluster_138873	204	152	74.51	5.556
hsaB_3	Cluster_138873	107	29	27.103	4.762
pdhR_2	Cluster_125223	173	58	33.526	8.333
nudC_3	Cluster_125223	210	37	17.619	2.326
leuE_2	Cluster_140357	124	26	20.968	3.571
pssA	Cluster_61187	195	80	41.026	3.704
katG	Cluster_19013	201	56	27.861	2.632
leuO_2	Cluster_19013	85	21	24.706	5.263
ribN	Cluster_44595	145	54	37.241	3.571
dkgB_2	Cluster_44595	176	34	19.318	2.273
sctC	Cluster_145248	98	25	25.51	7.143
walR_2	Cluster_42628	68	16	23.529	4.167
menB	Cluster_22952	158	55	34.81	4.0
atm1	Cluster_151744	72	31	43.056	6.25
dnaB_3	Cluster_107675	56	15	26.786	3.333
rplI	Cluster_33975	221	40	18.1	2.326
rpsR	Cluster_33975	220	40	18.182	2.326
rpsF	Cluster_33975	220	40	18.182	2.326
rlmB	Cluster_37717	217	116	53.456	5.0
rnr	Cluster_37717	213	115	53.991	5.0
fbpA	Cluster_43378	210	42	20.0	2.857
purA	Cluster_149304	220	174	79.091	10.0
hisZ	Cluster_31702	215	162	75.349	5.882
hflC	Cluster_119634	204	187	91.667	14.286
hflK	Cluster_119634	216	200	92.593	16.667
hflX	Cluster_120401	218	167	76.606	8.333
hfq	Cluster_120401	220	169	76.818	9.091
miaA	NO_CLUSTER_ASSOCIATION_FOUND	218	109	50.0	8.333
mutL	NO_CLUSTER_ASSOCIATION_FOUND	207	97	46.86	9.091
amiC_2	NO_CLUSTER_ASSOCIATION_FOUND	203	53	26.108	2.564
tsaE	NO_CLUSTER_ASSOCIATION_FOUND	219	108	49.315	8.333
nnr	NO_CLUSTER_ASSOCIATION_FOUND	215	105	48.837	9.091
queG	NO_CLUSTER_ASSOCIATION_FOUND	219	112	51.142	12.5
orn	Cluster_82202	208	49	23.558	3.448
rsgA	Cluster_82202	219	55	25.114	3.448
linX	Cluster_91753	90	17	18.889	3.846
mexA_2	Cluster_10672	17	11	64.706	20.0
bepE_3	Cluster_10672	27	8	29.63	12.5
gltP_2	Cluster_78937	139	37	26.619	3.03
argD_4	Cluster_86988	59	18	30.508	7.143
silP_2	Cluster_131488	6	3	50.0	33.333
sprT_2	Cluster_7547	18	8	44.444	12.5
czcD_4	Cluster_150914	10	6	60.0	25.0
fliI	Cluster_76250	213	60	28.169	2.128
fliJ	Cluster_76250	200	60	30.0	2.326
fliM	Cluster_52647	215	45	20.93	1.852
fliN	Cluster_52647	215	45	20.93	1.852
fliP	Cluster_52647	213	45	21.127	1.961
fliQ	Cluster_52647	215	45	20.93	1.887
fliR	Cluster_52647	213	45	21.127	1.887
flhB	Cluster_52647	151	39	25.828	2.703
dusC	Cluster_152575	217	103	47.465	3.226
pyrF	Cluster_66705	217	59	27.189	2.941
phnN	Cluster_23647	218	142	65.138	4.348

#######################################################################
ALL GENE TO IGR ASSOCIATIONS ACROSS GCA_000367825.1_Pseudomonas_putida_TRO1_genomic
