GCA_000497385.1_EDP1a_genomic GENE TO IGR ASSOCIATIONS

#######################################################################
SIGNIFICANT GENE CLUSTER ASSOCIATIONS OCCURRING >100x WITH FRACTION ASSOCIATED +15% HIGHER THAN EXPECTED
GENE	IGR	GENE_COUNT	ASSOC_COUNT	ASSOC_TOTAL(%)	ASSOC_EXPECTED(%)
rutD_1	Cluster_42961	135	2	1.481	1.887
maa	Cluster_42961	197	2	1.015	6.25
menH_1	Cluster_100775	219	2	0.913	1.205
serA	Cluster_72337	212	165	77.83	7.692
ycgM	Cluster_72337	191	143	74.869	5.882
yjiK_1	Cluster_77735	175	2	1.143	2.0
yjiK_2	Cluster_126064	175	6	3.429	2.0
rpiA	Cluster_94309	216	7	3.241	5.263
ilvA_1	Cluster_94309	219	7	3.196	2.703
rppH_1	Cluster_83461	183	7	3.825	2.128
ptsP	Cluster_83461	214	7	3.271	4.762
lgt	Cluster_98033	221	6	2.715	3.226
thyA	Cluster_153943	205	3	1.463	4.762
merR1	Cluster_130109	59	7	11.864	4.545
cadA	Cluster_130109	78	6	7.692	6.667
folA	Cluster_150966	200	7	3.5	7.692
tcyP	Cluster_45825	214	2	0.935	3.03
ilvD	Cluster_13106	211	7	3.318	3.448
rlmI	Cluster_141224	96	7	7.292	7.692
yhbO_1	Cluster_91827	141	6	4.255	2.857
mutM	Cluster_91827	217	7	3.226	2.778
fdx_1	Cluster_110529	218	41	18.807	3.125
coaD	Cluster_60040	219	7	3.196	4.348
sseB	Cluster_60040	220	6	2.727	2.128
rsmD	Cluster_48480	220	105	47.727	6.25
ftsY	Cluster_48480	218	112	51.376	6.667
ftsE	Cluster_48480	217	114	52.535	7.143
ftsX	Cluster_48480	218	114	52.294	6.25
rpoH	Cluster_108454	204	7	3.431	4.545
mtgA	Cluster_143653	217	7	3.226	6.667
thiG	Cluster_151760	218	7	3.211	4.762
trmB	Cluster_151760	217	7	3.226	5.0
hemW	Cluster_125345	221	7	3.167	4.0
rdgB	Cluster_125345	220	7	3.182	4.167
metXS	Cluster_125345	218	7	3.211	4.545
proC	Cluster_142835	138	7	5.072	4.762
yggS	Cluster_142835	214	7	3.271	4.167
pilT	Cluster_142835	157	7	4.459	5.882
ftsN	Cluster_64141	202	2	0.99	3.125
argS	Cluster_64141	218	2	0.917	3.03
priA	Cluster_73456	211	108	51.185	4.167
rpmE	Cluster_73456	220	110	50.0	3.448
maeB	Cluster_69611	201	7	3.483	5.882
mrcA	Cluster_71028	216	7	3.241	3.125
pilQ	Cluster_71028	216	7	3.241	3.448
aroK	Cluster_71028	218	7	3.211	3.226
aroB	Cluster_117640	214	7	3.271	6.25
damX	Cluster_117640	218	7	3.211	5.263
gltB	Cluster_21649	215	7	3.256	9.091
gltD_1	Cluster_101922	179	1	0.559	3.125
hemE	Cluster_69950	213	7	3.286	2.941
ygiW	Cluster_95975	181	6	3.315	3.704
ynfM	Cluster_111271	211	7	3.318	5.263
benM	Cluster_111271	23	7	30.435	9.091
fabF_1	Cluster_38857	113	5	4.425	2.564
fabG_2	Cluster_38857	221	3	1.357	0.885
fabF_2	Cluster_38857	113	4	3.54	2.5
COQ5_1	Cluster_38857	30	3	10.0	5.882
kmo_1	Cluster_38857	1	1	100.0	100.0
cmdF	Cluster_38857	12	3	25.0	14.286
acpP_1	Cluster_38857	102	5	4.902	4.545
soj_1	Cluster_38857	218	4	1.835	1.351
trxC	Cluster_102127	196	7	3.571	2.128
selO	Cluster_102127	217	7	3.226	2.041
mscK	Cluster_164365	217	24	11.06	1.852
nhaP2	Cluster_164365	72	12	16.667	3.704
btuD_1	Cluster_127408	221	46	20.814	1.124
opuAB_1	Cluster_127408	211	82	38.863	2.564
tdcG_1	Cluster_15661	134	7	5.224	3.846
cdhR_1	Cluster_15114	221	5	2.262	1.031
lcdH_1	Cluster_102812	216	2	0.926	1.786
lcdH_2	Cluster_102812	216	2	0.926	1.818
kce	Cluster_102812	85	2	2.353	4.167
cdhR_2	Cluster_88218	221	5	2.262	1.01
stcD	Cluster_133020	137	7	5.109	5.882
fixB	Cluster_57317	213	2	0.939	2.632
hcr_1	Cluster_33013	7	6	85.714	50.0
ltaE	Cluster_20497	206	2	0.971	2.857
glyA_1	Cluster_20497	219	2	0.913	1.471
soxB	Cluster_20497	69	2	2.899	5.556
soxD	Cluster_20497	107	2	1.869	3.333
soxA	Cluster_20497	77	2	2.597	4.348
soxG	Cluster_65842	210	2	0.952	3.125
purU_1	Cluster_65842	219	2	0.913	1.562
fdhA	Cluster_36890	126	2	1.587	2.564
puuP_1	Cluster_53632	215	2	0.93	1.333
yihG	Cluster_67208	202	7	3.465	5.556
yibF	Cluster_81758	210	2	0.952	2.5
msrA	Cluster_81758	195	2	1.026	2.703
aceF	Cluster_20401	201	2	0.995	7.692
aceE	Cluster_20401	172	2	1.163	7.692
glnE	Cluster_20401	209	2	0.957	5.882
rfaF	Cluster_80626	216	7	3.241	2.857
rfaC	Cluster_80626	217	7	3.226	2.857
rfaG	Cluster_80626	217	7	3.226	2.703
rfaP	Cluster_80626	218	7	3.211	2.703
kdkA_1	Cluster_80626	132	7	5.303	7.143
kdkA_2	Cluster_80626	132	7	5.303	7.143
polC_1	Cluster_56411	39	2	5.128	7.143
rssB_1	Cluster_56411	221	5	2.262	1.515
glcB	Cluster_15327	124	7	5.645	5.556
rarD_1	Cluster_144527	220	7	3.182	2.083
srkA	Cluster_120455	194	5	2.577	2.273
modE	Cluster_129411	187	6	3.209	3.03
bioB	Cluster_126067	221	7	3.167	5.0
bioF	Cluster_126067	169	7	4.142	5.263
bioH	Cluster_126067	215	7	3.256	5.263
bioC	Cluster_126067	217	7	3.226	5.0
bioD1	Cluster_126067	216	7	3.241	5.0
dmdC_1	Cluster_39907	221	2	0.905	1.266
dmdC_2	Cluster_101462	221	5	2.262	1.389
hdfR_1	Cluster_58482	221	2	0.905	1.099
aruC_1	Cluster_58482	14	2	14.286	10.0
pqqE	Cluster_28262	205	2	0.976	2.941
pqqD_1	Cluster_28262	112	2	1.786	3.846
pqqC	Cluster_28262	209	2	0.957	2.778
pqqB	Cluster_28262	209	2	0.957	3.846
ramA_1	Cluster_156222	178	2	1.124	1.667
iaaM	Cluster_156222	156	7	4.487	2.326
decR_2	Cluster_117641	221	2	0.905	1.22
rpoD	Cluster_140056	215	201	93.488	25.0
dnaG	Cluster_31832	187	7	3.743	5.263
rpsU	Cluster_57307	219	199	90.868	12.5
tsaD	Cluster_57307	218	198	90.826	12.5
plsY	Cluster_134634	219	212	96.804	16.667
folB	Cluster_134634	219	211	96.347	14.286
cca	Cluster_150715	215	7	3.256	4.348
glpE_1	Cluster_72412	134	2	1.493	2.326
apaH_1	Cluster_72412	211	2	0.948	1.887
apaG	Cluster_72412	220	2	0.909	2.128
rsmA	Cluster_95408	213	199	93.427	12.5
pdxA	Cluster_95408	216	202	93.519	10.0
surA	Cluster_95408	38	35	92.105	33.333
lptD	Cluster_95408	217	205	94.47	12.5
amgK	Cluster_95408	215	204	94.884	14.286
murU	Cluster_95408	217	205	94.47	14.286
djlA	Cluster_95408	219	203	92.694	14.286
mltF_1	Cluster_120456	220	5	2.273	1.282
uvrY	Cluster_120456	184	7	3.804	4.762
potA_2	Cluster_33813	220	2	0.909	1.449
potD_1	Cluster_33813	122	1	0.82	3.704
rpe	Cluster_104251	214	7	3.271	2.128
gph_1	Cluster_104251	191	3	1.571	1.923
trpE	Cluster_138930	216	7	3.241	5.882
estP	Cluster_22114	199	7	3.518	5.882
trpG	Cluster_22114	216	7	3.241	3.704
trpD_1	Cluster_22114	219	6	2.74	1.923
trpC	Cluster_22114	215	7	3.256	3.704
vfr	Cluster_64991	209	2	0.957	4.0
yhfA	Cluster_64991	220	2	0.909	3.846
coq7	Cluster_142047	219	7	3.196	4.545
isfD	Cluster_74351	178	1	0.562	6.25
argC_1	Cluster_88637	206	5	2.427	3.226
erpA	Cluster_128774	217	2	0.922	3.571
anmK	Cluster_54404	217	47	21.659	6.667
mepM	Cluster_54404	204	47	23.039	9.091
tyrS	Cluster_54404	215	44	20.465	7.143
sdh	Cluster_5687	162	1	0.617	3.846
livF_1	Cluster_79522	220	2	0.909	1.562
glnQ_1	Cluster_79522	221	3	1.357	1.408
livH_1	Cluster_79522	220	4	1.818	2.083
braC_1	Cluster_12524	172	2	1.163	2.564
pncB2_1	Cluster_12524	121	1	0.826	2.439
nadE_1	Cluster_12524	109	2	1.835	2.174
btuD_2	Cluster_153154	221	1	0.452	1.064
dnaB_1	Cluster_107675	121	33	27.273	1.639
rplI	Cluster_35813	221	2	0.905	2.326
rpsR	Cluster_35813	220	2	0.909	2.326
rpsF	Cluster_35813	220	2	0.909	2.326
rlmB	Cluster_37986	217	12	5.53	5.0
rnr	Cluster_37986	213	12	5.634	5.0
fbpA	Cluster_45753	210	2	0.952	2.857
purA	Cluster_149304	220	174	79.091	10.0
hisZ	Cluster_34583	215	7	3.256	5.882
hflC	Cluster_119634	204	187	91.667	14.286
hflK	Cluster_119634	216	200	92.593	16.667
hflX	Cluster_119742	218	7	3.211	8.333
hfq	Cluster_119742	220	7	3.182	9.091
miaA	Cluster_141957	218	88	40.367	8.333
mutL	Cluster_141957	207	90	43.478	9.091
amiC_1	Cluster_141957	203	36	17.734	2.083
tsaE	Cluster_141957	219	90	41.096	8.333
nnr	Cluster_141957	215	90	41.86	9.091
queG	Cluster_141957	219	91	41.553	12.5
orn	Cluster_90042	208	7	3.365	3.448
rsgA	Cluster_90042	219	7	3.196	3.448
motB_1	Cluster_95532	211	74	35.071	3.448
motA	Cluster_95532	214	177	82.71	8.333
rhdA	Cluster_95532	218	175	80.275	7.692
psd	Cluster_95532	219	174	79.452	7.692
parC	Cluster_30391	217	2	0.922	1.961
parE	Cluster_30391	217	2	0.922	2.0
cpdA	Cluster_65843	151	5	3.311	4.0
nudF	Cluster_65843	217	7	3.226	4.0
thiC	Cluster_17104	215	7	3.256	5.263
tolC_1	Cluster_17104	171	3	1.754	1.667
waaA	Cluster_128775	215	7	3.256	2.857
allS	Cluster_128775	79	3	3.797	7.692
hldE	Cluster_96689	215	7	3.256	4.348
msbA	Cluster_67209	159	3	1.887	5.882
dapH_1	Cluster_36225	174	1	0.575	3.03
mshA_1	Cluster_36225	220	1	0.455	1.205
mshA_2	Cluster_36225	220	1	0.455	1.149
tobZ	Cluster_36225	218	1	0.459	2.326
rlmJ	Cluster_72413	215	4	1.86	2.381
putP	Cluster_138931	214	1	0.467	2.703
putA	Cluster_126752	208	1	0.481	2.703
yofA_1	Cluster_3498	69	2	2.899	7.692
hsrA	Cluster_116948	102	7	6.863	4.167
dbpA	Cluster_142836	190	1	0.526	11.111
yccS	Cluster_100113	214	7	3.271	3.125
ygjP	Cluster_36678	219	5	2.283	2.5
rcsC_1	Cluster_36678	221	1	0.452	0.769
cbbA	Cluster_114338	215	21	9.767	7.692
pgk	Cluster_66626	217	7	3.226	3.125
epd	Cluster_66626	215	7	3.256	3.125
tktA	Cluster_49674	210	7	3.333	3.333
COQ3_2	Cluster_49674	207	4	1.932	2.0
metK	Cluster_49674	215	7	3.256	3.226
ligB	Cluster_87639	204	7	3.431	3.03
yqjC	Cluster_90644	193	7	3.627	3.125
cycA_1	Cluster_156223	186	2	1.075	1.818
nhaP	Cluster_44923	212	6	2.83	2.439
ahcY	Cluster_33030	218	7	3.211	4.762
metF	Cluster_78444	219	7	3.196	3.125
rhlE_1	Cluster_52646	216	65	30.093	2.703
yceI	Cluster_165550	209	116	55.502	3.846
yceJ	Cluster_165550	164	92	56.098	4.762
bioA	Cluster_57318	218	7	3.211	3.448
rsmE	Cluster_114866	219	2	0.913	1.961
rcsC_2	Cluster_46415	221	2	0.905	0.775
pleD_1	Cluster_46415	121	2	1.653	6.667
mprA	Cluster_46415	44	2	4.545	5.263
gshB	Cluster_46415	216	7	3.241	3.226
yqgF	Cluster_90043	219	7	3.196	1.852
pyrR	Cluster_90043	154	7	4.545	2.222
pyrB	Cluster_90043	218	7	3.211	2.0
pyrC'	Cluster_90043	211	7	3.318	2.041
norV	Cluster_167986	2	1	50.0	50.0
dmlR_2	Cluster_167986	221	1	0.452	0.781
gerN	Cluster_161906	29	1	3.448	16.667
ddaF	Cluster_161906	4	1	25.0	33.333
besD	Cluster_161906	12	1	8.333	20.0
hslV	Cluster_8578	218	1	0.459	1.538
hslU	Cluster_134408	218	7	3.211	3.226
phaC	Cluster_40882	12	7	58.333	16.667
catD	Cluster_144528	12	6	50.0	16.667
ubiE	Cluster_100114	220	7	3.182	4.762
ubiJ	Cluster_100114	214	7	3.271	5.263
ubiB	Cluster_100114	207	7	3.382	5.263
hisI	Cluster_136658	192	7	3.646	6.25
hisE	Cluster_136658	219	7	3.196	6.25
tatA	Cluster_150969	41	7	17.073	7.143
tatB	Cluster_150969	44	7	15.909	6.667
tatC	Cluster_150969	42	7	16.667	7.143
mcpQ_1	Cluster_118829	202	5	2.475	1.695
mcpQ_2	Cluster_41144	202	2	0.99	1.695
glnQ_2	Cluster_109163	221	1	0.452	1.235
fliY_1	Cluster_45543	221	4	1.81	1.316
opgH	Cluster_154664	212	2	0.943	6.25
mdoG	Cluster_154664	218	2	0.917	6.25
dtd	Cluster_25863	221	2	0.905	2.273
pip	Cluster_25863	210	2	0.952	2.703
hutI	Cluster_140988	166	7	4.217	3.448
proY	Cluster_140988	33	7	21.212	7.143
hutH	Cluster_118327	136	5	3.676	9.091
hutU	Cluster_92487	205	3	1.463	1.786
ves	Cluster_112015	218	7	3.211	8.333
nagR	Cluster_112015	110	6	5.455	3.571
blc_1	Cluster_18115	192	1	0.521	2.128
fbp_1	Cluster_45452	194	2	1.031	1.754
malP	Cluster_65844	216	7	3.241	4.348
typA	Cluster_97279	219	179	81.735	7.692
thiI	Cluster_13573	218	3	1.376	2.381
glnA	Cluster_13573	214	3	1.402	2.564
glnL	Cluster_42174	220	7	3.182	2.5
glnG	Cluster_42174	183	7	3.825	2.703
trmL	Cluster_133577	218	149	68.349	5.0
secB	Cluster_160460	219	108	49.315	3.448
grxC	Cluster_160460	130	49	37.692	4.348
yibN	Cluster_160460	220	107	48.636	3.846
gpmI	Cluster_56521	207	7	3.382	4.545
envC	Cluster_102813	214	7	3.271	2.326
caiT	Cluster_13141	194	7	3.608	5.556
betI	Cluster_13141	27	5	18.519	8.333
betB	Cluster_13141	127	5	3.937	6.25
betA	Cluster_85816	45	6	13.333	6.25
hisF	Cluster_128069	196	2	1.02	2.439
hisA	Cluster_40636	218	2	0.917	2.273
hisH	Cluster_40636	198	2	1.01	2.273
hisB	Cluster_40636	217	2	0.922	2.174
mutY	Cluster_35178	212	7	3.302	2.632
fimD_1	Cluster_123191	147	1	0.68	1.923
yadV_1	Cluster_123191	52	1	1.923	5.882
fadE	Cluster_59651	214	2	0.935	2.128
gstB_1	Cluster_59651	197	1	0.508	1.587
yadG	Cluster_86421	213	2	0.939	4.348
yadH	Cluster_86421	218	2	0.917	4.167
comEC	Cluster_88222	158	2	1.266	4.0
tolQ_2	Cluster_145278	220	1	0.455	1.449
tolR	Cluster_145278	213	7	3.286	1.587
lpxK	Cluster_145278	215	7	3.256	1.562
kdsB	Cluster_145278	176	7	3.977	1.587
murB	Cluster_145278	218	7	3.211	1.493
rluC	NO_CLUSTER_ASSOCIATION_FOUND	219	11	5.023	5.263
ppaX	NO_CLUSTER_ASSOCIATION_FOUND	188	9	4.787	5.556
yceF	Cluster_120457	216	7	3.241	6.667
yceD	Cluster_120457	198	6	3.03	6.667
rpmF	Cluster_120457	218	7	3.211	5.556
plsX	Cluster_120457	218	7	3.211	4.762
fabD	Cluster_156879	98	1	1.02	6.667
fabG_3	Cluster_156879	220	1	0.455	0.82
acpP_2	Cluster_58142	102	40	39.216	4.167
fabF_3	Cluster_64992	48	4	8.333	5.0
pabC	Cluster_64992	218	7	3.211	3.03
mltG	Cluster_64992	218	7	3.211	3.03
tmk_1	Cluster_64992	180	1	0.556	1.887
holB	Cluster_64992	17	6	35.294	16.667
ycfH	Cluster_64992	214	6	2.804	2.222
hcr_2	Cluster_164149	7	3	42.857	33.333
cmlI	Cluster_164149	12	4	33.333	20.0
glyA_2	Cluster_41411	219	1	0.457	1.37
gabR_3	Cluster_95241	139	2	1.439	1.818
serC_1	Cluster_95241	14	6	42.857	11.111
ydcO_1	Cluster_103560	197	5	2.538	2.174
argD_1	Cluster_103560	218	6	2.752	1.724
glyA_3	Cluster_103560	81	1	1.235	2.703
lldD	Cluster_143655	210	6	2.857	5.0
glcA_1	Cluster_42175	33	1	3.03	5.556
pdhR	Cluster_42175	47	7	14.894	5.556
smpB	Cluster_76262	218	157	72.018	5.263
ratA	Cluster_76262	200	157	78.5	6.667
bamE	Cluster_118568	221	217	98.19	33.333
fur	Cluster_118568	221	217	98.19	33.333
recN	Cluster_62473	215	7	3.256	4.167
grpE	Cluster_62473	219	7	3.196	3.704
dnaK_1	Cluster_115597	218	111	50.917	4.0
dnaJ	Cluster_61740	215	14	6.512	5.556
dapB	Cluster_61740	193	15	7.772	5.882
carA	Cluster_37103	209	7	3.349	4.0
carB	Cluster_113305	203	47	23.153	11.111
greA_1	Cluster_113305	6	1	16.667	20.0
yhbY	Cluster_115448	218	166	76.147	16.667
rlmE	Cluster_115448	220	167	75.909	14.286
ftsH_2	Cluster_60789	88	39	44.318	3.448
folP	Cluster_60789	190	168	88.421	10.0
glmM	Cluster_60789	213	196	92.019	12.5
tpiA	Cluster_141178	217	205	94.47	16.667
secG	Cluster_141178	45	44	97.778	50.0
rimP	Cluster_131714	221	29	13.122	8.333
nusA	Cluster_143575	219	201	91.781	11.111
infB	Cluster_143575	217	193	88.94	11.111
rbfA	Cluster_106867	220	7	3.182	5.882
truB	Cluster_106867	220	7	3.182	5.263
rpsO	Cluster_83462	220	7	3.182	5.263
pnp	Cluster_43753	216	7	3.241	6.25
acsA_1	Cluster_160461	218	1	0.459	1.299
pgi	Cluster_87640	164	7	4.268	2.632
panC	Cluster_43217	204	7	3.431	6.667
panB	Cluster_43217	161	7	4.348	6.667
folK	Cluster_3153	191	7	3.665	3.226
pcnB	Cluster_3153	218	7	3.211	2.941
zraR	Cluster_86236	196	7	3.571	2.703
sasA_1	Cluster_86236	221	1	0.452	0.885
gluQ	Cluster_143656	215	7	3.256	4.0
dksA_1	Cluster_55816	217	8	3.687	1.493
aspC	Cluster_55816	190	12	6.316	9.091
sfsA	Cluster_55816	219	12	5.479	6.25
hmuT	Cluster_82869	208	7	3.365	4.545
hmuU_1	Cluster_82869	211	1	0.474	2.128
hmuV	Cluster_82869	202	7	3.465	3.846
mrcB	Cluster_104901	218	170	77.982	5.556
ilvI	Cluster_17408	210	184	87.619	7.692
ilvH	Cluster_17408	220	189	85.909	6.667
ilvC	Cluster_147793	206	60	29.126	8.333
msrP	Cluster_131440	210	68	32.381	7.143
msrQ	Cluster_131440	118	22	18.644	5.263
bepA_1	NO_CLUSTER_ASSOCIATION_FOUND	219	38	17.352	1.471
lolB	NO_CLUSTER_ASSOCIATION_FOUND	217	86	39.631	1.852
ispE	NO_CLUSTER_ASSOCIATION_FOUND	217	85	39.171	1.818
prs	Cluster_145990	195	191	97.949	25.0
rplY	Cluster_100920	217	31	14.286	7.692
pth	Cluster_130392	215	195	90.698	10.0
ychF	Cluster_130392	217	194	89.401	9.091
jefA	Cluster_118328	28	1	3.571	6.667
ada	Cluster_164150	209	2	0.957	1.923
fecI_1	Cluster_76862	221	1	0.452	0.917
fecR_1	Cluster_76862	220	1	0.455	0.943
ycaD_2	Cluster_132253	218	4	1.835	1.449
fsr	Cluster_29569	94	2	2.128	4.348
trpI_2	Cluster_160462	191	1	0.524	2.381
rimI	Cluster_158991	216	5	2.315	1.587
proB	Cluster_125715	215	182	84.651	7.143
obg	Cluster_62433	216	187	86.574	10.0
rpmA	Cluster_162618	219	74	33.79	10.0
rplU	Cluster_162618	218	74	33.945	10.0
ispB	Cluster_44300	217	199	91.705	12.5
fklB_1	Cluster_102128	189	4	2.116	2.381
greB_1	Cluster_138183	204	1	0.49	2.222
gdhA	Cluster_36892	212	2	0.943	2.439
ettA	Cluster_56928	210	2	0.952	2.381
glyA_4	Cluster_42962	20	5	25.0	9.091
rcsB	Cluster_106360	86	1	1.163	4.0
rcsC_3	Cluster_106360	221	1	0.452	0.735
rcsC_4	Cluster_135169	221	1	0.452	0.787
rcsC_5	Cluster_135169	220	1	0.455	0.699
yadV_2	Cluster_135169	52	6	11.538	5.882
fimD_2	Cluster_135169	147	3	2.041	1.754
yadV_3	Cluster_135169	8	1	12.5	16.667
yitJ	Cluster_104252	33	7	21.212	8.333
fliY_2	Cluster_104252	221	3	1.357	1.351
bdlA_1	Cluster_133691	216	1	0.463	1.449
rcsC_6	Cluster_55149	220	1	0.455	0.719
pupB_1	Cluster_59652	50	2	4.0	5.263
fecI_2	Cluster_65423	221	1	0.452	0.84
cdhR_3	Cluster_65423	221	1	0.452	0.971
fimA	Cluster_54678	42	6	14.286	8.333
epsF	Cluster_54678	100	7	7.0	8.333
outO	Cluster_54678	186	7	3.763	3.571
coaE	Cluster_54678	217	7	3.226	3.448
yacG	Cluster_54678	218	7	3.211	3.333
ndh	Cluster_24397	212	6	2.83	4.348
dadA	Cluster_74352	116	4	3.448	4.348
clpB	Cluster_69612	209	12	5.742	3.333
yfiH	Cluster_153027	217	173	79.724	12.5
rluD	Cluster_153027	220	179	81.364	12.5
bamD	Cluster_153027	219	179	81.735	12.5
thiO	Cluster_149433	197	7	3.553	5.263
ispH	Cluster_104116	216	180	83.333	5.263
fkpB	Cluster_104116	221	182	82.353	5.263
lspA	Cluster_104116	168	137	81.548	6.25
ileS	Cluster_104116	218	181	83.028	5.556
ribF	Cluster_104116	218	183	83.945	5.882
murJ	Cluster_43161	217	174	80.184	7.692
rpsT	Cluster_43161	219	176	80.365	7.692
yebT	NO_CLUSTER_ASSOCIATION_FOUND	214	100	46.729	2.632
pqiA_1	NO_CLUSTER_ASSOCIATION_FOUND	217	61	28.111	1.786
pqiA_2	NO_CLUSTER_ASSOCIATION_FOUND	217	91	41.935	2.128
selU	Cluster_61262	214	7	3.271	3.03
selD	Cluster_61262	212	7	3.302	3.226
phnD1	Cluster_61262	210	7	3.333	3.333
metN_2	Cluster_61262	212	4	1.887	2.0
phnE	Cluster_61262	94	7	7.447	4.167
dgcC_1	Cluster_44637	27	2	7.407	5.882
queA	Cluster_111336	216	100	46.296	5.263
tgt	Cluster_111336	217	99	45.622	5.0
yajC	Cluster_111336	221	100	45.249	4.545
secD	Cluster_142276	216	199	92.13	16.667
secF	Cluster_142276	219	202	92.237	16.667
suhB	Cluster_83463	215	7	3.256	5.263
trmJ	Cluster_83463	219	7	3.196	5.263
cysE	Cluster_83463	129	7	5.426	5.263
iscR	Cluster_66769	216	7	3.241	4.545
iscS_1	Cluster_66769	218	3	1.376	1.887
iscU	Cluster_66769	218	7	3.211	4.167
iscA	Cluster_66769	217	7	3.226	4.348
hscB	Cluster_66769	218	7	3.211	4.545
hscA	Cluster_66769	213	7	3.286	5.556
fdx_2	Cluster_66769	218	6	2.752	3.571
iscX	Cluster_66769	216	7	3.241	4.762
ndk	Cluster_124198	218	188	86.239	11.111
rlmN	Cluster_124198	213	184	86.385	11.111
rodZ	Cluster_124198	215	181	84.186	11.111
ispG	Cluster_124198	218	179	82.11	9.091
hisS	Cluster_124198	217	179	82.488	7.692
bamB	Cluster_124198	218	178	81.651	8.333
der	Cluster_104851	199	147	73.869	6.25
ybdL	Cluster_91064	219	6	2.74	2.381
yafV	Cluster_91064	220	6	2.727	2.381
ldc	Cluster_13690	219	7	3.196	3.333
osmV	Cluster_10845	216	2	0.926	1.754
osmW	Cluster_10845	218	2	0.917	1.724
osmX	Cluster_10845	219	2	0.913	1.724
osmY_1	Cluster_10845	16	2	12.5	11.111
prfC	Cluster_10845	218	2	0.917	2.083
spuE_2	Cluster_152350	218	4	1.835	1.887
mnmC_1	Cluster_143657	208	6	2.885	1.754
oppF	Cluster_125346	128	3	2.344	6.667
dppD	Cluster_125346	218	3	1.376	4.348
dppC	Cluster_125346	217	3	1.382	4.348
dppB	Cluster_125346	158	3	1.899	5.0
dppA_2	Cluster_138933	221	4	1.81	1.389
oprD_1	Cluster_76863	221	3	1.357	1.064
dppA_3	Cluster_90497	220	7	3.182	1.389
dppA_4	Cluster_21505	210	1	0.476	1.613
regB	Cluster_59237	216	7	3.241	4.348
regA	Cluster_59237	218	7	3.211	4.348
aroP_1	Cluster_153944	206	2	0.971	2.857
rlpA_1	Cluster_102129	212	2	0.943	1.471
gatB	Cluster_57319	220	2	0.909	8.333
gatA	Cluster_57319	174	2	1.149	10.0
gatC	Cluster_57319	207	2	0.966	9.091
mreB	Cluster_57319	217	2	0.922	9.091
mreD	Cluster_46619	218	4	1.835	3.571
yhdE	Cluster_46619	219	4	1.826	3.125
rng	Cluster_150209	218	6	2.752	4.167
nit1	Cluster_125347	142	7	4.93	3.846
tldD	Cluster_125347	212	7	3.302	3.125
pmbA	Cluster_110405	214	194	90.654	12.5
fumC_1	Cluster_86261	204	2	0.98	2.174
sodB_1	Cluster_86261	202	2	0.99	2.128
zupT_1	Cluster_86261	168	2	1.19	2.439
ptsH	Cluster_129497	191	8	4.188	16.667
rapZ	Cluster_129497	219	13	5.936	12.5
ptsN	Cluster_129497	220	13	5.909	12.5
hpf	Cluster_129497	220	13	5.909	14.286
rpoN	Cluster_60042	216	7	3.241	5.263
lptB_1	Cluster_44045	220	2	0.909	1.695
lptA	Cluster_44045	219	6	2.74	3.846
lptC	Cluster_44045	221	6	2.715	4.0
kdsC	Cluster_44045	219	6	2.74	4.0
kdsD	Cluster_44045	218	6	2.752	4.0
mlaF	Cluster_44045	221	6	2.715	3.846
mlaE	Cluster_44045	220	6	2.727	3.846
mlaD	Cluster_44045	219	6	2.74	3.846
mlaC	Cluster_44045	177	6	3.39	4.545
murA	Cluster_104877	219	10	4.566	6.25
hisG	Cluster_110532	219	2	0.913	3.333
hisD	Cluster_92433	220	145	65.909	11.111
hisC_1	Cluster_92433	221	44	19.91	1.449
yycB	Cluster_101464	35	1	2.857	4.545
yejK	Cluster_21767	151	5	3.311	5.556
hupB_2	Cluster_21767	218	4	1.835	3.03
rlmF	Cluster_98553	220	3	1.364	2.857
valS	Cluster_54773	214	2	0.935	2.273
holC	Cluster_31883	217	7	3.226	3.125
pepA	Cluster_31883	215	7	3.256	5.0
lptF	Cluster_31883	217	7	3.226	5.263
lptG	Cluster_31883	216	7	3.241	4.762
cspA_1	Cluster_23349	170	5	2.941	3.226
gcvT_2	Cluster_129414	220	6	2.727	1.887
gcvP	Cluster_8939	13	1	7.692	9.091
gcvH_2	Cluster_8939	221	1	0.452	1.587
imm2	Cluster_8939	9	1	11.111	14.286
gltS	Cluster_74833	187	4	2.139	3.226
tyrR_1	Cluster_137492	218	5	2.294	1.562
arcC1	Cluster_155986	217	2	0.922	2.381
arcB	Cluster_140439	173	4	2.312	4.167
arcA	Cluster_167987	36	1	2.778	5.0
arcD_1	Cluster_167987	216	2	0.926	3.03
arcD_2	Cluster_16727	216	2	0.926	2.778
ybaN_1	Cluster_153156	149	5	3.356	4.762
pigA_1	Cluster_85195	134	2	1.493	3.333
hemR	Cluster_66330	77	7	9.091	7.692
fecR_2	Cluster_131536	220	1	0.455	0.909
carQ	Cluster_65845	133	1	0.752	3.846
gapA	Cluster_40070	213	7	3.286	6.25
edd	Cluster_40070	217	7	3.226	5.263
glk	Cluster_40070	213	7	3.286	5.556
ompR_1	Cluster_137493	220	1	0.455	1.25
sasA_2	Cluster_137493	221	1	0.452	0.813
yihS	Cluster_88801	165	5	3.03	2.703
melD	Cluster_48964	123	1	0.813	4.762
ngcG	Cluster_48964	192	1	0.521	3.226
