GCA_903815255.1_hybrid_BB1456_genomic GENE TO IGR ASSOCIATIONS

#######################################################################
SIGNIFICANT GENE CLUSTER ASSOCIATIONS OCCURRING >100x WITH FRACTION ASSOCIATED +15% HIGHER THAN EXPECTED
GENE	IGR	GENE_COUNT	ASSOC_COUNT	ASSOC_TOTAL(%)	ASSOC_EXPECTED(%)
fcuA	Cluster_140316	68	46	67.647	5.556
tpx	Cluster_74272	217	68	31.336	2.381
dpkA	Cluster_87558	154	77	50.0	3.704
artJ_2	Cluster_87558	151	63	41.722	5.263
gudP	Cluster_113339	96	68	70.833	6.667
garD	Cluster_130388	68	23	33.824	5.263
mtrA	Cluster_114946	162	114	70.37	6.25
tgnB	Cluster_134079	183	66	36.066	3.704
tgnD_1	Cluster_138873	20	14	70.0	20.0
tgnC	Cluster_138873	204	152	74.51	5.556
hsaB_2	Cluster_138873	204	56	27.451	3.226
fni	Cluster_140552	105	34	32.381	7.692
catC	Cluster_92403	174	36	20.69	3.333
catB	Cluster_92403	173	49	28.324	4.348
acdA	Cluster_157502	58	13	22.414	4.545
rocE	Cluster_53319	178	56	31.461	7.692
arcA_2	Cluster_134302	183	66	36.066	3.571
bktB	Cluster_66727	196	139	70.918	5.882
hbd	Cluster_66727	99	81	81.818	6.667
fabR_1	Cluster_66727	128	59	46.094	7.692
cpdR	Cluster_156299	96	39	40.625	5.263
cheB2	Cluster_156299	121	52	42.975	4.762
cheR	Cluster_156299	200	84	42.0	2.941
gloA	Cluster_50541	186	109	58.602	4.167
yhhW_2	Cluster_150859	55	14	25.455	3.704
ribBA_2	Cluster_132118	208	82	39.423	3.448
bbsG	Cluster_89305	160	96	60.0	5.0
pcpR_5	Cluster_89305	71	14	19.718	2.564
mprA	Cluster_58787	44	9	20.455	5.263
sohB	Cluster_60023	218	128	58.716	3.125
yfcA_3	Cluster_118207	155	29	18.71	2.381
yccA	Cluster_92625	218	139	63.761	5.556
serS	Cluster_144479	205	39	19.024	3.571
crcB	Cluster_144479	181	42	23.204	3.571
rarA	Cluster_144479	190	41	21.579	4.0
lolA	Cluster_144479	220	46	20.909	3.846
bpt	Cluster_148598	220	138	62.727	4.348
infA	Cluster_114063	220	139	63.182	11.111
clpA	Cluster_166368	218	109	50.0	8.333
clpS	Cluster_166368	220	109	49.545	9.091
cspD	Cluster_24698	175	103	58.857	14.286
icd_1	Cluster_16504	211	142	67.299	5.263
icd_2	Cluster_16504	211	142	67.299	5.263
mnmA	Cluster_145974	217	66	30.415	4.348
hflD	Cluster_145974	218	65	29.817	4.167
roxA	Cluster_128204	217	164	75.576	7.143
nhaB	Cluster_82824	173	78	45.087	5.556
zwf_2	Cluster_57997	220	62	28.182	3.333
glgE2	Cluster_87849	217	117	53.917	3.448
accA1	Cluster_28456	197	42	21.32	2.857
pgsA	Cluster_166254	218	108	49.541	3.571
uvrC	Cluster_166254	214	105	49.065	3.846
gacA	Cluster_166254	213	100	46.948	3.846
pitA_1	Cluster_96594	192	68	35.417	2.083
gabP_4	Cluster_37905	174	32	18.391	2.326
aceA	Cluster_10255	209	154	73.684	7.143
ndhC	Cluster_20482	220	74	33.636	3.226
nuoB	Cluster_20482	219	74	33.79	3.226
nuoC	Cluster_131414	215	197	91.628	8.333
nuoE	Cluster_131414	106	89	83.962	9.091
nuoF	Cluster_131414	214	193	90.187	8.333
nuoG	Cluster_89364	210	118	56.19	6.667
nuoH	Cluster_89364	219	120	54.795	5.556
nuoI	Cluster_89364	220	120	54.545	5.556
nuoJ	Cluster_89364	220	120	54.545	5.556
nuoK	Cluster_89364	220	120	54.545	5.556
nuoL	Cluster_89364	215	119	55.349	5.556
nuoM	Cluster_89364	218	119	54.587	4.762
nuoN	Cluster_89364	216	119	55.093	5.556
chrR	Cluster_79487	219	78	35.616	3.03
rnhA	Cluster_127322	216	52	24.074	4.545
mltD	Cluster_116833	185	84	45.405	4.348
ydiK_2	Cluster_110411	197	59	29.949	2.564
fabA	Cluster_54495	218	167	76.606	6.25
fabB	Cluster_54495	214	164	76.636	6.25
sucD	Cluster_71437	217	185	85.253	8.333
sucC	Cluster_71437	216	188	87.037	10.0
lpdG	Cluster_121705	217	119	54.839	4.167
sucB	Cluster_159284	218	110	50.459	9.091
sucA	Cluster_159284	216	110	50.926	9.091
sdhB	Cluster_22437	220	197	89.545	12.5
sdhA	Cluster_22437	179	164	91.62	16.667
sdhD	Cluster_22437	219	198	90.411	11.111
sdhC	Cluster_22437	211	190	90.047	11.111
gltA	Cluster_22437	219	198	90.411	11.111
etfA	Cluster_8186	153	85	55.556	5.263
etfB	Cluster_8186	159	87	54.717	5.0
lip2	Cluster_86975	75	28	37.333	8.333
lnrL_2	Cluster_3894	17	9	52.941	14.286
ppnP	Cluster_133329	220	51	23.182	4.167
ccoN1_1	Cluster_152862	216	81	37.5	2.174
ccoP2_1	Cluster_152862	202	74	36.634	2.564
apt	Cluster_149750	218	99	45.413	4.167
ybaB	Cluster_141997	220	168	76.364	5.263
ruvB_1	Cluster_100007	169	65	38.462	4.348
cueR_2	Cluster_128024	167	61	36.527	3.03
zipA	Cluster_50292	218	166	76.147	6.667
yedI	Cluster_94425	210	130	61.905	4.762
rutR_3	Cluster_94425	213	36	16.901	1.786
fbp	Cluster_107727	27	14	51.852	10.0
cheR2	Cluster_149030	219	47	21.461	3.704
cheV_3	Cluster_132405	213	37	17.371	1.389
ycgR	Cluster_129350	218	173	79.358	6.25
bkdA1	Cluster_59613	217	148	68.203	6.25
bkdA2	Cluster_59613	217	147	67.742	6.25
bkdB	Cluster_59613	214	146	68.224	6.667
lpdV	Cluster_59613	214	142	66.355	5.882
phnN	Cluster_23647	218	142	65.138	4.348
astE	Cluster_132120	216	140	64.815	3.333
astB	Cluster_132120	216	140	64.815	3.333
astD	Cluster_132120	210	137	65.238	4.0
aruG	Cluster_132120	211	143	67.773	4.167
acs	Cluster_18341	171	81	47.368	4.545
aroP_2	Cluster_91730	206	60	29.126	3.125
scpB	NO_CLUSTER_ASSOCIATION_FOUND	216	189	87.5	11.111
scpA	NO_CLUSTER_ASSOCIATION_FOUND	219	192	87.671	11.111
yciO	NO_CLUSTER_ASSOCIATION_FOUND	218	192	88.073	12.5
yciB	NO_CLUSTER_ASSOCIATION_FOUND	218	190	87.156	11.111
yciI	NO_CLUSTER_ASSOCIATION_FOUND	214	188	87.85	11.111
ydjA	Cluster_115447	218	148	67.89	4.0
trkI_1	Cluster_115447	118	41	34.746	5.882
bamA_2	Cluster_139676	197	48	24.365	3.571
recQ	Cluster_44268	214	97	45.327	4.348
gbuA	Cluster_50281	176	115	65.341	4.762
opuE	Cluster_89728	207	140	67.633	3.704
yhaJ_3	Cluster_155297	168	47	27.976	2.632
tgnD_2	Cluster_155297	20	10	50.0	20.0
ppiA	Cluster_155297	219	135	61.644	8.333
fadD_2	Cluster_52643	221	67	30.317	2.128
phaJ	Cluster_52643	214	67	31.308	2.857
pupA	Cluster_96616	68	21	30.882	6.25
rutE	Cluster_86331	166	114	68.675	5.263
metC	Cluster_122373	209	130	62.201	3.226
decR_2	Cluster_122373	221	36	16.29	1.22
purC	Cluster_168588	219	78	35.616	5.556
yycJ	Cluster_168588	220	77	35.0	5.263
bamC	Cluster_168588	216	73	33.796	5.263
gcvR	Cluster_40670	213	168	78.873	6.25
bcp	Cluster_40670	122	78	63.934	5.556
mcpU_2	Cluster_137438	208	62	29.808	1.818
queC	Cluster_71029	203	156	76.847	6.25
queE	Cluster_71029	217	166	76.498	5.882
cpoB	Cluster_59340	219	108	49.315	10.0
tolB	Cluster_99361	219	159	72.603	5.0
exbD_1	Cluster_99361	219	69	31.507	1.887
tolQ_2	Cluster_99361	220	52	23.636	1.449
ybgC	Cluster_99361	220	164	74.545	5.882
ruvB_2	Cluster_110407	169	69	40.828	4.167
ruvA	Cluster_110407	219	162	73.973	4.762
pmpR_2	Cluster_106935	71	32	45.07	11.111
aspS	Cluster_120361	219	183	83.562	5.882
dps	Cluster_35779	182	116	63.736	5.882
proS	Cluster_76846	217	160	73.733	5.263
kup_3	Cluster_47465	14	5	35.714	12.5
rluF	Cluster_132921	192	68	35.417	3.448
trmO	Cluster_132921	218	70	32.11	2.778
yfdC	Cluster_13890	201	49	24.378	4.762
braC_1	Cluster_22775	172	61	35.465	2.564
livH_1	Cluster_64945	220	54	24.545	2.083
lptB_2	Cluster_64945	220	37	16.818	1.613
livF_1	Cluster_64945	220	49	22.273	1.562
slyB	Cluster_85073	214	130	60.748	3.704
pdxH_2	Cluster_117532	25	11	44.0	10.0
dinG_3	Cluster_118128	217	49	22.581	1.724
dcd	Cluster_27376	214	145	67.757	6.667
capB_2	Cluster_27376	215	68	31.628	2.564
apbC	Cluster_78214	216	138	63.889	5.882
metG	Cluster_78214	214	136	63.551	6.25
pyrC	Cluster_95839	181	81	44.751	6.25
rnt	Cluster_95839	218	91	41.743	4.545
ahpC_2	Cluster_50901	214	72	33.645	2.174
bfr_2	Cluster_58802	219	96	43.836	4.348
grxD	Cluster_123108	220	76	34.545	7.143
nasC	Cluster_19144	132	103	78.03	6.667
argF	Cluster_19144	220	136	61.818	3.333
rdmC	Cluster_60819	163	102	62.577	4.167
metR	Cluster_60819	60	16	26.667	5.0
yqjH	Cluster_124557	218	145	66.514	4.0
pdxJ	Cluster_157660	216	70	32.407	2.632
recO	Cluster_157660	218	70	32.11	2.703
era	Cluster_72944	201	153	76.119	5.882
rnc	Cluster_72944	216	166	76.852	5.882
mucB	Cluster_15273	218	71	32.569	4.348
mucA	Cluster_15273	219	71	32.42	4.167
algU	Cluster_15273	210	70	33.333	5.263
nadB	Cluster_15273	206	72	34.951	4.762
sdhE	Cluster_93112	218	147	67.431	7.143
ygfZ	Cluster_93112	217	147	67.742	5.882
tctD	Cluster_57670	218	116	53.211	5.0
ung	Cluster_98628	217	145	66.82	4.762
caiD	Cluster_98628	164	134	81.707	10.0
rhlA	Cluster_14966	211	50	23.697	3.704
yhaV_2	Cluster_30369	19	6	31.579	11.111
pse1	Cluster_67590	17	12	70.588	25.0
ttgR	Cluster_41105	213	142	66.667	3.846
ttgA	Cluster_41105	213	137	64.319	4.348
ttgB_2	Cluster_41105	81	36	44.444	4.762
ttgC	Cluster_41105	135	103	76.296	7.692
catJ	Cluster_48488	67	15	22.388	4.545
catI	Cluster_48488	66	15	22.727	4.762
pcaK	Cluster_27532	19	8	42.105	14.286
pcaR	Cluster_11950	53	14	26.415	5.882
mcpG	Cluster_72805	216	75	34.722	4.0
pykA	Cluster_67636	206	138	66.99	3.704
tphA1I	Cluster_43713	28	13	46.429	10.0
oleD	Cluster_154523	213	67	31.455	2.439
otnI	Cluster_121727	44	13	29.545	14.286
czcR_5	Cluster_66703	87	22	25.287	3.125
groL_1	Cluster_153547	32	10	31.25	9.091
groS	Cluster_153547	218	66	30.275	3.03
panE_2	Cluster_115642	159	63	39.623	3.571
cobO_2	Cluster_115642	205	85	41.463	2.5
argJ	Cluster_61231	218	44	20.183	2.778
lpxC	Cluster_107308	220	202	91.818	25.0
ftsZ	Cluster_148650	216	204	94.444	12.5
ftsA	Cluster_2287	206	154	74.757	10.0
ftsQ	Cluster_2287	216	154	71.296	6.25
ddl	Cluster_2287	193	135	69.948	7.143
murC	Cluster_2287	219	155	70.776	6.25
murG	Cluster_2287	205	153	74.634	9.091
ftsW	Cluster_2287	216	157	72.685	7.692
murD	Cluster_2287	218	157	72.018	7.143
mraY	Cluster_2287	209	153	73.206	8.333
murF	Cluster_2287	218	158	72.477	8.333
murE	Cluster_2287	217	160	73.733	9.091
ftsI	Cluster_2287	214	160	74.766	9.091
ftsL	Cluster_2287	221	165	74.661	8.333
rsmH	Cluster_2287	219	164	74.886	8.333
mraZ	Cluster_2287	219	164	74.886	9.091
rsmI	Cluster_65186	217	142	65.438	3.448
lpoA	Cluster_65186	212	141	66.509	3.704
petC	Cluster_38106	218	150	68.807	5.0
petB	Cluster_38106	218	150	68.807	5.263
petA	Cluster_38106	215	152	70.698	6.667
rpsI	Cluster_40381	217	188	86.636	8.333
rplM	Cluster_40381	219	189	86.301	8.333
tas	Cluster_40381	186	168	90.323	16.667
mdeA	Cluster_96111	208	133	63.942	4.348
yhdW	Cluster_26875	208	137	65.865	5.263
estB	Cluster_26875	209	141	67.464	5.0
yaaA	Cluster_90591	215	137	63.721	3.571
aaeB_3	Cluster_62470	202	56	27.723	1.887
cusC_2	Cluster_62470	43	22	51.163	6.667
nagL	Cluster_70952	109	39	35.78	7.143
hmgA	Cluster_70952	212	83	39.151	4.545
iclR_2	Cluster_70952	49	10	20.408	4.545
oleB	Cluster_70045	204	138	67.647	4.545
phaA	Cluster_69577	68	16	23.529	5.263
btsT	Cluster_69047	191	77	40.314	3.226
radA	Cluster_68941	216	138	63.889	3.846
mscL	Cluster_68941	220	140	63.636	3.571
rlmG	Cluster_119631	214	139	64.953	4.0
ggt_2	Cluster_104828	201	80	39.801	2.128
frmR	Cluster_138093	111	56	50.45	4.167
czcD_2	Cluster_138093	115	22	19.13	2.941
mmsB	Cluster_93948	207	144	69.565	6.25
mmsA	Cluster_93948	206	146	70.874	5.882
msrP	Cluster_131440	210	68	32.381	7.143
ilvC	Cluster_147793	206	60	29.126	8.333
ilvH	Cluster_17408	220	189	85.909	6.667
ilvI	Cluster_17408	210	184	87.619	7.692
mrcB	Cluster_104901	218	170	77.982	5.556
sfsA	Cluster_55217	219	140	63.927	6.25
aspC	Cluster_55217	190	134	70.526	9.091
dksA_2	Cluster_55217	217	56	25.806	1.538
gluQ	Cluster_142773	215	131	60.93	4.0
pcnB	Cluster_1623	218	44	20.183	2.941
folK	Cluster_1623	191	41	21.466	3.226
panB	Cluster_39928	161	51	31.677	6.667
panC	Cluster_39928	204	76	37.255	6.667
lsrG	Cluster_145952	183	98	53.552	6.667
pnp	Cluster_42654	216	102	47.222	6.25
rpsO	Cluster_84675	220	149	67.727	5.263
infB	Cluster_143575	217	193	88.94	11.111
nusA	Cluster_143575	219	201	91.781	11.111
rimP	Cluster_130485	221	160	72.398	8.333
tpiA	Cluster_141178	217	205	94.47	16.667
glmM	Cluster_60789	213	196	92.019	12.5
ftsH_2	Cluster_60789	88	39	44.318	3.448
rlmE	Cluster_115448	220	167	75.909	14.286
yhbY	Cluster_115448	218	166	76.147	16.667
greA	Cluster_112274	215	146	67.907	7.143
carB	Cluster_112274	203	143	70.443	11.111
carA	Cluster_27625	209	97	46.411	4.0
dapB	Cluster_53434	193	111	57.513	5.882
dnaJ	Cluster_53434	215	134	62.326	5.556
dnaK_1	Cluster_115597	218	111	50.917	4.0
grpE	Cluster_62115	219	130	59.361	3.704
recN	Cluster_62115	215	130	60.465	4.167
fur	Cluster_118568	221	217	98.19	33.333
bamE	Cluster_118568	221	217	98.19	33.333
ratA	Cluster_76262	200	157	78.5	6.667
smpB	Cluster_76262	218	157	72.018	5.263
pdhR_2	Cluster_41376	173	81	46.821	8.333
glcA	Cluster_41376	188	140	74.468	6.25
lldD	Cluster_143523	210	142	67.619	5.0
ssrA	NO_CLUSTER_ASSOCIATION_FOUND	236	228	96.61	25.0
rhlE_2	Cluster_148352	216	69	31.944	3.125
hrpB_3	Cluster_98669	28	10	35.714	7.692
fieF	Cluster_98669	218	144	66.055	4.762
leuS	Cluster_49307	212	160	75.472	6.25
lipA	Cluster_135669	156	111	71.154	6.667
lipB	Cluster_135669	219	165	75.342	6.667
yohK_2	Cluster_83400	198	74	37.374	2.941
cidA_2	Cluster_83400	197	81	41.117	3.448
purH	Cluster_129978	213	154	72.3	7.143
cbpM	Cluster_75780	217	105	48.387	4.167
cbpA	Cluster_75780	218	104	47.706	4.0
dnaK_2	Cluster_75780	218	68	31.193	4.348
psiF	Cluster_143625	216	50	23.148	3.333
lips	Cluster_100073	201	85	42.289	4.762
osmE_2	Cluster_100073	39	12	30.769	7.143
dnaB_2	Cluster_107675	121	34	28.099	1.667
purA	Cluster_149304	220	174	79.091	10.0
hisZ	Cluster_31702	215	162	75.349	5.882
hflC	Cluster_119634	204	187	91.667	14.286
hflK	Cluster_119634	216	200	92.593	16.667
hflX	Cluster_120401	218	167	76.606	8.333
hfq	Cluster_120401	220	169	76.818	9.091
miaA	Cluster_141957	218	88	40.367	8.333
mutL	Cluster_141957	207	90	43.478	9.091
amiC_2	Cluster_141957	203	50	24.631	2.564
tsaE	Cluster_141957	219	90	41.096	8.333
nnr	Cluster_141957	215	90	41.86	9.091
queG	Cluster_141957	219	91	41.553	12.5
motB_2	Cluster_95532	211	101	47.867	3.571
motA	Cluster_95532	214	177	82.71	8.333
rhdA	Cluster_95532	218	175	80.275	7.692
psd	Cluster_95532	219	174	79.452	7.692
nudF	Cluster_65581	217	121	55.76	4.0
thiC	Cluster_16607	215	155	72.093	5.263
tolC_2	Cluster_16607	171	52	30.409	2.128
hldE	Cluster_95823	215	150	69.767	4.348
msbA	Cluster_116226	159	109	68.553	5.882
tobZ	Cluster_154757	218	92	42.202	2.326
cbbA	Cluster_116342	215	175	81.395	7.692
pgk	Cluster_167088	217	46	21.198	3.125
epd	Cluster_167088	215	47	21.86	3.125
tktA	Cluster_49021	210	67	31.905	3.333
metK	Cluster_49021	215	66	30.698	3.226
ahcY	Cluster_32604	218	146	66.972	4.762
rhlE_3	Cluster_52646	75	16	21.333	3.333
yceI	Cluster_165550	209	116	55.502	3.846
yceJ	Cluster_165550	164	92	56.098	4.762
phaC_1	Cluster_37965	206	87	42.233	2.778
ubiE	Cluster_99387	220	153	69.545	4.762
ubiJ	Cluster_99387	214	151	70.561	5.263
ubiB	Cluster_99387	207	145	70.048	5.263
hisI	Cluster_135995	192	136	70.833	6.25
hisE	Cluster_135995	219	158	72.146	6.25
opgH	Cluster_34557	212	127	59.906	6.25
mdoG	Cluster_34557	218	133	61.009	6.25
ves	Cluster_109837	218	176	80.734	8.333
dasR	Cluster_109837	119	94	78.992	10.0
typA	Cluster_97279	219	179	81.735	7.692
trmL	Cluster_133577	218	149	68.349	5.0
secB	Cluster_160460	219	108	49.315	3.448
grxC_2	Cluster_160460	91	37	40.659	7.143
yibN	Cluster_160460	220	107	48.636	3.846
ltrA	NO_CLUSTER_ASSOCIATION_FOUND	11	6	54.545	16.667
caiT	Cluster_12925	194	141	72.68	5.556
betI_2	Cluster_12925	194	47	24.227	2.564
betB	Cluster_12925	127	53	41.732	6.25
betA	Cluster_132150	45	12	26.667	6.25
benM_2	Cluster_110440	195	34	17.436	1.923
ynfM	Cluster_110440	211	135	63.981	5.263
gltB	Cluster_21140	215	166	77.209	9.091
damX	Cluster_118963	218	79	36.239	5.263
aroB	Cluster_118963	214	80	37.383	6.25
aroK	Cluster_167854	218	130	59.633	3.226
pilQ	Cluster_167854	216	128	59.259	3.448
maeB	Cluster_67998	201	153	76.119	5.882
rpmE	Cluster_73456	220	110	50.0	3.448
priA	Cluster_73456	211	108	51.185	4.167
pilT	Cluster_141812	157	48	30.573	5.882
yggS	Cluster_141812	214	61	28.505	4.167
mtgA	Cluster_142682	217	146	67.281	6.667
rpoH	Cluster_109040	204	135	66.176	4.545
ftsX	Cluster_47950	218	52	23.853	6.25
ftsE	Cluster_47950	217	52	23.963	7.143
ftsY	Cluster_47950	218	52	23.853	6.667
coaD	Cluster_108344	219	148	67.58	4.348
fdx_2	Cluster_110500	218	49	22.477	3.571
ilvD	Cluster_37764	211	123	58.294	3.448
tcyP	Cluster_43729	214	91	42.523	3.03
folA	Cluster_150840	200	143	71.5	7.692
cmpR_7	Cluster_127970	183	33	18.033	1.961
cadA_2	Cluster_127970	142	61	42.958	5.556
zntR	Cluster_127970	200	156	78.0	6.667
thyA	Cluster_153038	205	111	54.146	4.762
ptsP	Cluster_88712	214	149	69.626	4.762
rppH_2	Cluster_88712	183	75	40.984	2.326
ilvA_3	Cluster_92423	30	10	33.333	6.667
rpiA	Cluster_92423	216	145	67.13	5.263
ycgM	Cluster_72337	191	143	74.869	5.882
serA	Cluster_72337	212	165	77.83	7.692
maa	Cluster_125965	197	78	39.594	6.25
quiP_2	Cluster_125965	143	44	30.769	2.703
metQ_3	Cluster_70529	63	14	22.222	3.448
potH	Cluster_135099	205	47	22.927	4.762
spuD_4	Cluster_72798	188	40	21.277	1.887
argA	Cluster_99998	214	150	70.093	5.556
gcvH_2	Cluster_153039	221	70	31.674	1.587
gcvT_2	Cluster_94565	220	52	23.636	1.887
ubiI	Cluster_81745	216	67	31.019	4.167
ubiH	Cluster_81745	215	68	31.628	4.348
pepP	Cluster_81745	214	71	33.178	4.545
zapA	Cluster_81745	220	71	32.273	5.0
ygfA	Cluster_35186	200	79	39.5	9.091
trxA	Cluster_41673	210	112	53.333	4.0
ppx	Cluster_41673	214	115	53.738	3.704
ppk	Cluster_54726	214	108	50.467	4.348
elbB	Cluster_108253	218	126	57.798	3.846
rnk	Cluster_85170	212	47	22.17	4.167
sutA	Cluster_16297	200	138	69.0	4.348
amtB_3	Cluster_155554	103	34	33.01	4.0
glnK	Cluster_155554	220	107	48.636	2.941
tmoT	Cluster_46360	126	49	38.889	4.348
gabD	Cluster_91741	112	83	74.107	9.091
xpt	Cluster_142002	217	72	33.18	4.762
puuR_4	Cluster_109797	104	33	31.731	5.0
dadA1_4	Cluster_80004	80	29	36.25	4.0
lrp_6	Cluster_80004	122	30	24.59	3.03
puuC_2	Cluster_61090	209	80	38.278	2.128
coaBC	Cluster_96727	218	93	42.661	5.0
dut	Cluster_96727	220	93	42.273	4.545
algC	Cluster_101193	143	51	35.664	5.556
argB	Cluster_101193	220	80	36.364	4.167
pyrE	Cluster_129573	219	124	56.621	14.286
exoA	Cluster_129573	217	123	56.682	16.667
rph	Cluster_49625	218	138	63.303	3.571
gmk	Cluster_49625	217	137	63.134	3.448
puuD_3	Cluster_56874	172	67	38.953	3.125
puuA_7	Cluster_56874	10	3	30.0	14.286
spoT	Cluster_146836	218	158	72.477	6.667
yabJ_2	Cluster_146836	200	42	21.0	2.174
oxyR_2	Cluster_120981	72	29	40.278	4.0
recG	Cluster_120981	213	197	92.488	9.091
phoB	Cluster_71041	218	45	20.642	2.941
phoR	Cluster_71041	215	44	20.465	2.703
pstB	Cluster_135803	216	113	52.315	4.545
yeaD_2	Cluster_133635	213	62	29.108	3.226
yjiE	Cluster_83973	192	140	72.917	7.143
aspA	Cluster_83973	209	151	72.249	6.25
hexR_2	Cluster_114092	218	51	23.394	5.0
kefB	Cluster_25258	216	103	47.685	3.571
pdxY	Cluster_102158	218	149	68.349	4.762
clsA	Cluster_93721	166	122	73.494	7.143
COQ3_2	Cluster_56486	207	36	17.391	2.0
lpd3	Cluster_56486	199	68	34.171	4.348
nfnB	Cluster_40052	11	7	63.636	25.0
yjiK_3	Cluster_157515	40	13	32.5	4.762
neo	Cluster_142327	31	12	38.71	11.111
folP_3	Cluster_116227	8	3	37.5	20.0
tetA	Cluster_115121	34	9	26.471	11.111
tetR	Cluster_115121	14	9	64.286	33.333
mdtL	Cluster_6239	42	18	42.857	5.556
aacA4	Cluster_165944	12	4	33.333	16.667
glmU	Cluster_100310	183	128	69.945	5.0
atpC	Cluster_158281	220	125	56.818	9.091
atpD	Cluster_158281	216	124	57.407	11.111
atpG	Cluster_158281	217	122	56.221	9.091
atpA	Cluster_158281	215	116	53.953	7.692
atpH_1	Cluster_158281	218	116	53.211	7.143
atpF	Cluster_158281	218	116	53.211	7.692
atpH_2	Cluster_85917	218	112	51.376	5.882
atpB	Cluster_83980	217	197	90.783	14.286
mnmE	Cluster_124059	205	139	67.805	6.25
yidC	Cluster_45519	217	191	88.018	8.333

#######################################################################
ALL GENE TO IGR ASSOCIATIONS ACROSS GCA_903815255.1_hybrid_BB1456_genomic
GENE	IGR	GENE_COUNT	ASSOC_COUNT	ASSOC_TOTAL(%)	ASSOC_EXPECTED(%)
dnaA	NO_CLUSTER_ASSOCIATION_FOUND	210	30	14.286	3.333
dnaN	NO_CLUSTER_ASSOCIATION_FOUND	203	29	14.286	3.226
recF_1	NO_CLUSTER_ASSOCIATION_FOUND	91	12	13.187	2.703
gyrB	NO_CLUSTER_ASSOCIATION_FOUND	214	32	14.953	3.448
copB_1	Cluster_67134	126	30	23.81	4.762
copA_1	Cluster_67134	215	29	13.488	1.754
copR_1	Cluster_74758	137	33	24.088	3.704
sasA_1	Cluster_74758	221	16	7.24	0.885
cusA	Cluster_13479	107	35	32.71	4.167
silP	NO_CLUSTER_ASSOCIATION_FOUND	85	51	60.0	12.5
eptA_1	Cluster_1179	142	59	41.549	4.0
czcD_1	Cluster_1179	115	47	40.87	4.167
czcR_1	Cluster_2999	205	34	16.585	1.724
cusS_1	Cluster_2999	133	67	50.376	3.846
arnT	Cluster_2462	99	38	38.384	6.25
oprP	Cluster_55773	142	123	86.62	11.111
cadA_1	Cluster_58772	142	71	50.0	5.556
czcA_1	Cluster_139613	201	55	27.363	1.562
czcB_1	Cluster_139613	129	61	47.287	4.545
czcC_1	Cluster_18496	130	60	46.154	5.263
oprD_1	Cluster_18496	221	36	16.29	1.064
czcR_2	Cluster_12245	205	48	23.415	1.786
norR_1	Cluster_51628	220	9	4.091	1.562
gcvA_1	Cluster_51952	221	5	2.262	0.935
alkJ	Cluster_51952	173	11	6.358	3.226
nanT_1	Cluster_118221	215	90	41.86	1.923
gmhB	Cluster_126047	218	114	52.294	6.667
glyS	Cluster_126047	216	114	52.778	6.667
glyQ	Cluster_126047	217	116	53.456	6.667
tag	Cluster_126047	219	118	53.881	7.143
lpxP	Cluster_126047	200	104	52.0	11.111
trkA	Cluster_144713	215	195	90.698	12.5
rsmB	Cluster_144713	216	198	91.667	12.5
fmt	Cluster_144713	207	195	94.203	20.0
def_1	Cluster_56415	210	15	7.143	2.326
tsaC	Cluster_56415	218	17	7.798	3.03
qorA_1	Cluster_92508	215	72	33.488	2.326
hemF	Cluster_92508	220	153	69.545	4.0
aroE_1	Cluster_92508	212	69	32.547	1.515
dauA_1	Cluster_125968	114	3	2.632	2.632
betC	Cluster_110540	215	144	66.977	4.167
gcvA_2	Cluster_110540	221	37	16.742	1.031
trpA	Cluster_109067	211	158	74.882	5.263
trpB	Cluster_109067	210	158	75.238	5.263
trpI_1	Cluster_109067	191	99	51.832	2.564
yqjD_1	Cluster_83371	218	16	7.339	2.381
limB	Cluster_81727	200	21	10.5	4.348
osmC	Cluster_81727	221	22	9.955	3.226
yrdA_1	Cluster_115441	220	73	33.182	2.083
prlC_1	Cluster_115441	139	65	46.763	3.846
prlC_2	Cluster_100010	139	14	10.072	3.226
cynT	Cluster_14811	124	19	15.323	4.348
dauA_2	Cluster_62788	114	20	17.544	2.941
ctaD	Cluster_19331	210	142	67.619	4.545
ctaG	Cluster_19331	211	142	67.299	4.0
ctaE	Cluster_19331	208	141	67.788	4.348
ctaA	Cluster_143401	209	25	11.962	5.0
ctaB	Cluster_143401	211	25	11.848	4.545
metQ_1	Cluster_139670	212	16	7.547	1.923
metP	Cluster_49683	208	148	71.154	6.25
metN_1	Cluster_49683	212	87	41.038	2.041
katE	Cluster_49683	219	149	68.037	4.762
znuB_1	Cluster_141086	213	97	45.54	2.381
znuC	Cluster_141086	141	99	70.213	7.692
zur	Cluster_141086	212	145	68.396	4.545
znuA	Cluster_141086	208	146	70.192	5.263
thrB	Cluster_137622	194	153	78.866	8.333
polA	NO_CLUSTER_ASSOCIATION_FOUND	218	154	70.642	14.286
engB	Cluster_59176	219	28	12.785	4.545
cc4	Cluster_59176	217	21	9.677	4.762
dsbA	Cluster_70546	218	15	6.881	3.704
amiD	Cluster_130733	205	21	10.244	3.125
pdeB	Cluster_101382	196	11	5.612	2.703
kinB	Cluster_54899	216	21	9.722	3.333
algB	Cluster_54899	214	21	9.813	3.333
ivy	Cluster_70956	214	13	6.075	2.439
gltP_1	Cluster_3249	139	8	5.755	3.03
