GCA_903684265.1_assembly_BB1464_genomic GENE TO IGR ASSOCIATIONS

#######################################################################
SIGNIFICANT GENE CLUSTER ASSOCIATIONS OCCURRING >100x WITH FRACTION ASSOCIATED +15% HIGHER THAN EXPECTED
GENE	IGR	GENE_COUNT	ASSOC_COUNT	ASSOC_TOTAL(%)	ASSOC_EXPECTED(%)
ohrB_1	Cluster_26014	17	8	47.059	12.5
hcaB_2	Cluster_113886	198	2	1.01	1.075
cdhR_1	Cluster_113886	221	3	1.357	1.031
pfyP_1	Cluster_95958	155	8	5.161	5.263
ufaA1	Cluster_114094	42	4	9.524	5.0
phrB_1	Cluster_70118	177	9	5.085	2.5
msrQ_1	Cluster_91046	102	10	9.804	5.882
elfC	Cluster_128050	23	10	43.478	9.091
yadV_1	Cluster_135154	52	8	15.385	5.882
fimA	Cluster_115556	42	10	23.81	8.333
rcsB	Cluster_163417	86	3	3.488	4.0
rcsC_2	Cluster_163417	221	2	0.905	0.775
rcsC_3	Cluster_29564	221	4	1.81	0.735
rcsC_4	Cluster_29564	221	4	1.81	0.787
spuD_1	Cluster_29564	216	5	2.315	1.724
hemB	Cluster_78711	189	13	6.878	3.571
kefF_2	Cluster_76849	110	3	2.727	2.941
gsiA	Cluster_76849	105	12	11.429	4.0
gsiD	Cluster_76849	51	13	25.49	6.25
gsiC	Cluster_76849	86	13	15.116	4.545
hbpA	Cluster_76849	88	13	14.773	4.545
ald	Cluster_30336	133	10	7.519	3.226
aruH	Cluster_30336	178	10	5.618	2.857
bar	Cluster_30336	72	10	13.889	4.348
aruI_1	Cluster_30336	181	8	4.42	2.564
FCS1	Cluster_30336	164	10	6.098	3.226
acdA_1	Cluster_30336	139	8	5.755	2.941
rocE	Cluster_60027	178	13	7.303	7.692
rcsC_5	Cluster_134697	220	4	1.818	0.699
arcA_1	Cluster_134697	183	9	4.918	4.0
betI_1	Cluster_58053	194	6	3.093	2.381
paaG	Cluster_58053	168	13	7.738	2.5
argP_1	Cluster_93118	188	5	2.66	1.37
ppsC_1	Cluster_93118	119	8	6.723	5.882
hchA_1	Cluster_70117	40	8	20.0	4.762
garK	Cluster_104233	189	12	6.349	2.564
cdaR	Cluster_76848	200	10	5.0	3.571
nicT	Cluster_76848	48	10	20.833	9.091
hcaD	Cluster_116256	188	10	5.319	2.564
yajO	Cluster_122469	67	10	14.925	4.167
nicP_1	Cluster_133317	220	7	3.182	0.82
ydcO_1	Cluster_77870	197	8	4.061	2.174
catA	Cluster_162235	76	5	6.579	3.448
catC	Cluster_162235	174	5	2.874	3.333
catB	Cluster_150946	173	13	7.514	4.348
pcaK_1	Cluster_150946	194	7	3.608	1.351
lvr_1	Cluster_120902	40	8	20.0	5.556
benC	Cluster_135876	176	13	7.386	4.762
cbdB	Cluster_78141	165	13	7.879	3.226
cbdA	Cluster_78141	172	13	7.558	3.226
rhaS_1	Cluster_31720	221	7	3.167	0.935
hisN	Cluster_69598	198	13	6.566	3.704
uspE_1	Cluster_69598	191	8	4.188	1.852
pagL_1	Cluster_27814	191	7	3.665	2.222
gltR_1	Cluster_112677	219	8	3.653	1.562
sad	Cluster_112677	204	13	6.373	5.882
spuC_1	Cluster_59231	209	2	0.957	1.471
spuE_2	Cluster_59231	218	3	1.376	1.887
emrA_2	Cluster_59231	220	7	3.182	1.149
ycaD_1	Cluster_37288	218	6	2.752	1.37
dmlR_2	Cluster_102801	221	3	1.357	0.781
trmK	Cluster_63274	213	13	6.103	2.632
rlhA_1	Cluster_49669	211	8	3.791	1.818
cntO_1	Cluster_84569	217	2	0.922	1.266
spuC_2	Cluster_138169	209	4	1.914	1.408
puuC_1	Cluster_138169	209	9	4.306	1.818
rppH_1	NO_CLUSTER_ASSOCIATION_FOUND	183	7	3.825	2.128
clpP_1	Cluster_155405	198	3	1.515	1.852
gapN	Cluster_88794	212	13	6.132	2.778
adhB	Cluster_69433	45	10	22.222	6.667
ilvA_1	Cluster_17977	219	7	3.196	2.703
rstB	Cluster_72858	201	12	5.97	2.778
rstA	Cluster_72858	75	13	17.333	3.704
acrE	Cluster_72858	128	13	10.156	3.704
mexB	Cluster_72858	86	12	13.953	2.941
mobA	Cluster_143809	186	134	72.043	4.348
fadD3_1	Cluster_134397	182	6	3.297	2.041
moaA_1	Cluster_167202	209	2	0.957	1.408
styD	Cluster_16055	120	8	6.667	3.571
acoR_1	Cluster_17923	217	3	1.382	1.266
alkB	Cluster_43648	208	9	4.327	1.818
csgG	Cluster_139718	157	13	8.28	5.0
csgE	Cluster_139718	180	13	7.222	5.263
pulG	Cluster_139718	45	12	26.667	5.556
sctC_1	Cluster_139718	111	8	7.207	2.632
rssB_1	Cluster_38444	221	5	2.262	1.515
acoR_2	Cluster_36611	217	3	1.382	1.282
acoA	Cluster_36611	189	9	4.762	2.941
acoB	Cluster_36611	187	9	4.813	3.226
acoC	Cluster_36611	189	9	4.762	3.226
qseC_1	Cluster_94528	193	7	3.627	1.852
qseB_1	Cluster_94528	220	7	3.182	1.333
fabG_1	Cluster_94528	221	5	2.262	1.031
menE	Cluster_94528	137	10	7.299	3.704
nanT_1	Cluster_63664	215	7	3.256	1.923
yjdF	Cluster_99434	35	10	28.571	8.333
menH_1	Cluster_62461	219	7	3.196	1.205
rep_1	Cluster_52139	220	10	4.545	1.389
yhhW	Cluster_52139	160	13	8.125	4.762
eamB_1	Cluster_86407	203	4	1.97	1.695
bepF_1	Cluster_68166	160	7	4.375	3.333
oqxB9	Cluster_68166	58	10	17.241	4.545
ttgI_1	Cluster_68166	191	8	4.188	1.754
nimR_1	Cluster_130818	196	7	3.571	1.205
ampC	Cluster_130818	217	13	5.991	2.778
yjbI	Cluster_124675	16	13	81.25	25.0
bepA_1	Cluster_86409	219	8	3.653	1.471
rcsC_6	Cluster_130819	220	2	0.909	0.719
tadA_1	Cluster_81167	45	9	20.0	3.704
hpd	Cluster_30725	213	13	6.103	3.125
pdeG	Cluster_30725	212	6	2.83	2.439
rarD_1	Cluster_30725	220	5	2.273	2.083
eamB_2	Cluster_43746	203	4	1.97	1.667
rhaR_2	Cluster_81547	221	5	2.262	1.0
atoE	Cluster_79222	212	11	5.189	2.326
scoB	Cluster_164903	217	25	11.521	3.704
scoA	Cluster_164903	217	25	11.521	3.846
gltC_1	Cluster_103551	221	5	2.262	1.205
dnaE2	Cluster_122255	208	10	4.808	2.381
imuB	Cluster_122255	210	10	4.762	2.381
lexA_1	Cluster_122255	218	9	4.128	1.266
vldH	Cluster_122255	164	10	6.098	4.545
addA	Cluster_9417	35	7	20.0	6.667
recF_1	Cluster_9417	91	7	7.692	2.703
fabG_2	Cluster_114466	221	5	2.262	0.885
gcvA_3	Cluster_53945	221	5	2.262	0.99
cynR_2	Cluster_109143	219	5	2.283	1.282
cynT_1	Cluster_109143	96	7	7.292	3.226
cynS	Cluster_109143	138	8	5.797	3.226
codA	Cluster_141200	147	10	6.803	2.703
lpd3	Cluster_55632	199	13	6.533	4.348
COQ3_2	Cluster_55632	207	7	3.382	2.0
clsA	Cluster_98733	166	10	6.024	7.143
folE2	Cluster_110503	213	10	4.695	2.564
yciC	Cluster_110503	171	10	5.848	2.632
yeiR	Cluster_133000	216	10	4.63	2.439
pdxY	Cluster_103542	218	13	5.963	4.762
kefB	Cluster_28112	216	13	6.019	3.571
uvrD	Cluster_45956	201	13	6.468	2.439
zwf_1	Cluster_127041	220	6	2.727	3.125
hexR_1	Cluster_127041	218	6	2.752	4.0
cmpR_1	Cluster_64332	221	5	2.262	1.667
cfiB	Cluster_64332	217	12	5.53	4.762
oadA	Cluster_64332	218	12	5.505	4.167
paiB	Cluster_124673	213	13	6.103	4.0
gabR_1	Cluster_124673	215	8	3.721	1.389
spuD_2	Cluster_53605	216	6	2.778	1.613
aphA	Cluster_53605	91	10	10.989	4.762
aspA	Cluster_67786	209	15	7.177	6.25
yjiE	Cluster_67786	192	14	7.292	7.143
purE	Cluster_72044	219	28	12.785	3.571
purK	Cluster_72044	215	28	13.023	3.846
yeaD_1	Cluster_137034	213	7	3.286	2.778
proP_1	Cluster_23111	220	4	1.818	1.235
pstS	Cluster_60445	41	10	24.39	6.667
pstB	Cluster_115552	216	15	6.944	4.545
phoU	Cluster_95955	218	16	7.339	2.778
cheB_1	Cluster_75853	219	6	2.74	1.124
phoR	Cluster_78983	215	10	4.651	2.703
phoB	Cluster_70783	218	12	5.505	2.941
ubiA	Cluster_94523	219	10	4.566	2.778
ubiC	Cluster_94523	216	10	4.63	2.778
rubA1	Cluster_94523	220	10	4.545	2.381
alkT	Cluster_94523	214	10	4.673	2.632
hupB_1	Cluster_60850	218	9	4.128	3.333
recG	Cluster_120981	213	197	92.488	9.091
oxyR_1	Cluster_120981	72	24	33.333	3.846
exbD_1	Cluster_107771	219	6	2.74	1.887
tolQ_1	Cluster_107771	220	6	2.727	1.37
yabJ_1	Cluster_146836	200	38	19.0	2.128
spoT	Cluster_146836	218	158	72.477	6.667
rpoZ	Cluster_37760	221	10	4.525	3.226
hdfR_2	Cluster_56158	221	4	1.81	1.205
puuA_2	Cluster_56158	220	6	2.727	1.562
puuD_2	Cluster_56158	204	8	3.922	2.174
puuP_1	Cluster_107230	215	5	2.326	1.333
gmk	Cluster_50310	217	13	5.991	3.448
rph	Cluster_50310	218	13	5.963	3.571
exoA	Cluster_130037	217	68	31.336	16.667
pyrE	Cluster_130037	219	68	31.05	14.286
argB	Cluster_167571	220	11	5.0	4.167
algC	Cluster_167571	143	10	6.993	5.556
dut	Cluster_99432	220	14	6.364	4.545
coaBC	Cluster_99432	218	14	6.422	5.0
dppA_1	Cluster_22714	221	7	3.167	1.587
rpmB	Cluster_22714	220	13	5.909	4.348
rpmG	Cluster_22714	221	13	5.882	4.348
puuC_2	Cluster_61241	209	10	4.785	2.128
ycaD_2	Cluster_72857	218	5	2.294	1.449
clsC_1	Cluster_146087	16	7	43.75	16.667
norG_1	Cluster_68638	218	3	1.376	1.562
puuB_2	Cluster_67667	220	5	2.273	0.952
lrp_1	Cluster_80615	221	5	2.262	1.351
dadA1_2	Cluster_80615	217	7	3.226	1.471
yabJ_2	Cluster_80615	200	8	4.0	2.174
alr	Cluster_123180	175	13	7.429	2.439
puuR_1	Cluster_109818	218	3	1.376	2.128
xpt	Cluster_137479	217	13	5.991	4.762
rep_2	Cluster_42678	220	10	4.545	1.471
mdtK_1	Cluster_80065	18	3	16.667	12.5
gcvA_4	Cluster_80065	221	5	2.262	0.917
gcvA_5	Cluster_91817	220	5	2.273	0.943
gabD	Cluster_91817	112	9	8.036	9.091
puuB_3	Cluster_79904	220	5	2.273	0.971
ycaC_1	Cluster_47009	204	3	1.471	1.613
nfdA_1	Cluster_83452	96	3	3.125	2.857
dmlR_3	Cluster_82295	221	2	0.905	0.758
kefC_1	Cluster_75856	175	7	4.0	1.818
comM	Cluster_68165	173	10	5.78	2.041
ubiK	Cluster_20075	220	12	5.455	2.632
glnK	Cluster_20075	220	8	3.636	2.941
amtB_1	Cluster_20075	213	8	3.756	1.887
sutA	Cluster_14392	200	14	7.0	4.348
yigB	Cluster_36804	214	10	4.673	3.226
xerC_2	Cluster_36804	220	5	2.273	0.787
dapF	Cluster_36804	192	10	5.208	4.167
lysA	Cluster_36804	53	10	18.868	6.25
cyaY	Cluster_36804	219	10	4.566	3.571
rnk	Cluster_93782	212	13	6.132	4.167
cyaA	Cluster_66760	53	10	18.868	4.762
argH	Cluster_30724	190	13	6.842	5.882
lytR	Cluster_30724	182	13	7.143	7.143
hemC	Cluster_113414	217	13	5.991	2.381
hemD	Cluster_113414	216	13	6.019	2.273
hemX	Cluster_113414	219	13	5.936	2.222
hemY	Cluster_113414	217	13	5.991	2.222
dsbB_1	Cluster_52001	218	8	3.67	1.754
rsd	Cluster_48589	221	13	5.882	4.348
mip	Cluster_51096	218	10	4.587	3.125
yheS	Cluster_169097	97	13	13.402	10.0
rhtB_2	Cluster_103539	219	2	0.913	1.042
IMPDH	Cluster_93697	204	7	3.431	2.564
yknY	Cluster_55706	78	8	10.256	5.263
pepV	Cluster_61182	57	7	12.281	6.25
nagR	Cluster_65833	110	9	8.182	3.571
aprA	Cluster_65833	87	10	11.494	5.882
cmpB_1	Cluster_100756	12	7	58.333	25.0
btuD_1	Cluster_100756	221	5	2.262	1.124
ssuB_1	Cluster_32209	174	8	4.598	2.041
ssuA_1	Cluster_32209	201	5	2.488	1.471
atsK	Cluster_32209	104	8	7.692	4.167
btuB_1	Cluster_62455	220	24	10.909	0.935
assT	Cluster_62455	96	83	86.458	14.286
davD_1	Cluster_32043	52	6	11.538	2.941
davT	Cluster_67848	186	11	5.914	8.333
metI	Cluster_119012	178	10	5.618	2.778
metN_1	Cluster_119012	212	7	3.302	2.041
metQ_1	Cluster_119012	212	8	3.774	1.923
dmoA_1	Cluster_119012	193	5	2.591	1.667
soxC	Cluster_119012	38	10	26.316	5.882
sfnC	Cluster_47557	76	10	13.158	5.0
tcyC	Cluster_41704	122	13	10.656	3.448
yecS_1	Cluster_41704	162	8	4.938	2.083
fliY_1	Cluster_41704	221	7	3.167	1.316
betT2_1	Cluster_32044	32	7	21.875	6.667
tauD	Cluster_76843	16	8	50.0	14.286
ssuC_1	Cluster_76843	209	7	3.349	1.786
tauB	Cluster_76843	199	9	4.523	2.273
tauA	Cluster_11766	196	13	6.633	2.703
oprD_1	Cluster_11766	221	6	2.715	1.064
ssuE	Cluster_39331	208	10	4.808	2.273
ssuA_2	Cluster_120616	201	11	5.473	1.562
ssuD_1	Cluster_146946	127	8	6.299	2.632
ssuC_2	Cluster_146946	209	8	3.828	1.493
ssuB_2	Cluster_146946	174	8	4.598	2.128
gshA	Cluster_37287	186	10	5.376	5.882
paaI	Cluster_48554	49	13	26.531	6.25
yhgF	Cluster_48554	215	13	6.047	5.263
ompR_1	Cluster_48554	220	3	1.364	1.25
envZ	Cluster_48554	163	7	4.294	4.762
rimK	Cluster_110498	216	14	6.481	4.545
hslR	Cluster_110498	218	14	6.422	4.167
lpxT	Cluster_111256	214	13	6.075	3.226
hslO	Cluster_111256	219	13	5.936	2.941
pckA	Cluster_78981	218	13	5.963	8.333
fdhD	Cluster_57304	215	13	6.047	4.0
kbp	Cluster_57304	216	13	6.019	3.571
yrfG	Cluster_142265	220	202	91.818	9.091
nudE_1	Cluster_142265	14	7	50.0	25.0
cysQ	Cluster_142265	197	183	92.893	11.111
dctD_1	Cluster_54059	220	7	3.182	1.316
dctB_1	Cluster_54059	218	7	3.211	1.333
rmlD_1	Cluster_54059	60	8	13.333	3.226
rmlC	Cluster_54059	102	10	9.804	3.571
rffH	Cluster_54059	53	10	18.868	5.0
rffG	Cluster_54059	75	10	13.333	2.439
argD_1	Cluster_54059	218	7	3.211	1.724
aguA_1	Cluster_60627	84	8	9.524	3.226
cntO_2	Cluster_12583	217	2	0.922	1.02
oprD_2	Cluster_12583	221	6	2.715	1.01
mdtJ	Cluster_15113	19	10	52.632	20.0
mdtI	Cluster_15113	19	10	52.632	20.0
occM_2	Cluster_6977	219	5	2.283	2.0
artQ	Cluster_6977	119	10	8.403	4.762
artJ	Cluster_6977	56	10	17.857	4.545
occP	Cluster_6977	202	10	4.95	3.448
gabP_2	Cluster_6977	211	7	3.318	1.754
ppk2	Cluster_87623	152	10	6.579	2.941
mutY	Cluster_39514	212	13	6.132	2.632
hisB	Cluster_39514	217	13	5.991	2.174
hisH	Cluster_39514	198	9	4.545	2.273
hisA	Cluster_39514	218	13	5.963	2.273
hisF	Cluster_39514	196	9	4.592	2.439
proV	Cluster_121800	28	11	39.286	9.091
opuAB_1	Cluster_121800	211	6	2.844	2.564
tdcG_2	Cluster_15502	134	8	5.97	3.03
cdhR_2	Cluster_19868	221	2	0.905	1.01
lcdH_1	Cluster_75854	216	10	4.63	1.786
lcdH_2	Cluster_75854	216	10	4.63	1.818
kce	Cluster_75854	85	8	9.412	4.167
cdhR_3	Cluster_85805	221	2	0.905	0.971
stcD	Cluster_132431	137	101	73.723	5.882
fixB	Cluster_69096	213	11	5.164	2.632
hcr	Cluster_56160	204	10	4.902	4.545
mcpQ_1	Cluster_38441	202	7	3.465	1.695
mcpH	Cluster_37507	57	10	17.544	4.348
ltaE	Cluster_28185	206	9	4.369	2.857
glyA_1	Cluster_28185	219	7	3.196	1.471
soxB_1	Cluster_28185	151	7	4.636	1.786
soxD	Cluster_28185	107	9	8.411	3.333
soxA	Cluster_28185	77	9	11.688	4.348
soxG	Cluster_88492	210	12	5.714	3.125
purU_1	Cluster_88492	219	8	3.653	1.562
fdhA	Cluster_43209	126	10	7.937	2.564
puuP_2	Cluster_66610	215	5	2.326	1.266
yihG	Cluster_67201	202	12	5.941	5.556
creB	Cluster_66759	177	10	5.65	2.941
creC	Cluster_66759	168	10	5.952	2.941
creD	Cluster_93800	178	10	5.618	3.125
yibF	Cluster_87016	210	10	4.762	2.5
msrA	Cluster_87016	195	9	4.615	2.703
aceF	Cluster_20400	201	13	6.468	7.692
aceE_1	Cluster_20400	49	8	16.327	5.556
glnE	Cluster_20400	209	13	6.22	5.882
rfaF	Cluster_93801	216	10	4.63	2.857
rfaC	Cluster_93801	217	10	4.608	2.857
rfaG	Cluster_93801	217	10	4.608	2.703
rfaP	Cluster_93801	218	10	4.587	2.703
kdkA	Cluster_93801	83	10	12.048	3.571
fhuA_1	Cluster_77374	210	7	3.333	1.22
fecR_1	Cluster_60325	220	6	2.727	0.943
fecI_1	Cluster_60325	221	7	3.167	0.917
polC	Cluster_52334	93	10	10.753	3.448
rssB_2	Cluster_52334	221	5	2.262	1.471
glcB	Cluster_14014	124	14	11.29	5.556
rarD_2	Cluster_143635	220	9	4.091	2.0
srkA	Cluster_136639	194	10	5.155	2.273
modE	Cluster_119727	187	10	5.348	3.03
bioB	Cluster_124271	221	118	53.394	5.0
bioF	Cluster_124271	169	72	42.604	5.263
bioH	Cluster_124271	215	111	51.628	5.263
bioC	Cluster_124271	217	111	51.152	5.0
ydcO_2	Cluster_87273	197	9	4.569	1.961
yfcG	Cluster_87273	21	9	42.857	12.5
folE	Cluster_137475	118	15	12.712	8.333
smrA	Cluster_83447	179	10	5.587	2.041
sttH_1	Cluster_69095	182	9	4.945	3.03
prmB	Cluster_69095	220	13	5.909	4.167
aroC	Cluster_64128	218	10	4.587	2.326
hcaT	Cluster_107549	214	10	4.673	1.961
mtnD	Cluster_107549	219	10	4.566	1.887
zupT	Cluster_99427	52	13	25.0	7.692
mdoB_2	Cluster_51674	100	6	6.0	2.5
corA	Cluster_111990	203	9	4.433	3.125
plsC	Cluster_91241	212	10	4.717	2.5
fadJ_1	Cluster_34175	51	10	19.608	4.348
fatA	Cluster_69434	123	10	8.13	3.03
hdfR_3	Cluster_150055	218	3	1.376	1.064
bdcA	Cluster_104231	203	12	5.911	4.545
dmlR_4	Cluster_104231	221	1	0.452	0.741
efp	Cluster_93441	218	10	4.587	3.226
ohrB_2	Cluster_96661	17	8	47.059	11.111
ohrR	Cluster_147742	210	12	5.714	4.545
dmlR_5	Cluster_109836	221	2	0.905	0.781
yofA_1	Cluster_113573	69	31	44.928	7.692
aroH	Cluster_132231	205	12	5.854	3.704
speE	Cluster_132231	164	9	5.488	5.263
deaD	Cluster_23937	211	10	4.739	2.381
ygiD	Cluster_115881	202	13	6.436	3.704
tpm	Cluster_115881	214	13	6.075	4.167
htpX	Cluster_36010	185	9	4.865	2.632
alaA	Cluster_76069	215	15	6.977	5.882
msrB	Cluster_76069	199	12	6.03	6.25
gpx1	Cluster_76069	217	14	6.452	5.882
rcsC_7	Cluster_42426	220	2	0.909	0.699
msrC	Cluster_42426	221	10	4.525	2.381
hcaR_1	Cluster_48899	181	6	3.315	1.887
copD	Cluster_89089	18	8	44.444	11.111
copC	Cluster_89089	17	8	47.059	12.5
copA_1	Cluster_10667	215	5	2.326	1.754
copA_2	Cluster_166733	215	6	2.791	1.562
cusR_1	Cluster_42287	23	4	17.391	9.091
cusS_1	Cluster_42287	133	8	6.015	3.846
cadI	Cluster_481	9	7	77.778	50.0
arsC_1	Cluster_481	94	7	7.447	3.125
acr3	Cluster_481	69	7	10.145	4.762
arsC_2	Cluster_481	94	7	7.447	3.125
chrA	Cluster_118914	32	7	21.875	10.0
bepE	Cluster_122828	47	7	14.894	4.762
bepF_2	Cluster_10510	160	7	4.375	3.03
ftsH_1	Cluster_58497	88	8	9.091	2.564
merA	Cluster_138018	48	7	14.583	10.0
merT	Cluster_138018	51	7	13.725	12.5
lspA_1	Cluster_154699	53	10	18.868	10.0
kdpB_1	Cluster_154699	84	9	10.714	3.333
zntR_1	Cluster_154699	10	9	90.0	50.0
topB_1	Cluster_35406	93	10	10.753	2.381
soj_1	Cluster_102536	218	4	1.835	1.351
fadE	Cluster_66040	214	12	5.607	2.128
gstB	Cluster_66040	22	12	54.545	10.0
yadG	Cluster_89067	213	13	6.103	4.348
yadH	Cluster_89067	218	13	5.963	4.167
comEC	Cluster_87906	158	13	8.228	4.0
tolQ_2	Cluster_153022	220	5	2.273	1.449
tolR	Cluster_153022	213	7	3.286	1.587
lpxK	Cluster_153022	215	7	3.256	1.562
kdsB	Cluster_153022	176	7	3.977	1.587
murB	Cluster_153022	218	7	3.211	1.493
rne	Cluster_925	205	10	4.878	6.667
rluC	Cluster_925	219	10	4.566	5.263
cbbZP	Cluster_925	13	10	76.923	50.0
yceF	Cluster_119728	216	33	15.278	6.667
yceD	Cluster_119728	198	22	11.111	6.667
rpmF	Cluster_119728	218	24	11.009	5.556
plsX	Cluster_119728	218	22	10.092	4.762
fabD	Cluster_100107	98	14	14.286	6.667
fabG_3	Cluster_100107	220	8	3.636	0.82
acpP_1	Cluster_57313	102	11	10.784	4.545
fabF_1	Cluster_81968	113	8	7.08	2.564
pabC	Cluster_81968	218	11	5.046	3.03
mltG	Cluster_81968	218	11	5.046	3.03
tmk	Cluster_81968	40	10	25.0	7.143
ycfH	Cluster_81968	214	10	4.673	2.222
moaA_2	Cluster_110850	209	8	3.828	1.562
tyrB_2	Cluster_34577	208	8	3.846	2.439
uvrB	Cluster_34577	183	12	6.557	4.545
emrB_2	Cluster_87628	207	5	2.415	1.515
emrA_3	Cluster_87628	217	4	1.843	1.163
gltX	Cluster_87628	218	13	5.963	3.125
rutD_1	Cluster_75295	135	5	3.704	1.887
dusC	Cluster_153446	217	14	6.452	3.226
ibpA	Cluster_74822	91	10	10.989	4.167
cmpR_2	Cluster_95132	221	26	11.765	1.613
leuC	Cluster_95132	174	113	64.943	8.333
leuD1	Cluster_95132	192	125	65.104	7.692
leuB	Cluster_105286	217	13	5.991	4.762
asd	Cluster_142783	219	24	10.959	9.091
usg	Cluster_38676	217	10	4.608	1.449
truA	Cluster_72850	216	10	4.63	2.222
trpF	Cluster_146072	215	13	6.047	3.704
accD	Cluster_58467	214	13	6.075	3.704
folC	Cluster_58467	215	13	6.047	4.0
dedD	Cluster_58467	196	13	6.633	4.348
purF	Cluster_81158	64	10	15.625	5.263
metZ	Cluster_81158	170	10	5.882	2.632
fadH	Cluster_76841	215	13	6.047	2.439
cuyA_2	Cluster_136630	11	8	72.727	33.333
yodB	Cluster_85802	151	10	6.623	3.03
nadK	Cluster_165653	219	10	4.566	4.167
apaH_1	Cluster_165653	211	10	4.739	1.887
glpG	Cluster_165653	219	10	4.566	4.0
pepN	Cluster_165653	216	10	4.63	4.167
hcf136	Cluster_40628	55	8	14.545	6.667
pgl_1	Cluster_134385	200	6	3.0	2.0
sbcD	Cluster_153135	216	10	4.63	1.515
abaF_1	Cluster_158964	204	4	1.961	1.37
lhgD_1	Cluster_158964	31	6	19.355	5.263
lutR_1	Cluster_104132	212	7	3.302	1.22
gdhB	Cluster_26013	214	13	6.075	4.545
ppsR	Cluster_69094	215	13	6.047	5.556
ppsA	Cluster_69094	213	13	6.103	5.882
zntB	Cluster_122460	172	10	5.814	2.564
oprF	Cluster_109336	213	24	11.268	12.5
pyrD	Cluster_49040	207	10	4.831	2.703
rmf	Cluster_8937	195	13	6.667	4.167
rlmL_1	Cluster_8937	108	9	8.333	3.448
dacB	Cluster_64982	46	10	21.739	8.333
bvgS	Cluster_37756	177	4	2.26	3.333
bvgA_2	Cluster_37756	221	3	1.357	1.299
dgt	Cluster_134384	209	15	7.177	2.564
yqjD_1	Cluster_34322	218	2	0.917	2.381
amtB_2	Cluster_34322	213	7	3.286	1.923
aer_1	Cluster_60719	210	3	1.429	1.389
acnA	Cluster_36555	204	13	6.373	3.846
rlmM	Cluster_36555	216	13	6.019	3.846
tusA_1	Cluster_113399	216	9	4.167	1.538
pdxB	Cluster_148145	215	13	6.047	4.762
msbA_1	Cluster_39897	62	3	4.839	2.941
ctpH	Cluster_62268	186	13	6.989	4.348
mqo_1	Cluster_17029	221	3	1.357	1.786
moaB_2	Cluster_69093	201	1	0.498	2.564
moeA	Cluster_69093	74	12	16.216	4.545
yegS	Cluster_66754	217	10	4.608	2.128
degU	Cluster_21949	38	10	26.316	5.882
cheV_1	Cluster_25712	221	3	1.357	1.389
ycbX	Cluster_147769	216	13	6.019	3.226
slt	Cluster_51814	215	13	6.047	4.167
uup	Cluster_51814	215	13	6.047	4.0
uspA2	Cluster_111254	219	14	6.393	5.882
fadB	Cluster_18509	80	6	7.5	5.556
fadA_1	Cluster_18509	157	2	1.274	2.041
topA	Cluster_116220	185	164	88.649	10.0
lutR_2	NO_CLUSTER_ASSOCIATION_FOUND	212	8	3.774	1.149
yycB_1	NO_CLUSTER_ASSOCIATION_FOUND	181	6	3.315	2.041
yejK	Cluster_19395	151	11	7.285	5.556
rlmF	Cluster_111991	220	13	5.909	2.857
valS	Cluster_59639	214	10	4.673	2.273
holC	Cluster_37982	217	13	5.991	3.125
pepA	Cluster_37982	215	13	6.047	5.0
lptF	Cluster_37982	217	13	5.991	5.263
lptG	Cluster_37982	216	13	6.019	4.762
cspA_1	Cluster_25039	170	9	5.294	3.226
gcvT_1	Cluster_85179	220	8	3.636	1.724
sdaA	Cluster_85179	80	10	12.5	3.333
gcvP_1	Cluster_16121	208	8	3.846	1.389
gcvH_1	Cluster_16121	221	8	3.62	1.538
srpC	Cluster_16121	102	9	8.824	2.381
kup_1	Cluster_31370	62	5	8.065	3.226
gltS	Cluster_67195	187	10	5.348	3.226
tyrR_1	Cluster_116255	218	8	3.67	1.562
arcC1	Cluster_103545	217	10	4.608	2.381
arcB	Cluster_141202	173	9	5.202	4.167
arcA_2	Cluster_167183	183	4	2.186	3.571
arcD_1	Cluster_167183	216	9	4.167	3.03
arcD_2	Cluster_16054	216	13	6.019	2.778
pigA	Cluster_66317	86	10	11.628	2.703
btuB_2	Cluster_98356	220	8	3.636	0.855
sigE	Cluster_70572	27	10	37.037	7.143
gapA	Cluster_39400	213	14	6.573	6.25
edd	Cluster_39400	217	14	6.452	5.263
glk	Cluster_39400	213	14	6.573	5.556
ompR_2	Cluster_39400	220	5	2.273	1.389
sasA_3	Cluster_39400	221	4	1.81	0.787
melD	Cluster_118300	123	5	4.065	4.762
ngcG	Cluster_118300	192	5	2.604	3.226
sugC	Cluster_118300	26	5	19.231	6.667
oprB_1	Cluster_118300	218	3	1.376	1.316
yeaD_2	Cluster_104232	213	7	3.286	3.226
hexR_2	Cluster_59230	218	8	3.67	5.0
zwf_2	Cluster_59230	220	12	5.455	3.333
pgl_2	Cluster_59230	200	9	4.5	1.887
eda	Cluster_59230	216	14	6.481	5.263
leuA_2	Cluster_16360	37	5	13.514	7.692
xseA	Cluster_119015	210	10	4.762	1.754
hcaR_2	Cluster_119015	181	6	3.315	1.639
guaB	Cluster_85178	215	10	4.651	6.25
guaA	Cluster_132169	209	71	33.971	8.333
mco	Cluster_67200	209	10	4.785	2.381
tadA_2	Cluster_67200	45	7	15.556	3.846
mltF_2	Cluster_37101	220	5	2.273	1.299
purL	Cluster_37101	213	10	4.695	1.351
