GCA_900104105.1_IMG-taxon_2600255318_annotated_assembly_genomic GENE TO IGR ASSOCIATIONS

#######################################################################
SIGNIFICANT GENE CLUSTER ASSOCIATIONS OCCURRING >100x WITH FRACTION ASSOCIATED +15% HIGHER THAN EXPECTED
GENE	IGR	GENE_COUNT	ASSOC_COUNT	ASSOC_TOTAL(%)	ASSOC_EXPECTED(%)
nicT_2	Cluster_119610	165	1	0.606	2.222
aptA	Cluster_119610	80	1	1.25	4.545
aptB	Cluster_119610	79	1	1.266	4.545
cdhR_3	Cluster_113994	221	1	0.452	0.971
dmlR_5	Cluster_35345	221	1	0.452	0.781
quiA	Cluster_35345	142	1	0.704	3.448
oprB_1	Cluster_128638	218	1	0.459	1.316
oprD_2	Cluster_126640	221	1	0.452	1.01
selB	Cluster_153779	209	1	0.478	2.564
selA	Cluster_153779	207	1	0.483	2.632
ompR_1	Cluster_84482	220	1	0.455	1.25
sasA_1	Cluster_84482	221	1	0.452	0.885
fdhE	Cluster_48385	210	1	0.476	2.5
fdoI	Cluster_48385	213	1	0.469	2.5
fdoH	Cluster_48385	214	1	0.467	2.5
fdoG_1	Cluster_48385	213	1	0.469	2.703
fdoG_2	Cluster_48385	213	1	0.469	2.778
patB	Cluster_48385	13	1	7.692	11.111
ydaD	Cluster_121011	119	1	0.84	3.226
yohC_1	Cluster_124532	137	1	0.73	4.0
rcsC_6	Cluster_118904	220	1	0.455	0.719
dinG_1	Cluster_113995	220	1	0.455	1.613
fan1	Cluster_113995	212	1	0.472	2.083
hcpA_1	Cluster_113275	38	1	2.632	5.882
vgrG1_1	Cluster_141067	131	1	0.763	1.449
tolC_1	Cluster_79416	171	1	0.585	1.667
prsE_1	Cluster_79416	210	1	0.476	1.429
prsD	Cluster_79416	113	1	0.885	2.632
inh	Cluster_72775	16	1	6.25	16.667
aprA_2	Cluster_20111	8	1	12.5	25.0
spuE_3	Cluster_148901	106	1	0.943	2.222
mnmC_1	Cluster_153780	208	1	0.481	1.754
rep_1	Cluster_36638	220	1	0.455	1.389
yhhW_1	Cluster_36638	55	1	1.818	3.704
pgm	Cluster_134255	214	1	0.467	2.703
tdh_1	Cluster_38402	33	1	3.03	4.545
leuO_1	Cluster_38402	85	1	1.176	6.25
nepI_1	Cluster_79417	144	1	0.694	1.923
rclR_1	Cluster_79417	41	1	2.439	9.091
ygfF_1	Cluster_169472	4	1	25.0	25.0
gcvA_2	Cluster_16494	221	1	0.452	1.031
bepF	Cluster_16494	58	1	1.724	3.704
oqxB18	Cluster_16494	1	1	100.0	100.0
ttgI_1	Cluster_16494	191	1	0.524	1.754
aaeA_2	Cluster_63211	220	1	0.455	1.282
aaeX_2	Cluster_63211	25	1	4.0	6.667
aaeB_2	Cluster_63211	218	1	0.459	1.471
bepA_1	Cluster_63211	219	1	0.457	1.471
kaiC_2	Cluster_97262	10	1	10.0	11.111
rcsC_7	Cluster_97262	220	1	0.455	0.699
cpdR	Cluster_158587	96	2	2.083	5.263
rcsC_8	Cluster_158587	220	2	0.909	0.699
cheB_1	Cluster_158587	219	2	0.913	1.124
cheR	Cluster_158587	200	3	1.5	2.941
rcsC_9	Cluster_158587	220	2	0.909	0.719
cckA	Cluster_39858	99	1	1.01	4.545
rhaS_3	Cluster_118189	221	1	0.452	0.943
ugpA	Cluster_122346	15	1	6.667	20.0
dasC_1	Cluster_122346	7	1	14.286	14.286
malK_1	Cluster_122346	9	1	11.111	16.667
por	Cluster_122346	30	1	3.333	6.667
xylB	Cluster_101348	44	1	2.273	4.0
RBKS	Cluster_101348	24	1	4.167	7.143
nicP_1	Cluster_22906	220	1	0.455	0.82
vgrG1_2	Cluster_22906	131	1	0.763	1.515
eco	Cluster_21836	188	1	0.532	4.762
yliI	Cluster_154510	216	1	0.463	2.0
ku	Cluster_63599	203	1	0.493	2.326
ybiT	Cluster_17654	216	1	0.463	1.538
gabR_1	Cluster_30534	215	1	0.465	1.389
gdhB	Cluster_10783	214	1	0.467	4.545
cdiI	Cluster_1636	2	1	50.0	50.0
sbcD	Cluster_17743	216	1	0.463	1.515
pgl_1	Cluster_65332	200	1	0.5	2.0
abaQ	Cluster_62255	64	3	4.688	7.143
araC	Cluster_62255	69	3	4.348	5.263
lutR_2	Cluster_136489	212	1	0.472	1.149
hcf136_2	Cluster_28239	163	1	0.613	1.786
tgnD	Cluster_28239	189	1	0.529	6.667
tgnC	Cluster_28239	204	1	0.49	5.556
hsaB	Cluster_28239	11	1	9.091	14.286
nanR_1	Cluster_148111	87	1	1.149	2.857
nudC_2	Cluster_148111	219	2	0.913	2.041
ribBA_1	Cluster_142634	208	1	0.481	2.941
btuD_5	Cluster_19520	199	1	0.503	1.064
map_1	Cluster_19320	203	1	0.493	1.923
cbs	Cluster_19320	12	1	8.333	11.111
metC	Cluster_19320	209	1	0.478	3.226
rpfC	Cluster_108323	58	1	1.724	7.692
degU_1	Cluster_108323	179	1	0.559	2.564
dmlR_6	Cluster_96528	221	1	0.452	0.775
nimR_1	Cluster_127935	196	1	0.51	1.205
QRSL1	Cluster_91140	199	1	0.503	2.041
yfeX_2	Cluster_62779	22	1	4.545	7.143
alx	Cluster_62779	141	1	0.709	3.704
spuD_1	Cluster_42916	216	1	0.463	1.724
tgnB	Cluster_141068	183	1	0.546	3.704
cdiA	Cluster_80521	9	1	11.111	20.0
shlB_1	Cluster_47233	43	1	2.326	3.846
argE_2	Cluster_148423	210	1	0.476	2.222
rutB_1	Cluster_118190	32	1	3.125	5.263
gltR_1	Cluster_115149	219	2	0.913	1.562
sad	Cluster_115149	204	3	1.471	5.882
stp	Cluster_134257	87	1	1.149	3.846
hcaB_2	Cluster_96529	198	1	0.505	1.075
pgrR_2	Cluster_96529	162	1	0.617	1.37
gcvA_3	Cluster_65601	221	1	0.452	0.99
gudD_1	Cluster_102681	9	1	11.111	12.5
ttuB_2	Cluster_102681	203	1	0.493	1.562
hcaR_1	Cluster_102681	181	1	0.552	1.887
rof	Cluster_46064	2	1	50.0	50.0
iscR_1	Cluster_26414	3	1	33.333	33.333
rppH_1	Cluster_61168	183	1	0.546	2.128
ssuA_1	Cluster_33566	201	1	0.498	1.471
ssuA_2	Cluster_33566	201	1	0.498	1.562
ssuC_2	Cluster_145917	209	1	0.478	1.493
yedK	Cluster_152310	18	1	5.556	7.692
ygaZ_1	Cluster_161730	44	1	2.273	4.545
ppnN	Cluster_55767	220	1	0.455	2.778
ompR_2	Cluster_145918	220	1	0.455	1.389
dmoA_2	Cluster_54014	193	1	0.518	1.754
mrpA	Cluster_113276	200	1	0.5	6.25
mnhC1	Cluster_113276	217	1	0.461	4.348
mrpD	Cluster_113276	214	1	0.467	4.762
cntO_2	Cluster_121682	217	2	0.922	1.02
dksA_1	Cluster_18091	217	1	0.461	1.493
yibF_2	Cluster_18091	6	1	16.667	20.0
yhaZ	Cluster_18091	8	1	12.5	14.286
hdfR_3	Cluster_94399	218	1	0.459	1.064
alkJ	Cluster_94399	173	1	0.578	3.226
nanT_1	Cluster_130697	215	1	0.465	1.923
aprA_3	Cluster_36843	3	1	33.333	33.333
topB	Cluster_36843	127	1	0.787	2.174
cynR_2	Cluster_104123	219	1	0.457	1.282
cynS	Cluster_104123	138	1	0.725	3.226
cynT_2	Cluster_129271	96	1	1.042	2.941
proA_1	Cluster_139589	114	1	0.877	2.439
glsA2	Cluster_46065	183	1	0.546	2.439
czcR_1	Cluster_85700	205	1	0.488	1.724
czcS_1	Cluster_85700	43	1	2.326	5.882
appB	Cluster_111116	37	1	2.703	6.667
moaA_1	Cluster_51932	209	1	0.478	1.408
rstB_2	Cluster_89930	15	1	6.667	10.0
rstA_2	Cluster_89930	120	1	0.833	3.846
uspE	Cluster_78893	28	1	3.571	9.091
acnB	Cluster_17291	198	3	1.515	5.882
sdaC_2	Cluster_42134	23	1	4.348	6.25
hcp1	Cluster_133551	77	1	1.299	4.545
clpV1_1	Cluster_133551	31	1	3.226	5.0
fabG_2	Cluster_64044	221	1	0.452	0.885
malT_2	Cluster_72322	96	1	1.042	2.703
hyuC_1	Cluster_97263	184	1	0.543	1.754
pucI_1	Cluster_6452	208	1	0.481	1.754
dht	Cluster_6452	208	1	0.481	3.226
preT	Cluster_67116	28	1	3.571	8.333
preA	Cluster_67116	209	1	0.478	2.564
rutR_1	Cluster_86306	220	1	0.455	1.695
yjaB_1	Cluster_86306	170	1	0.588	2.5
pcoC	Cluster_86306	4	1	25.0	33.333
yebZ	Cluster_86306	8	1	12.5	16.667
emrA_1	Cluster_58761	220	1	0.455	1.299
nicP_2	Cluster_72777	220	1	0.455	0.855
udh	Cluster_84483	98	1	1.02	3.125
dctM	Cluster_132876	132	1	0.758	5.882
bigR	Cluster_114712	11	1	9.091	14.286
decR_1	Cluster_66027	221	1	0.452	1.282
bkdA1	Cluster_66027	217	3	1.382	6.25
bkdA2	Cluster_66027	217	3	1.382	6.25
bkdB	Cluster_66027	214	3	1.402	6.667
lpdV	Cluster_66027	214	3	1.402	5.882
ilvE	Cluster_47508	206	1	0.485	2.564
hcaB_3	Cluster_40344	167	1	0.599	1.22
fbp_1	Cluster_89290	194	1	0.515	1.754
lemA_1	Cluster_59963	1	1	100.0	100.0
htpX_1	Cluster_59963	35	1	2.857	4.545
htpX_2	Cluster_59963	35	1	2.857	4.545
proP_1	Cluster_88113	220	1	0.455	1.235
ais_2	Cluster_88113	114	1	0.877	2.273
oxyR_1	Cluster_76240	72	1	1.389	3.846
kefC_1	Cluster_76240	175	1	0.571	1.818
hcnC	Cluster_18493	98	1	1.02	4.762
hcnB_2	Cluster_18493	25	1	4.0	7.692
hcnA	Cluster_18493	24	1	4.167	9.091
cusR	Cluster_32792	196	1	0.51	3.03
sasA_2	Cluster_32792	221	1	0.452	0.813
fabG_3	Cluster_109014	220	1	0.455	0.82
pld1	Cluster_109014	35	1	2.857	8.333
hcaR_2	Cluster_109014	181	1	0.552	1.639
nodD2_1	Cluster_144364	210	1	0.476	1.613
hxpA	Cluster_144365	6	1	16.667	20.0
rlmL_1	Cluster_64918	108	1	0.926	3.448
kefF	Cluster_107651	82	1	1.22	3.448
yceI_2	Cluster_120324	12	1	8.333	9.091
mepA	Cluster_106917	9	1	11.111	12.5
hisC_2	Cluster_125204	221	1	0.452	1.282
rclR_2	Cluster_93676	41	1	2.439	7.143
bicA	Cluster_71386	205	1	0.488	2.439
rutR_2	Cluster_107652	220	1	0.455	1.667
rutB_2	Cluster_142635	32	1	3.125	5.556
ggt_1	Cluster_92366	201	1	0.498	2.222
ogt	Cluster_92366	209	1	0.478	2.083
nudK	Cluster_113277	4	1	25.0	33.333
gbpA	Cluster_162592	47	1	2.128	4.762
dsrE	Cluster_138769	218	1	0.459	2.439
tusC	Cluster_138769	27	1	3.704	7.143
tusB	Cluster_138769	215	1	0.465	2.439
tusE	Cluster_138769	219	1	0.457	2.381
trpD_2	Cluster_138769	219	1	0.457	1.961
yqjG	Cluster_123061	216	3	1.389	3.226
cysG_1	Cluster_132877	161	1	0.621	3.571
serS	Cluster_132877	205	1	0.488	3.571
crcB	Cluster_132877	181	1	0.552	3.571
rarA	Cluster_132877	190	1	0.526	4.0
lolA	Cluster_132877	220	1	0.455	3.846
ftsK	Cluster_5375	213	1	0.469	2.703
aat	Cluster_5375	217	1	0.461	2.222
bpt	Cluster_148424	220	3	1.364	4.348
infA	Cluster_108766	220	7	3.182	11.111
clpA	Cluster_166368	218	109	50.0	8.333
clpS	Cluster_166368	220	109	49.545	9.091
cspD	Cluster_22717	175	5	2.857	14.286
icd_1	Cluster_12808	211	3	1.422	5.263
icd_2	Cluster_12808	211	3	1.422	5.263
nudJ	Cluster_132878	206	1	0.485	1.818
mnmA	Cluster_146998	217	6	2.765	4.348
hflD	Cluster_146998	218	6	2.752	4.167
purB	Cluster_98324	219	3	1.37	2.083
roxA	Cluster_126852	217	6	2.765	7.143
aceA	Cluster_13112	209	7	3.349	7.143
ndhC	Cluster_9187	220	1	0.455	3.226
nuoB	Cluster_9187	219	1	0.457	3.226
nuoC	Cluster_139283	215	3	1.395	8.333
nuoE	Cluster_139283	106	3	2.83	9.091
nuoF	Cluster_139283	214	3	1.402	8.333
nuoG	Cluster_91344	210	6	2.857	6.667
nuoH	Cluster_91344	219	6	2.74	5.556
nuoI	Cluster_91344	220	6	2.727	5.556
nuoJ	Cluster_91344	220	6	2.727	5.556
nuoK	Cluster_91344	220	6	2.727	5.556
nuoL	Cluster_91344	215	6	2.791	5.556
nuoM	Cluster_91344	218	6	2.752	4.762
nuoN	Cluster_91344	216	6	2.778	5.556
oprD_3	Cluster_85701	221	1	0.452	0.971
czcA_1	Cluster_18336	201	1	0.498	1.562
czcB	Cluster_18336	69	1	1.449	3.704
czcC	Cluster_18336	66	1	1.515	3.704
czcR_2	Cluster_18336	205	1	0.488	1.786
czcS_2	Cluster_18336	43	1	2.326	5.882
dasC_2	Cluster_156738	7	1	14.286	14.286
melD_1	Cluster_156738	97	1	1.031	3.03
sugC	Cluster_156738	26	1	3.846	6.667
ugpC_1	Cluster_156738	147	1	0.68	2.941
acoR_1	Cluster_38403	217	1	0.461	1.266
cysS	Cluster_43427	209	1	0.478	4.167
glnS	Cluster_43427	218	1	0.459	4.167
lpxH_1	Cluster_43427	197	1	0.508	3.333
emrB_1	Cluster_68078	207	1	0.483	1.613
emrA_2	Cluster_40101	220	1	0.455	1.149
ttgI_2	Cluster_40101	191	1	0.524	1.587
slyA_1	Cluster_40101	219	1	0.457	1.449
tamB	Cluster_115864	205	1	0.488	3.448
tamA	Cluster_115864	217	3	1.382	3.125
xthA_1	Cluster_71387	198	1	0.505	1.818
bbsG	Cluster_64479	160	1	0.625	5.0
pcpR_1	Cluster_64479	217	1	0.461	1.316
cueR	Cluster_150813	54	1	1.852	4.167
liuE	Cluster_151630	199	1	0.503	2.564
fadD3	Cluster_59564	32	1	3.125	5.882
mmgC_3	Cluster_59564	216	1	0.463	1.449
menB	Cluster_59564	158	1	0.633	4.0
accA1_1	Cluster_59564	18	1	5.556	7.143
yceJ_2	Cluster_79764	56	2	3.571	4.545
srpA	Cluster_79764	174	3	1.724	3.226
ecfG	Cluster_79764	48	3	6.25	10.0
zapE_1	Cluster_37261	219	1	0.457	1.408
vgrG1_3	Cluster_52622	73	1	1.37	2.778
puuB_4	Cluster_137343	219	1	0.457	0.909
glpT_1	Cluster_38294	6	2	33.333	20.0
cmpR_1	Cluster_38294	221	1	0.452	1.667
cysL_2	Cluster_108066	68	3	4.412	3.448
phnW	Cluster_108066	149	3	2.013	3.125
phnX_1	Cluster_149263	205	1	0.488	1.961
yodB	Cluster_62002	151	1	0.662	3.03
dcyD_1	Cluster_161007	7	1	14.286	25.0
fadH	Cluster_161007	215	1	0.465	2.439
pgrR_3	Cluster_101978	115	1	0.87	1.493
nepI_2	Cluster_101978	144	1	0.694	1.923
ppiD	Cluster_48994	217	1	0.461	6.667
hupB_1	Cluster_84121	218	2	0.917	3.333
lon_1	Cluster_76557	189	2	1.058	2.174
clpX	Cluster_108326	217	8	3.687	12.5
clpP	Cluster_121842	22	4	18.182	25.0
tig	Cluster_19038	220	1	0.455	4.545
folD	Cluster_37471	96	1	1.042	7.143
pbpG	Cluster_49605	197	1	0.508	1.961
nhaR	Cluster_86308	216	1	0.463	3.333
pbuE	Cluster_26415	22	1	4.545	7.143
sstT	Cluster_26415	211	1	0.474	2.857
sdhL	Cluster_42379	216	1	0.463	2.381
rlhA_1	Cluster_80523	211	1	0.474	1.818
lutR_3	Cluster_22525	198	1	0.505	1.25
ttuB_3	Cluster_22525	169	1	0.592	1.786
gudD_2	Cluster_22525	9	1	11.111	14.286
ampR	Cluster_78341	22	1	4.545	6.25
ampC	Cluster_78341	217	1	0.461	2.778
mro	Cluster_43994	6	1	16.667	20.0
dkgB_1	Cluster_124535	176	1	0.568	2.273
polB	Cluster_65774	213	1	0.469	1.923
IMPDH	Cluster_65774	204	1	0.49	2.564
tolQ_1	NO_CLUSTER_ASSOCIATION_FOUND	220	5	2.273	1.37
exbD_1	NO_CLUSTER_ASSOCIATION_FOUND	219	3	1.37	1.887
btuB_3	Cluster_56842	220	1	0.455	0.971
yejB_3	Cluster_110385	8	1	12.5	14.286
yejE_3	Cluster_110385	10	1	10.0	10.0
yejF_3	Cluster_110385	5	1	20.0	20.0
sigK	Cluster_104124	147	1	0.68	5.556
mhpA	Cluster_62395	57	1	1.754	5.556
hemB_1	Cluster_88683	30	1	3.333	5.882
yfcG_1	Cluster_33202	196	1	0.51	1.923
selU	Cluster_111873	214	1	0.467	3.03
selD	Cluster_111873	212	1	0.472	3.226
vgrG1_4	Cluster_48714	31	1	3.226	5.263
tsx	Cluster_18184	7	1	14.286	16.667
tdh_2	Cluster_168559	33	1	3.03	5.263
nimR_2	Cluster_98603	196	1	0.51	1.205
dmlR_7	Cluster_109726	220	1	0.455	0.763
mcpP_1	Cluster_56843	17	1	5.882	6.667
mcpU_1	Cluster_29859	208	1	0.481	1.786
sasA_3	Cluster_86309	221	1	0.452	0.787
qseB_1	Cluster_86309	220	1	0.455	1.333
queD	Cluster_127267	218	1	0.459	3.226
dhaA	Cluster_127936	22	1	4.545	10.0
codB	Cluster_71862	164	1	0.61	3.226
codA	Cluster_71862	147	1	0.68	2.703
amyP	Cluster_97889	1	1	100.0	100.0
dapF_1	Cluster_92367	26	1	3.846	7.143
ybjJ	Cluster_92367	25	1	4.0	6.667
fecA_2	Cluster_118373	96	3	3.125	3.226
fecR_4	Cluster_161731	186	1	0.538	1.124
fecI_5	Cluster_161731	204	1	0.49	0.926
hpmA	Cluster_113996	9	1	11.111	14.286
shlB_2	Cluster_113996	43	1	2.326	4.0
emrD	Cluster_119611	2	1	50.0	50.0
nimR_3	Cluster_119611	141	1	0.709	1.639
emrA_3	Cluster_119612	217	1	0.461	1.163
emrB_2	Cluster_119612	207	1	0.483	1.515
fecI_6	Cluster_46348	180	1	0.556	1.031
fecR_5	Cluster_46348	166	1	0.602	1.19
fcuA	Cluster_118191	68	1	1.471	5.556
hdl_IVa	Cluster_111118	3	1	33.333	50.0
yofA_1	Cluster_111118	69	1	1.449	7.692
copA_1	Cluster_121012	215	1	0.465	1.754
copB	Cluster_121012	82	1	1.22	3.226
copC	Cluster_121012	17	1	5.882	12.5
copD	Cluster_121012	18	1	5.556	11.111
pheC	Cluster_121012	8	1	12.5	14.286
dusA	NO_CLUSTER_ASSOCIATION_FOUND	220	11	5.0	1.333
uppP_1	Cluster_11302	33	1	3.03	6.25
galE_2	Cluster_20939	17	1	5.882	10.0
gtaB_2	Cluster_20939	9	1	11.111	12.5
mshA_1	Cluster_23643	220	1	0.455	1.205
wzc	Cluster_23643	5	1	20.0	25.0
amsI	Cluster_23643	2	1	50.0	50.0
tal	Cluster_65775	161	1	0.621	2.564
rssB_2	Cluster_28577	221	1	0.452	1.471
mlaA	Cluster_66240	139	1	0.719	3.571
phnX_2	Cluster_66240	205	1	0.488	1.887
queF	Cluster_145310	218	7	3.211	4.167
petE	Cluster_81644	94	1	1.064	4.348
copR	Cluster_81644	84	1	1.19	3.125
sasA_4	Cluster_81644	221	1	0.452	0.735
lolE	Cluster_143148	36	1	2.778	14.286
lolD_1	Cluster_121179	214	8	3.738	7.692
lolC	Cluster_121179	34	1	2.941	20.0
ugpQ	Cluster_121179	216	10	4.63	5.0
sthA	Cluster_61170	212	1	0.472	5.556
apbE	Cluster_152311	142	1	0.704	2.703
proP_2	Cluster_152311	220	1	0.455	1.235
gap2	Cluster_23847	217	3	1.382	4.762
mfd	Cluster_23847	201	3	1.493	5.0
nagZ	Cluster_79418	196	1	0.51	3.125
lexA_2	Cluster_49606	218	1	0.459	1.299
sulA	Cluster_49606	96	1	1.042	3.226
topA	Cluster_107118	185	7	3.784	10.0
fadA_1	Cluster_9612	157	1	0.637	2.041
fadB_2	Cluster_9612	141	1	0.709	2.326
uspA2	Cluster_114148	219	4	1.826	5.882
uup	Cluster_54713	215	1	0.465	4.0
slt	Cluster_54713	215	1	0.465	4.167
pdxB	Cluster_69020	215	1	0.465	4.762
norM	Cluster_69020	16	1	6.25	11.111
tusA_1	Cluster_142638	216	1	0.463	1.538
rlmM	Cluster_51798	216	3	1.389	3.846
acnA	Cluster_51798	204	3	1.471	3.846
tri1_1	Cluster_61582	25	1	4.0	7.143
aphA_1	Cluster_77289	128	1	0.781	2.381
hyuC_2	Cluster_77289	184	1	0.543	1.852
abaF_1	Cluster_77289	204	1	0.49	1.37
cysL_3	Cluster_77289	8	1	12.5	12.5
ghrA_2	Cluster_87527	94	1	1.064	2.857
mtnB_1	Cluster_87527	90	1	1.111	3.846
abaF_2	Cluster_87527	204	1	0.49	1.639
argP_1	Cluster_87527	188	1	0.532	1.37
mrdA_1	Cluster_50585	216	1	0.463	1.562
rhtA	NO_CLUSTER_ASSOCIATION_FOUND	205	135	65.854	4.0
kduD	Cluster_124536	32	1	3.125	6.667
nsaD	Cluster_124536	184	1	0.543	4.0
iscS_1	Cluster_57635	218	3	1.376	1.887
eamB_1	Cluster_116802	203	1	0.493	1.695
sfnF	Cluster_20006	9	1	11.111	16.667
msuD	Cluster_20006	72	1	1.389	4.762
sfnC_1	Cluster_20006	113	1	0.885	1.818
sfnR_1	Cluster_20006	168	1	0.595	1.887
soxR	Cluster_124537	210	1	0.476	3.03
metQ_1	Cluster_135731	212	1	0.472	1.923
metP_1	Cluster_35585	10	1	10.0	14.286
sfnC_2	Cluster_35585	113	1	0.885	2.041
dehH1_2	Cluster_89291	1	1	100.0	100.0
psaA	Cluster_42624	41	1	2.439	5.0
znuC_1	Cluster_42624	79	1	1.266	4.348
znuB_1	Cluster_42624	213	1	0.469	2.381
mbtH_1	Cluster_129946	3	1	33.333	33.333
dat	Cluster_87877	203	3	1.478	2.083
qseC	Cluster_82185	27	1	3.704	5.556
qseB_2	Cluster_82185	220	1	0.455	1.299
dsbD_1	Cluster_82185	215	1	0.465	1.37
resA_1	Cluster_82185	216	1	0.463	1.852
dsbG	Cluster_82185	213	1	0.469	1.515
catD_1	Cluster_78910	209	1	0.478	2.222
lgrB_1	Cluster_20850	149	1	0.671	1.961
kstR2	Cluster_62396	24	1	4.167	5.882
accA_1	Cluster_62396	11	1	9.091	14.286
acdA_2	Cluster_62396	139	1	0.719	3.03
echA8_2	Cluster_62396	91	1	1.099	2.941
accA1_2	Cluster_132087	18	1	5.556	6.667
dinG_2	Cluster_139590	220	1	0.455	1.449
ppnP	Cluster_131388	220	1	0.455	4.167
ycbX	Cluster_124538	216	1	0.463	3.226
cheV_1	Cluster_14725	221	1	0.452	1.389
degU_2	Cluster_12844	179	1	0.559	2.941
yegS	Cluster_36639	217	1	0.461	2.128
moeA	Cluster_129687	74	2	2.703	4.545
moaB_1	Cluster_129687	201	1	0.498	2.703
mobA	Cluster_129687	186	3	1.613	4.348
kefC_2	Cluster_64046	175	1	0.571	1.887
amtB_1	Cluster_29192	213	1	0.469	1.887
yqjD_1	Cluster_29192	218	1	0.459	2.381
ykuI	Cluster_101350	12	1	8.333	14.286
dgt	Cluster_140290	209	1	0.478	2.564
bvgA_1	Cluster_23240	221	1	0.452	1.316
bvgS_1	Cluster_23240	43	1	2.326	3.226
msrC	Cluster_75756	221	1	0.452	2.381
rcsC_10	Cluster_75756	219	1	0.457	0.69
ohrR_1	Cluster_116136	9	1	11.111	14.286
gpx1	Cluster_116136	217	1	0.461	5.882
msrB	Cluster_50892	199	1	0.503	6.25
alaA	Cluster_50892	215	1	0.465	5.882
htpX_3	Cluster_31684	7	1	14.286	14.286
tpm	Cluster_116137	214	1	0.467	4.167
ygiD	Cluster_116137	202	1	0.495	3.704
deaD	Cluster_17089	211	3	1.422	2.381
caiD_1	Cluster_17089	13	1	7.692	11.111
speE_1	Cluster_81987	53	2	3.774	4.0
aroH	Cluster_81987	205	3	1.463	3.704
hdfR_4	Cluster_119613	216	1	0.463	1.042
dmlR_8	Cluster_119614	220	1	0.455	0.725
ohrR_2	Cluster_129273	9	1	11.111	14.286
ohrB_1	Cluster_38165	17	1	5.882	12.5
nlhH_1	Cluster_38165	22	1	4.545	6.25
efp	Cluster_154835	218	6	2.752	3.226
cysB	Cluster_105800	201	7	3.483	5.0
aroF_2	Cluster_96530	217	3	1.382	2.083
tesA	NO_CLUSTER_ASSOCIATION_FOUND	218	216	99.083	33.333
lolD_2	Cluster_166234	214	1	0.467	8.333
greB_1	Cluster_166234	204	1	0.49	2.222
mhqP	Cluster_112563	180	1	0.556	5.263
mltF_2	Cluster_47692	220	2	0.909	1.299
tatD	Cluster_47692	219	3	1.37	3.226
kdpE	Cluster_155771	209	3	1.435	2.174
kdpD	Cluster_155771	206	3	1.456	2.174
kdpC	Cluster_37944	214	1	0.467	2.174
kdpB	Cluster_31850	137	1	0.73	2.703
kdpA	Cluster_31850	215	1	0.465	2.273
yhdG_2	Cluster_31850	4	1	25.0	33.333
fabF_1	Cluster_54714	113	1	0.885	2.564
hcaB_4	Cluster_54714	129	1	0.775	1.449
pglF	Cluster_85702	205	1	0.488	1.333
wecH	Cluster_152313	12	1	8.333	16.667
btuD_6	Cluster_152313	173	1	0.578	1.087
tagG_1	Cluster_152313	1	1	100.0	100.0
mshA_2	Cluster_82758	220	1	0.455	1.149
wbpI	Cluster_136493	48	1	2.083	3.226
capD	Cluster_136493	52	1	1.923	3.448
tagO	Cluster_129947	96	1	1.042	3.125
gnu	Cluster_129947	176	1	0.568	1.562
rffH_2	Cluster_51263	1	1	100.0	100.0
rfbD	Cluster_51263	181	1	0.552	1.299
rfbB	Cluster_51263	142	1	0.704	1.639
ihfB	Cluster_169474	219	1	0.457	1.37
rpsA	Cluster_103606	219	8	3.653	12.5
cmk	Cluster_143480	218	1	0.459	1.923
aroA	Cluster_143480	219	1	0.457	1.923
hisC_3	Cluster_143480	220	1	0.455	1.37
pheA	Cluster_143480	218	1	0.459	2.174
serC	Cluster_143480	207	1	0.483	2.273
gyrA	Cluster_16938	217	1	0.461	2.273
mtnA	Cluster_111313	216	6	2.778	5.0
mtaD	Cluster_111313	43	5	11.628	8.333
ubiG	Cluster_149265	219	1	0.457	3.448
mupP	Cluster_149265	187	1	0.535	5.0
yciK	Cluster_125207	219	1	0.457	1.852
bmrA	Cluster_105567	32	1	3.125	5.0
bolA	Cluster_62781	220	1	0.455	4.545
fumC_2	Cluster_62781	204	1	0.49	2.083
yhbE	Cluster_55063	209	1	0.478	2.041
fadA_2	Cluster_116138	157	1	0.637	2.326
mnmC_2	Cluster_72324	208	1	0.481	1.695
asnB	Cluster_32991	104	1	0.962	2.564
gshAB	Cluster_32991	207	1	0.483	1.724
csrA1_1	Cluster_91141	45	1	2.222	4.348
hcaB_5	Cluster_40345	65	1	1.538	2.222
mdoB_1	Cluster_30030	100	1	1.0	2.564
norG_1	Cluster_59565	218	1	0.459	1.562
pal_2	Cluster_130699	221	1	0.452	1.639
etfA	Cluster_10267	153	3	1.961	5.263
etfB	Cluster_10267	159	3	1.887	5.0
rhaS_4	Cluster_63600	220	1	0.455	0.82
adhC2	Cluster_63600	178	1	0.562	3.226
xynR_1	Cluster_146451	1	1	100.0	100.0
dgoT_1	Cluster_70932	20	1	5.0	9.091
dgoD	Cluster_155772	28	2	7.143	5.882
dgoA	Cluster_155772	14	2	14.286	8.333
dgoK1	Cluster_155772	14	2	14.286	8.333
yedJ	Cluster_105568	93	1	1.075	4.545
rbsK_1	Cluster_94401	12	1	8.333	12.5
tri1_2	Cluster_35346	25	1	4.0	7.143
araH	Cluster_150034	10	1	10.0	12.5
araG	Cluster_150034	190	1	0.526	2.703
araF	Cluster_88114	9	1	11.111	14.286
ucpA	Cluster_38404	40	1	2.5	5.0
lutR_4	Cluster_116139	170	1	0.588	1.408
moaA_2	Cluster_91142	209	3	1.435	1.562
