GCA_900455645.1_43222_D01_genomic GENE TO IGR ASSOCIATIONS

#######################################################################
SIGNIFICANT GENE CLUSTER ASSOCIATIONS OCCURRING >100x WITH FRACTION ASSOCIATED +15% HIGHER THAN EXPECTED
GENE	IGR	GENE_COUNT	ASSOC_COUNT	ASSOC_TOTAL(%)	ASSOC_EXPECTED(%)
nrtA	Cluster_85870	192	46	23.958	2.857
pyrD	Cluster_85870	207	46	22.222	2.703
rmf	Cluster_8523	195	127	65.128	4.167
rlmL_2	Cluster_8523	108	31	28.704	3.846
bvgS	Cluster_160342	177	57	32.203	3.333
yqjD_2	Cluster_29719	218	47	21.56	2.174
acnA	Cluster_50903	204	85	41.667	3.846
rlmM	Cluster_50903	216	88	40.741	3.846
pdxB	Cluster_145948	215	134	62.326	4.762
ctpH	Cluster_95941	186	46	24.731	4.348
moaB_2	Cluster_64851	201	56	27.861	2.564
slt	Cluster_51665	215	126	58.605	4.167
uup	Cluster_51665	215	124	57.674	4.0
uspA2	Cluster_109747	219	154	70.32	5.882
topA	Cluster_116220	185	164	88.649	10.0
sulA	Cluster_53718	96	19	19.792	3.226
lexA_1	Cluster_53718	218	48	22.018	1.266
nagZ	Cluster_53718	196	57	29.082	3.125
mfd	Cluster_63233	201	60	29.851	5.0
gap2	Cluster_63233	217	67	30.876	4.762
apbE	Cluster_55467	142	33	23.239	2.703
sthA	Cluster_57985	212	139	65.566	5.556
ugpQ	Cluster_121700	216	77	35.648	5.0
lolC	Cluster_121700	34	29	85.294	20.0
lolE_1	Cluster_121700	185	83	44.865	4.0
lolD_1	Cluster_121700	214	80	37.383	7.692
lolE_2	Cluster_145153	185	72	38.919	5.0
queF	Cluster_139620	218	128	58.716	4.167
mlaA_1	Cluster_59226	80	32	40.0	7.143
rssB_3	Cluster_35787	216	36	16.667	1.429
talB	Cluster_58474	68	29	42.647	5.0
kefG	Cluster_155422	54	28	51.852	11.111
sigK	Cluster_67675	147	47	31.973	5.556
cynS	Cluster_108451	138	35	25.362	3.226
cynT_2	Cluster_108451	96	23	23.958	2.941
yqaA	Cluster_132125	179	38	21.229	2.326
rlhA_1	Cluster_93729	211	48	22.749	1.818
ydiK_3	Cluster_93729	125	28	22.4	5.263
thlA_2	Cluster_100002	165	51	30.909	2.439
echA8_3	Cluster_100002	42	23	54.762	8.333
mrpD	Cluster_83978	214	59	27.57	4.762
mnhC1	Cluster_83978	217	59	27.189	4.348
mrpA	Cluster_83978	200	59	29.5	6.25
sutR_1	Cluster_127296	134	43	32.09	5.556
prpR	Cluster_168706	49	19	38.776	11.111
gno	Cluster_168706	64	18	28.125	4.545
malT_2	Cluster_37099	96	24	25.0	2.703
bbsG_1	Cluster_37099	56	22	39.286	11.111
tsaC1	Cluster_37099	50	40	80.0	9.091
virS	Cluster_44644	105	42	40.0	5.882
pfeA	Cluster_34172	188	39	20.745	3.448
dauA_2	Cluster_106261	114	35	30.702	2.941
yabJ_2	Cluster_106261	200	47	23.5	2.174
mcpA	Cluster_88195	167	44	26.347	5.0
folD_1	Cluster_35237	123	43	34.959	4.0
tig	Cluster_43213	220	91	41.364	4.545
clpP_1	Cluster_122475	198	77	38.889	1.852
clpX	Cluster_111146	217	197	90.783	12.5
lon_2	Cluster_75048	189	71	37.566	2.273
ppiD	Cluster_65819	217	181	83.41	6.667
tatD	Cluster_78521	219	132	60.274	3.226
mhqP	Cluster_107708	180	85	47.222	5.263
greB_2	Cluster_43707	204	47	23.039	2.222
lolD_2	NO_CLUSTER_ASSOCIATION_FOUND	214	106	49.533	8.333
tesA	NO_CLUSTER_ASSOCIATION_FOUND	218	216	99.083	33.333
cysB	Cluster_96555	201	131	65.174	5.0
cysH	Cluster_130967	208	46	22.115	3.226
prpB	Cluster_27818	209	53	25.359	3.125
acnM	Cluster_62447	192	39	20.312	2.632
mmgE	Cluster_74751	189	38	20.106	2.564
acnB	Cluster_23666	198	89	44.949	5.882
queD	Cluster_150961	218	118	54.128	3.226
mlaA_2	Cluster_74346	80	19	23.75	5.263
sir_2	Cluster_54397	209	60	28.708	2.273
bcp_2	Cluster_25549	97	38	39.175	12.5
fecE	Cluster_25549	181	126	69.613	4.348
hmuU_2	Cluster_25549	211	56	26.54	2.174
thpR	Cluster_78468	214	58	27.103	2.941
pupA_3	Cluster_121710	50	13	26.0	5.556
sotB_1	Cluster_57420	206	51	24.757	1.724
nfsB	Cluster_109172	194	50	25.773	4.167
yafN	Cluster_38885	57	31	54.386	12.5
relE	Cluster_38885	93	19	20.43	4.0
ligA_2	Cluster_9897	45	16	35.556	9.091
tam	Cluster_76857	92	20	21.739	4.545
uhpC	Cluster_44889	112	74	66.071	8.333
pmpR_2	Cluster_118924	71	27	38.028	11.111
ssuC_4	Cluster_41140	95	17	17.895	2.381
ssuC_5	Cluster_41140	64	14	21.875	5.263
fyuA_1	Cluster_57323	57	12	21.053	5.556
ssuD_3	Cluster_75516	81	15	18.519	2.941
gsiC	Cluster_75516	86	26	30.233	4.545
hbpA	Cluster_33425	88	24	27.273	4.545
ttdB	Cluster_150856	93	51	54.839	6.667
ttdA	Cluster_150856	82	51	62.195	7.692
yhhW	Cluster_52338	160	66	41.25	4.762
bmr3_2	Cluster_56508	68	20	29.412	7.692
eptC	Cluster_58067	128	31	24.219	3.704
uacT_3	Cluster_101472	70	17	24.286	4.762
iclR	Cluster_61958	131	30	22.901	4.762
ksdD_1	Cluster_159679	29	10	34.483	8.333
ksdD_2	Cluster_159679	29	10	34.483	9.091
hcnC	Cluster_43435	98	58	59.184	4.762
hcnB	Cluster_43435	94	59	62.766	5.0
potB	Cluster_43435	90	61	67.778	5.556
uvrY_2	Cluster_50253	34	14	41.176	20.0
rutD_3	Cluster_49958	47	13	27.66	4.348
dhaT	Cluster_87827	112	31	27.679	6.667
lgoT_1	Cluster_87827	110	27	24.545	5.556
pstC	Cluster_138066	175	124	70.857	6.25
pstA	Cluster_138066	178	124	69.663	6.25
pstB3	Cluster_153934	178	65	36.517	5.882
lnrL	Cluster_76856	142	38	26.761	6.667
exaE	Cluster_76856	166	38	22.892	5.0
qedA_1	Cluster_36662	159	81	50.943	4.762
dsdA	Cluster_109842	154	28	18.182	3.125
gucD	Cluster_119886	99	93	93.939	20.0
tsaR	Cluster_129403	125	30	24.0	4.762
hipO_1	Cluster_21510	123	25	20.325	2.564
proQ	Cluster_35176	143	34	23.776	6.25
yraA	Cluster_90173	54	21	38.889	6.667
rsbQ	Cluster_81215	53	27	50.943	7.143
ydaP	Cluster_99440	134	24	17.91	2.439
yhaV_2	Cluster_28258	19	5	26.316	11.111
nodD2_2	Cluster_57249	210	46	21.905	1.538
ppsC_2	Cluster_57249	119	43	36.134	4.545
gbpR_3	Cluster_116163	140	43	30.714	2.564
gbpR_4	Cluster_116163	129	39	30.233	2.703
garD_1	Cluster_34578	142	29	20.423	2.857
hcxB	Cluster_34578	119	32	26.891	5.263
lagD	Cluster_156780	76	28	36.842	5.263
mcpP	Cluster_29597	202	65	32.178	4.762
uppP	Cluster_29597	186	61	32.796	4.0
mtnB_1	Cluster_68949	90	19	21.111	3.846
nsaD	Cluster_124585	184	47	25.543	4.0
srpA	Cluster_92984	174	38	21.839	3.226
xthA	Cluster_76835	22	15	68.182	20.0
pvdQ	Cluster_60784	208	127	61.058	3.704
glnS	Cluster_78927	218	66	30.275	4.167
cysS	Cluster_78927	209	63	30.144	4.167
pxpA	Cluster_101420	150	122	81.333	7.692
rgtE	Cluster_44917	85	21	24.706	7.143
ywqF	Cluster_44917	138	29	21.014	5.882
nspC	Cluster_64914	215	98	45.581	2.381
QRSL1	Cluster_88449	199	47	23.618	2.041
yghU	Cluster_59609	171	31	18.129	3.03
lacA	Cluster_55144	15	14	93.333	50.0
gapN	Cluster_12860	212	40	18.868	2.778
hpd	Cluster_31881	213	92	43.192	3.125
gspF_2	Cluster_65786	99	42	42.424	7.692
xcpT	Cluster_65786	153	96	62.745	5.882
sohB	Cluster_60023	218	128	58.716	3.125
ycjY	Cluster_153900	54	23	42.593	16.667
iolS_1	Cluster_71468	53	29	54.717	9.091
iolS_2	Cluster_71468	53	30	56.604	12.5
yphA	Cluster_114016	193	104	53.886	3.333
tcrX	Cluster_128795	73	31	42.466	11.111
csrA1	Cluster_42311	165	107	64.848	4.348
nmoA	Cluster_77759	110	29	26.364	4.0
tsdA	Cluster_132900	210	96	45.714	4.0
gtaB	Cluster_32212	210	44	20.952	2.941
ahpF	Cluster_96391	210	86	40.952	4.167
nhaR	Cluster_94421	216	116	53.704	3.333
nucM	Cluster_90022	82	27	32.927	7.143
abo	Cluster_150959	54	33	61.111	7.143
sbnB	Cluster_167979	50	18	36.0	11.111
feaB	Cluster_20936	57	19	33.333	4.348
feaR	Cluster_106854	44	25	56.818	8.333
farR_1	Cluster_112003	53	12	22.642	5.556
C2-hpah	Cluster_119025	52	21	40.385	6.667
C1-hpah_2	Cluster_131527	32	14	43.75	20.0
hpcH	Cluster_150120	56	25	44.643	5.263
hpcG	Cluster_150120	67	22	32.836	4.348
hpcD	Cluster_143471	53	24	45.283	5.263
farR_2	Cluster_78674	53	13	24.528	4.762
alsB	Cluster_18418	33	29	87.879	33.333
rbsC	Cluster_18418	156	27	17.308	2.222
purR	Cluster_18418	147	28	19.048	3.571
thrS	Cluster_24969	209	125	59.809	4.0
infC	Cluster_24969	217	130	59.908	4.167
rpmI	Cluster_144444	219	200	91.324	16.667
rplT	Cluster_144444	217	199	91.705	20.0
pheS	Cluster_110435	216	77	35.648	11.111
pheT	Cluster_110435	214	75	35.047	14.286
ihfA	Cluster_110435	217	76	35.023	10.0
mhpA	Cluster_71469	57	34	59.649	5.556
bacG	Cluster_72861	118	34	28.814	8.333
pcpR_3	Cluster_89305	205	44	21.463	1.316
bbsG_2	Cluster_89305	56	24	42.857	7.692
ribBA_2	Cluster_132118	208	82	39.423	3.448
soxD_2	Cluster_55464	111	24	21.622	3.704
scaC	Cluster_69121	117	44	37.607	4.762
ssaB	Cluster_69121	86	28	32.558	7.143
pvdA	Cluster_70946	158	70	44.304	4.0
sdhL	Cluster_77068	216	42	19.444	2.381
gloA	Cluster_50541	186	109	58.602	4.167
slmA	Cluster_66727	67	41	61.194	6.667
bktB	Cluster_66727	196	139	70.918	5.882
aldHT	Cluster_59645	78	24	30.769	5.0
sfnC	Cluster_43205	76	18	23.684	5.0
sfnE	Cluster_43205	93	28	30.108	5.0
isfD2	Cluster_127633	55	35	63.636	7.692
apc3_1	Cluster_61648	36	12	33.333	7.143
apc4_1	Cluster_61648	35	12	34.286	7.143
aatB	Cluster_61648	46	27	58.696	7.143
ilvG	Cluster_91804	60	27	45.0	5.263
pchA	Cluster_150200	59	27	45.763	5.0
rocE	Cluster_60275	178	86	48.315	7.692
yeaX	Cluster_131464	77	55	71.429	10.0
cntA	Cluster_102002	116	39	33.621	4.167
aphB	Cluster_100769	70	33	47.143	11.111
catB	Cluster_92403	173	49	28.324	4.348
catC	Cluster_92403	174	36	20.69	3.333
pssA	Cluster_61187	195	80	41.026	3.704
pncA	Cluster_90637	119	37	31.092	3.226
chqB	Cluster_79517	23	17	73.913	16.667
tfdF	Cluster_138885	19	17	89.474	33.333
idhA	Cluster_28227	19	9	47.368	20.0
iolG	Cluster_153115	38	16	42.105	6.667
ccpA	Cluster_47876	17	7	41.176	14.286
purF_3	Cluster_141211	62	16	25.806	4.545
fni	Cluster_141211	105	30	28.571	7.692
nudC_3	Cluster_125223	210	37	17.619	2.326
pdhR_2	Cluster_125223	173	58	33.526	8.333
hsaB_1	Cluster_138873	204	68	33.333	2.778
tgnC	Cluster_138873	204	152	74.51	5.556
tgnD	Cluster_138873	189	142	75.132	6.667
tgnB	Cluster_134079	183	66	36.066	3.704
mtrA	Cluster_114946	162	114	70.37	6.25
cmpC	Cluster_117137	97	46	47.423	7.143
cmpB	Cluster_117137	98	31	31.633	5.882
argP_6	Cluster_138925	40	9	22.5	7.143
betP	Cluster_30223	180	46	25.556	4.545
hsdA	Cluster_94515	50	40	80.0	14.286
kshA	Cluster_99439	64	41	64.062	11.111
nfrA1	Cluster_95966	42	29	69.048	7.143
citE	Cluster_152430	80	27	33.75	4.348
meh	Cluster_152430	76	27	35.526	5.556
alsT_2	Cluster_126746	55	17	30.909	11.111
ligK	Cluster_112006	32	13	40.625	11.111
garP_2	Cluster_142798	32	10	31.25	7.692
patZ	Cluster_59646	55	15	27.273	8.333
fnr	Cluster_19832	59	21	35.593	5.0
paaF	Cluster_24084	99	23	23.232	3.226
paaJ	Cluster_24084	116	22	18.966	2.857
paaK	Cluster_93084	162	82	50.617	6.25
rpfC	Cluster_133015	58	32	55.172	7.692
narL	Cluster_133015	54	33	61.111	7.692
mtnN	Cluster_149302	170	91	53.529	3.571
mgtC	Cluster_15722	166	95	57.229	5.263
tdcB	Cluster_112684	100	25	25.0	3.333
codA_2	Cluster_22787	64	13	20.312	4.545
tenA	Cluster_15353	178	36	20.225	3.704
ftsP	Cluster_15353	110	33	30.0	4.167
hcaR_2	Cluster_97500	181	34	18.785	1.639
cdaR	Cluster_76260	200	130	65.0	3.571
benC_2	Cluster_135244	13	5	38.462	20.0
ousX	Cluster_138079	32	25	78.125	12.5
gltR_2	Cluster_111906	219	52	23.744	1.471
sad	Cluster_111906	204	151	74.02	5.882
sdaA_2	Cluster_85167	43	12	27.907	7.692
cysE_2	Cluster_114024	92	27	29.348	5.882
dapH_2	Cluster_114024	174	75	43.103	3.571
galE	Cluster_113299	180	107	59.444	5.263
atoE	Cluster_69466	212	42	19.811	2.326
scoB	Cluster_164813	217	70	32.258	3.704
scoA	Cluster_164813	217	70	32.258	3.846
dnaE2	Cluster_122481	208	84	40.385	2.381
imuB	Cluster_122481	210	89	42.381	2.381
vldH	Cluster_122481	164	83	50.61	4.545
bacC	Cluster_69595	84	23	27.381	4.545
aam	Cluster_128678	89	52	58.427	7.143
proP_6	Cluster_128678	138	24	17.391	2.0
tri1	Cluster_13459	91	18	19.78	4.762
clpV1	Cluster_142676	142	100	70.423	4.762
hcp1	Cluster_87543	77	30	38.961	4.545
ppiC_1	Cluster_130065	217	63	29.032	2.041
bdhA	Cluster_118314	156	30	19.231	2.083
ramA_2	Cluster_132262	178	31	17.416	1.754
acrE	Cluster_53717	128	35	27.344	3.704
ttgB	Cluster_53717	128	31	24.219	4.762
mobA	Cluster_143809	186	134	72.043	4.348
csgG	Cluster_165515	157	56	35.669	5.0
csgE	Cluster_165515	180	65	36.111	5.263
walR	Cluster_42680	125	31	24.8	4.348
madA	Cluster_41915	123	37	30.081	3.125
atoC_3	Cluster_25391	190	42	22.105	1.429
ilvE	Cluster_86328	206	113	54.854	2.564
yahB	Cluster_116476	102	92	90.196	14.286
apc4_2	Cluster_50402	35	12	34.286	7.143
apc3_2	Cluster_50402	36	12	33.333	7.143
nphR	Cluster_83863	93	77	82.796	9.091
ssuA_8	Cluster_60863	50	10	20.0	4.348
allE	Cluster_112598	209	105	50.239	3.846
ocd	Cluster_63268	142	43	30.282	3.226
pobA	Cluster_69810	195	66	33.846	3.571
ygfF	Cluster_114099	157	28	17.834	2.128
tdiR	Cluster_61615	129	99	76.744	10.0
todS	Cluster_61615	83	63	75.904	20.0
tpx	Cluster_74272	217	68	31.336	2.381
gudP_2	Cluster_113339	97	32	32.99	4.545
garD_3	Cluster_130966	30	10	33.333	6.667

#######################################################################
ALL GENE TO IGR ASSOCIATIONS ACROSS GCA_900455645.1_43222_D01_genomic
GENE	IGR	GENE_COUNT	ASSOC_COUNT	ASSOC_TOTAL(%)	ASSOC_EXPECTED(%)
cynR_1	NO_CLUSTER_ASSOCIATION_FOUND	219	6	2.74	1.316
glnQ_1	Cluster_27542	221	3	1.357	1.408
fliY_1	Cluster_145157	221	5	2.262	1.316
puuB_1	Cluster_119003	220	2	0.909	0.926
asnC_1	Cluster_119003	69	8	11.594	10.0
ydhP_1	Cluster_104215	207	1	0.483	1.429
dmlR_1	Cluster_69103	221	3	1.357	0.73
yajO_1	Cluster_119735	148	12	8.108	2.632
sasA_1	Cluster_167080	221	1	0.452	0.885
cpxR_1	Cluster_167080	136	4	2.941	3.333
bamA_1	Cluster_167080	197	2	1.015	3.03
ghrB_1	Cluster_146842	212	38	17.925	1.724
ttuB_1	Cluster_146842	203	21	10.345	1.389
kdgK	Cluster_139244	187	46	24.599	4.0
kdgR_1	Cluster_39084	164	10	6.098	3.03
ais_1	Cluster_39900	114	3	2.632	2.222
vgrG1_1	Cluster_45261	131	2	1.527	1.449
alkB	Cluster_52388	208	25	12.019	1.818
yohC_1	Cluster_126747	137	14	10.219	4.0
alkA	Cluster_126761	134	35	26.119	3.448
ssuA_1	Cluster_82285	201	1	0.498	1.471
gpr	Cluster_82285	52	18	34.615	4.762
ntaA	Cluster_82285	42	18	42.857	4.762
cirA	Cluster_40402	27	15	55.556	10.0
gntR_1	Cluster_40402	187	10	5.348	2.174
benM_1	Cluster_128036	195	6	3.077	2.0
hcf136_1	Cluster_88212	163	4	2.454	1.695
fadA_1	Cluster_85797	157	16	10.191	2.041
fabG_1	Cluster_85797	221	1	0.452	1.031
fadA5	Cluster_166380	65	21	32.308	7.692
mmgC_1	Cluster_166380	219	4	1.826	1.471
echA8_1	Cluster_166380	91	11	12.088	3.03
menB_1	Cluster_166380	58	1	1.724	3.03
hsaC	Cluster_166380	74	19	25.676	6.25
gloB_1	Cluster_20212	160	1	0.625	2.941
caiC	Cluster_20212	58	1	1.724	6.667
nemA_1	Cluster_20212	177	1	0.565	1.613
nemA_2	Cluster_20212	177	1	0.565	1.429
fabG_2	Cluster_20212	221	1	0.452	0.885
nanT_1	Cluster_20212	215	1	0.465	1.923
mhpC	Cluster_20212	84	1	1.19	5.0
baiA	Cluster_84028	68	26	38.235	5.0
echA8_2	Cluster_84028	91	19	20.879	2.941
fadD3_1	Cluster_123881	182	17	9.341	2.041
kshB	Cluster_123881	81	37	45.679	4.762
hsaA	Cluster_94537	83	41	49.398	5.263
nylA	Cluster_144542	55	40	72.727	11.111
calB_1	Cluster_53351	76	28	36.842	4.545
C1-hpah_1	Cluster_53351	32	5	15.625	14.286
tesE	Cluster_139581	66	41	62.121	10.0
bphJ_1	Cluster_139581	8	3	37.5	16.667
bphJ_2	Cluster_139581	8	3	37.5	20.0
bphI	Cluster_139581	65	36	55.385	8.333
etfB_1	Cluster_95944	59	6	10.169	5.882
etfB_2	Cluster_95944	59	11	18.644	4.762
etfA_1	Cluster_95944	62	6	9.677	6.25
glnQ_2	Cluster_141944	221	3	1.357	1.235
yecS_1	Cluster_141944	162	19	11.728	2.083
yecS_2	Cluster_141944	162	35	21.605	2.174
fliY_2	Cluster_34773	221	2	0.905	1.351
asnC_2	Cluster_34773	69	12	17.391	7.692
argD_1	Cluster_87633	218	12	5.505	1.724
lrp_1	Cluster_87633	221	6	2.715	1.351
dksA_1	Cluster_86411	217	7	3.226	1.493
ykgM	Cluster_86411	37	25	67.568	20.0
hsrA_1	Cluster_119750	118	6	5.085	2.632
pgrR_1	Cluster_119750	162	7	4.321	1.389
tmk_1	Cluster_133682	180	11	6.111	1.887
alsS_1	NO_CLUSTER_ASSOCIATION_FOUND	70	16	22.857	4.348
budB	NO_CLUSTER_ASSOCIATION_FOUND	33	15	45.455	11.111
nicB	NO_CLUSTER_ASSOCIATION_FOUND	140	8	5.714	3.846
nicS_1	Cluster_108530	127	18	14.173	3.125
atzC	Cluster_35039	89	32	35.955	5.263
hdfR_1	Cluster_96669	221	8	3.62	1.099
pcaI	Cluster_13264	144	23	15.972	3.125
pcaJ	Cluster_13264	143	22	15.385	3.226
arfB	Cluster_18269	177	10	5.65	1.613
yccA	Cluster_92625	218	139	63.761	5.556
xanP	Cluster_26146	213	3	1.408	1.961
dsrE	Cluster_70132	218	40	18.349	2.439
dsrF	Cluster_70132	194	37	19.072	3.03
tusB	Cluster_70132	215	38	17.674	2.439
tusE	Cluster_70132	219	38	17.352	2.381
trpD_1	Cluster_70132	219	23	10.502	1.923
yqjG	Cluster_114708	216	95	43.981	3.226
cysG	Cluster_143735	59	18	30.508	6.25
serS	Cluster_143735	205	53	25.854	3.571
crcB	Cluster_143735	181	35	19.337	3.571
rarA	Cluster_143735	190	50	26.316	4.0
lolA	Cluster_143735	220	60	27.273	3.846
ftsK	Cluster_15456	213	24	11.268	2.703
aat	Cluster_15456	217	24	11.06	2.222
bpt	Cluster_148598	220	138	62.727	4.348
infA	Cluster_116249	220	48	21.818	11.111
clpA	Cluster_166368	218	109	50.0	8.333
clpS	Cluster_166368	220	109	49.545	9.091
cspD	Cluster_48829	175	54	30.857	14.286
icd_1	Cluster_16504	211	142	67.299	5.263
icd_2	Cluster_16504	211	142	67.299	5.263
nudJ	Cluster_58406	206	4	1.942	1.818
mnmA	Cluster_148549	217	47	21.659	4.348
hflD	Cluster_148549	218	47	21.56	4.167
purB	Cluster_49044	219	28	12.785	2.083
roxA	Cluster_128204	217	164	75.576	7.143
topB	Cluster_80385	127	4	3.15	2.174
puuB_2	Cluster_36011	220	1	0.455	0.952
cpo	Cluster_71399	182	51	28.022	2.632
yfcA_1	Cluster_85809	201	3	1.493	1.429
nudC_1	Cluster_163337	219	10	4.566	2.041
crt	Cluster_163337	187	60	32.086	2.857
nhaB_1	Cluster_82824	4	2	50.0	33.333
nhaB_2	Cluster_82824	4	2	50.0	33.333
yyaP	Cluster_41132	86	32	37.209	6.25
blc_1	Cluster_136969	192	18	9.375	2.128
rnz	Cluster_138910	199	18	9.045	3.03
hyuC_1	Cluster_24976	184	26	14.13	1.754
pucI_1	Cluster_24976	208	13	6.25	1.754
dht_1	Cluster_24976	3	1	33.333	50.0
dht_2	Cluster_24976	3	1	33.333	33.333
gltD_1	Cluster_75172	179	17	9.497	3.125
preA	Cluster_75172	209	29	13.876	2.564
rutR_1	Cluster_145459	220	8	3.636	1.695
higA	Cluster_41633	39	30	76.923	14.286
zwf_1	Cluster_57997	220	43	19.545	3.125
glgA	Cluster_9285	208	32	15.385	2.632
treZ	Cluster_9285	114	31	27.193	4.348
malQ	Cluster_9285	213	31	14.554	2.326
glgB	Cluster_77875	115	5	4.348	3.846
glgE2	Cluster_87849	217	117	53.917	3.448
fadD3_2	Cluster_28443	182	13	7.143	1.923
mmgC_2	Cluster_28443	219	2	0.913	1.333
dpgD	Cluster_28443	107	8	7.477	4.545
accA1	Cluster_28443	197	23	11.675	2.857
hdfR_2	Cluster_80400	221	6	2.715	1.205
abaF_1	Cluster_80400	204	13	6.373	1.37
fucA_1	Cluster_80400	45	20	44.444	12.5
ghrA_1	Cluster_80400	94	19	20.213	2.941
aphA_1	Cluster_80400	128	22	17.188	2.381
oprD_1	Cluster_62463	221	4	1.81	1.064
spaK	Cluster_1725	6	1	16.667	25.0
orgB	Cluster_146092	13	3	23.077	14.286
orgA	Cluster_146092	11	3	27.273	20.0
spaS	Cluster_21383	13	2	15.385	10.0
spaR	Cluster_21383	24	2	8.333	8.333
spaQ	Cluster_21383	16	2	12.5	7.692
spaP	Cluster_21383	26	2	7.692	7.143
spaO	Cluster_21383	13	2	15.385	10.0
spaL	Cluster_21383	15	2	13.333	8.333
invA	Cluster_21383	15	2	13.333	8.333
mxiC	Cluster_21383	9	2	22.222	14.286
sctC_1	Cluster_21383	111	1	0.901	2.632
pgsA	Cluster_166254	218	108	49.541	3.571
uvrC	Cluster_166254	214	105	49.065	3.846
gacA_1	Cluster_166254	7	4	57.143	25.0
gacA_2	Cluster_166254	7	4	57.143	25.0
pitA_1	Cluster_96594	192	68	35.417	2.083
yfcG_1	Cluster_125273	196	17	8.673	1.923
gabP_1	Cluster_37905	211	27	12.796	1.818
gcvA_1	Cluster_37905	221	3	1.357	0.935
gabT	Cluster_47561	184	29	15.761	3.333
fusB	Cluster_135760	200	122	61.0	5.882
bicA	Cluster_123206	205	34	16.585	2.439
aceA	Cluster_10255	209	154	73.684	7.143
ndhC	Cluster_20482	220	74	33.636	3.226
nuoB	Cluster_20482	219	74	33.79	3.226
nuoC	Cluster_131414	215	197	91.628	8.333
nuoE_1	Cluster_131414	114	58	50.877	4.762
nuoF	Cluster_131414	214	193	90.187	8.333
nuoG	Cluster_89364	210	118	56.19	6.667
nuoH	Cluster_89364	219	120	54.795	5.556
nuoI	Cluster_89364	220	120	54.545	5.556
nuoJ	Cluster_89364	220	120	54.545	5.556
nuoK	Cluster_89364	220	120	54.545	5.556
nuoL	Cluster_89364	215	119	55.349	5.556
nuoM	Cluster_89364	218	119	54.587	4.762
nuoN	Cluster_89364	216	119	55.093	5.556
lasR	Cluster_81170	158	26	16.456	4.545
btuB_1	Cluster_81170	220	2	0.909	0.935
chrR	Cluster_79487	219	78	35.616	3.03
adiA	Cluster_70577	188	34	18.085	2.128
dnaQ	Cluster_153048	217	145	66.82	3.448
rnhA	Cluster_127322	216	52	24.074	4.545
gloB_2	Cluster_127322	160	26	16.25	3.704
mltD	Cluster_116833	185	84	45.405	4.348
sgrR	Cluster_39403	172	20	11.628	2.941
yejB_1	Cluster_39403	213	9	4.225	1.538
yejE_1	Cluster_39403	211	8	3.791	1.562
yejF	Cluster_39403	175	17	9.714	2.941
argD_2	Cluster_51678	218	2	0.917	1.389
yhaJ_1	Cluster_121879	212	3	1.415	1.754
kdpE	Cluster_93805	209	26	12.44	2.174
kdpD	Cluster_93805	206	25	12.136	2.174
kdpC	Cluster_48440	214	25	11.682	2.174
kdpB	Cluster_48440	137	22	16.058	2.703
kdpA	Cluster_48440	215	28	13.023	2.273
ydiK_1	Cluster_110411	197	40	20.305	2.326
menH_1	Cluster_121790	219	7	3.196	1.205
sixA	Cluster_55828	210	30	14.286	2.439
gpsA	Cluster_55828	218	32	14.679	2.222
btuB_2	Cluster_55828	220	1	0.455	0.855
rcsC_1	Cluster_55828	221	1	0.452	0.769
fabA	Cluster_54495	218	167	76.606	6.25
fabB	Cluster_54495	214	164	76.636	6.25
htpG	Cluster_138112	211	55	26.066	3.704
brnQ	Cluster_17686	210	30	14.286	2.564
sucD	Cluster_71437	217	185	85.253	8.333
sucC	Cluster_71437	216	188	87.037	10.0
lpdG	Cluster_121705	217	119	54.839	4.167
sucB	Cluster_159284	218	110	50.459	9.091
sucA	Cluster_159284	216	110	50.926	9.091
sdhB	Cluster_22437	220	197	89.545	12.5
sdhA	Cluster_22437	179	164	91.62	16.667
sdhD	Cluster_22437	219	198	90.411	11.111
sdhC	Cluster_22437	211	190	90.047	11.111
gltA	Cluster_22437	219	198	90.411	11.111
hisC_1	Cluster_35931	221	2	0.905	1.449
pal_1	Cluster_133591	221	17	7.692	1.449
etfA_2	Cluster_8186	62	13	20.968	4.762
etfB_3	Cluster_8186	25	9	36.0	7.692
proP_1	Cluster_135886	220	10	4.545	1.235
fecI_1	Cluster_46411	221	1	0.452	0.917
macA	Cluster_46411	169	3	1.775	3.448
macB	Cluster_46411	152	3	1.974	3.571
ttgI_1	Cluster_46411	191	1	0.524	1.754
cefD	Cluster_65419	149	3	2.013	2.857
lip2	Cluster_86975	75	28	37.333	8.333
dat	Cluster_54419	203	34	16.749	2.083
qseC_1	Cluster_41097	193	23	11.917	1.852
qseB_1	Cluster_41097	220	21	9.545	1.333
pucB	Cluster_43221	154	28	18.182	2.222
pucA_1	Cluster_43221	96	17	17.708	2.632
hcrC	Cluster_43221	190	28	14.737	1.961
dsbD_1	Cluster_43221	215	17	7.907	1.37
resA_1	Cluster_43221	216	20	9.259	1.852
dsbG	Cluster_111891	213	1	0.469	1.515
lgrB_1	Cluster_31042	149	9	6.04	1.961
dinG_1	Cluster_72398	220	8	3.636	1.613
ppnP	Cluster_133329	220	51	23.182	4.167
ccoN1_1	Cluster_152862	216	81	37.5	2.174
ccoP2_1	Cluster_152862	202	74	36.634	2.564
ccoN1_2	Cluster_14743	216	13	6.019	2.041
