GCA_000878325.1_UASWS0946_1.0_genomic GENE TO IGR ASSOCIATIONS

#######################################################################
SIGNIFICANT GENE CLUSTER ASSOCIATIONS OCCURRING >100x WITH FRACTION ASSOCIATED +15% HIGHER THAN EXPECTED
GENE	IGR	GENE_COUNT	ASSOC_COUNT	ASSOC_TOTAL(%)	ASSOC_EXPECTED(%)
xseA	NO_CLUSTER_ASSOCIATION_FOUND	210	18	8.571	1.754
fecI_4	NO_CLUSTER_ASSOCIATION_FOUND	218	7	3.211	0.893
fecR_2	NO_CLUSTER_ASSOCIATION_FOUND	220	6	2.727	0.909
fecA_1	Cluster_124758	96	3	3.125	3.333
psiE	Cluster_41972	220	3	1.364	2.128
ldh	Cluster_105768	214	3	1.402	3.846
nagL	Cluster_104332	109	3	2.752	7.143
hmgA	Cluster_104332	212	3	1.415	4.545
kipR	Cluster_104332	55	3	5.455	6.667
oleB	Cluster_62895	204	3	1.471	4.545
yohK_1	Cluster_119818	198	1	0.505	2.703
cidA_1	Cluster_119818	197	1	0.508	3.125
gltC_1	Cluster_119818	221	1	0.452	1.205
folM	Cluster_126821	217	3	1.382	2.703
soj_2	Cluster_110605	218	1	0.459	1.429
arsH_1	Cluster_118417	89	1	1.124	2.857
arsC_1	Cluster_118417	94	1	1.064	3.125
arsB	Cluster_118417	116	3	2.586	3.704
arsR2	Cluster_118417	154	3	1.948	2.857
hcaB_1	Cluster_160550	198	1	0.505	1.19
ydfG_1	Cluster_147872	12	2	16.667	12.5
czcR_1	Cluster_12479	205	1	0.488	1.724
oprD_1	Cluster_9124	221	1	0.452	1.064
czcC_1	Cluster_9124	130	2	1.538	5.263
czcB_1	Cluster_141321	129	2	1.55	4.545
czcA_1	Cluster_141321	201	2	0.995	1.562
cadA_1	Cluster_4833	142	1	0.704	5.556
oprP	Cluster_55853	142	2	1.408	11.111
arnT	Cluster_5724	99	1	1.01	6.25
cusS_1	Cluster_5250	133	1	0.752	3.846
czcR_2	Cluster_5250	205	1	0.488	1.786
czcD_1	Cluster_1248	115	1	0.87	4.167
eptA_1	Cluster_1248	142	2	1.408	4.0
tnsB_1	Cluster_9168	8	1	12.5	16.667
tnsC	Cluster_9168	47	1	2.128	5.882
dinF	NO_CLUSTER_ASSOCIATION_FOUND	214	10	4.673	2.273
speA	Cluster_84098	217	3	1.382	4.762
yciH	Cluster_62133	219	3	1.37	2.703
yfcD	Cluster_36491	219	3	1.37	3.571
cheB_1	Cluster_36491	219	1	0.457	1.124
ctpL	Cluster_76405	210	3	1.429	2.439
dsbD_1	Cluster_75373	215	3	1.395	1.37
aroQ1	Cluster_71983	216	3	1.389	5.263
accB	Cluster_123265	194	3	1.546	5.0
accC	Cluster_123265	186	3	1.613	5.263
acoR_1	Cluster_38697	217	1	0.461	1.266
acoA	Cluster_38697	189	3	1.587	2.941
acoB	Cluster_38697	187	3	1.604	3.226
acoC	Cluster_38697	189	3	1.587	3.226
prmA	Cluster_51003	218	3	1.376	2.222
dusB	Cluster_56963	215	3	1.395	2.778
fis	Cluster_56963	220	3	1.364	2.703
purH	Cluster_129470	213	4	1.878	7.143
purD	Cluster_67731	216	2	0.926	2.941
soxB_1	NO_CLUSTER_ASSOCIATION_FOUND	151	6	3.974	1.786
ssuD_2	NO_CLUSTER_ASSOCIATION_FOUND	127	1	0.787	1.961
gsiC_1	NO_CLUSTER_ASSOCIATION_FOUND	42	2	4.762	3.448
gsiD_1	NO_CLUSTER_ASSOCIATION_FOUND	33	2	6.061	4.348
gsiA	NO_CLUSTER_ASSOCIATION_FOUND	105	9	8.571	4.0
ydcO_1	Cluster_146201	197	3	1.523	2.174
gabR_1	Cluster_127482	215	1	0.465	1.389
argC_2	Cluster_109229	206	1	0.485	3.03
cmpR_1	Cluster_109229	221	3	1.357	1.667
ytfF_1	Cluster_133101	4	3	75.0	50.0
rhaR_1	Cluster_69394	221	2	0.905	1.042
xthA_1	Cluster_134514	198	2	1.01	1.818
rhaS_1	Cluster_156949	221	1	0.452	0.935
ssuA_1	Cluster_156949	201	2	0.995	1.471
fyuA_3	Cluster_130187	5	2	40.0	33.333
hisC_1	NO_CLUSTER_ASSOCIATION_FOUND	221	9	4.072	1.449
fecI_5	Cluster_74891	204	1	0.49	0.926
fecR_3	Cluster_74891	217	1	0.461	0.885
fpvA_1	Cluster_119103	190	1	0.526	1.667
gcvA_2	Cluster_96776	221	1	0.452	1.031
yfcG_2	Cluster_96776	196	2	1.02	2.0
ssuD_3	Cluster_96776	81	2	2.469	2.941
nadE_1	Cluster_159784	109	1	0.917	2.174
decR_1	Cluster_96060	221	2	0.905	1.282
nimR_3	Cluster_113504	141	2	1.418	1.639
sutR	Cluster_100851	84	1	1.19	4.0
lrp_1	Cluster_121221	221	1	0.452	1.351
mrdA_1	Cluster_36038	216	2	0.926	1.562
aceE_1	Cluster_95311	49	3	6.122	5.556
adhC2_1	Cluster_80198	6	2	33.333	20.0
gstB_1	Cluster_80198	197	3	1.523	1.587
sauU	Cluster_80198	69	3	4.348	7.692
pknD	Cluster_148674	152	3	1.974	3.226
prpC_1	Cluster_148674	36	2	5.556	4.762
norR_1	Cluster_142129	220	1	0.455	1.562
clpV1	Cluster_142129	142	3	2.113	4.762
glyA_1	Cluster_56553	219	2	0.913	1.471
yjiA	Cluster_126822	159	3	1.887	3.333
btsT	Cluster_60902	191	3	1.571	3.226
uacT_1	Cluster_39665	216	2	0.926	1.754
radA	Cluster_70624	216	3	1.389	3.846
mscL	Cluster_70624	220	3	1.364	3.571
fpr_1	Cluster_44328	219	2	0.913	2.174
anoR_1	Cluster_44328	8	1	12.5	12.5
rlmG	Cluster_112083	214	3	1.402	4.0
cydB	Cluster_21517	169	3	1.775	4.0
cydA	Cluster_21517	166	3	1.807	3.846
entS	Cluster_21517	84	3	3.571	4.0
ureF	NO_CLUSTER_ASSOCIATION_FOUND	215	10	4.651	2.326
ureG	NO_CLUSTER_ASSOCIATION_FOUND	214	14	6.542	2.381
tenA	Cluster_37312	178	2	1.124	3.704
xerC_2	Cluster_93897	220	2	0.909	0.787
gapN	Cluster_109929	212	3	1.415	2.778
chbG	NO_CLUSTER_ASSOCIATION_FOUND	24	3	12.5	7.692
mshA_1	NO_CLUSTER_ASSOCIATION_FOUND	220	9	4.091	1.205
ywqD	NO_CLUSTER_ASSOCIATION_FOUND	15	3	20.0	20.0
wcaJ	NO_CLUSTER_ASSOCIATION_FOUND	22	1	4.545	11.111
wbgU_1	NO_CLUSTER_ASSOCIATION_FOUND	101	1	0.99	2.439
rkpK	NO_CLUSTER_ASSOCIATION_FOUND	42	4	9.524	5.0
pqiB	Cluster_96061	169	3	1.775	3.125
pqiA_3	Cluster_96061	156	2	1.282	2.632
yebS	Cluster_96061	151	3	1.987	4.348
epsG	Cluster_49703	164	2	1.22	5.556
gspF	Cluster_49703	78	2	2.564	5.882
epsE	Cluster_49703	156	2	1.282	3.571
gspD2	Cluster_49703	31	2	6.452	9.091
tatA_1	Cluster_88868	177	3	1.695	3.448
tatB_1	Cluster_88868	173	3	1.734	3.704
tatC_1	Cluster_88868	178	3	1.685	3.448
purL	Cluster_31738	213	3	1.408	1.351
mltF_1	Cluster_31738	220	3	1.364	1.282
tadA_1	Cluster_54109	45	1	2.222	3.704
mco	Cluster_54109	209	3	1.435	2.381
prr_1	Cluster_101613	50	1	2.0	3.846
puuP_2	Cluster_38474	215	2	0.93	1.266
dhaT_2	Cluster_38474	31	1	3.226	5.263
prr_2	Cluster_165761	50	1	2.0	3.846
gltC_2	Cluster_165761	221	1	0.452	1.099
ywrO	Cluster_60533	15	3	20.0	25.0
ytcD	Cluster_117722	4	2	50.0	33.333
guaA	Cluster_131021	209	5	2.392	8.333
guaB	Cluster_128147	215	3	1.395	6.25
hcaR_1	Cluster_108534	181	1	0.552	1.887
tnsB_2	Cluster_118419	8	1	12.5	14.286
glmS	Cluster_63320	207	3	1.449	2.381
srlR	Cluster_63320	213	3	1.408	2.174
glmU	Cluster_71984	183	3	1.639	5.0
atpC	Cluster_158281	220	125	56.818	9.091
atpD	Cluster_158281	216	124	57.407	11.111
atpG	Cluster_158281	217	122	56.221	9.091
atpA	Cluster_148647	215	4	1.86	7.692
atpH_1	Cluster_148647	218	3	1.376	7.143
atpF	Cluster_148647	218	5	2.294	7.692
atpH_2	Cluster_88284	218	2	0.917	5.882
atpB	Cluster_83980	217	197	90.783	14.286
parB	Cluster_10852	201	3	1.493	2.222
parA	Cluster_10852	120	3	2.5	3.03
rsmG	Cluster_10852	217	3	1.382	2.273
mnmG	Cluster_10852	214	3	1.402	2.381
mnmE	Cluster_128831	205	4	1.951	6.25
yidC	Cluster_5251	217	3	1.382	8.333
rpmH	Cluster_7044	207	3	1.449	3.846
dnaA	Cluster_7044	210	3	1.429	3.333
dnaN	Cluster_7044	203	3	1.478	3.226
recF	Cluster_7044	130	3	2.308	3.704
gyrB	Cluster_7044	214	3	1.402	3.448
adeQ	NO_CLUSTER_ASSOCIATION_FOUND	40	3	7.5	7.143
trmA	NO_CLUSTER_ASSOCIATION_FOUND	214	6	2.804	2.778
aroE_1	Cluster_73443	212	2	0.943	1.515
nicS	Cluster_130189	91	3	3.297	2.381
garP_1	Cluster_36250	32	1	3.125	6.25
xynR	Cluster_72900	17	3	17.647	8.333
kstD	Cluster_72900	32	3	9.375	6.25
dmlR_5	Cluster_149512	221	1	0.452	0.781
pcaG	Cluster_62514	206	3	1.456	3.448
pcaH	Cluster_62514	206	3	1.456	3.448
mcpS	Cluster_61710	190	3	1.579	3.448
ggt_1	Cluster_130900	201	2	0.995	2.222
dmlR_6	Cluster_140538	221	1	0.452	0.775
mdaB	Cluster_65479	217	3	1.382	2.273
ycnE	Cluster_65479	59	3	5.085	10.0
cynR_1	Cluster_133102	219	1	0.457	1.316
ynbA	Cluster_133102	122	2	1.639	2.703
ynbC	Cluster_133102	125	2	1.6	2.632
ynbD	Cluster_133102	114	2	1.754	2.941
mmsB	Cluster_93204	207	3	1.449	6.25
mmsA	Cluster_93204	206	3	1.456	5.882
hdfR_1	Cluster_93204	221	1	0.452	1.099
pal_1	Cluster_76406	221	1	0.452	1.449
dgcN	Cluster_76406	199	3	1.508	2.326
recD	NO_CLUSTER_ASSOCIATION_FOUND	191	82	42.932	2.857
recB	NO_CLUSTER_ASSOCIATION_FOUND	147	55	37.415	3.704
recC	NO_CLUSTER_ASSOCIATION_FOUND	206	88	42.718	2.857
epd_1	Cluster_112771	6	1	16.667	16.667
chrB1_1	Cluster_164127	34	3	8.824	7.692
chrB1_2	Cluster_164127	34	5	14.706	7.692
czcD_2	Cluster_22185	115	2	1.739	2.941
rcnR	Cluster_22185	16	1	6.25	25.0
yqaA_1	Cluster_10920	33	8	24.242	8.333
sasA_2	Cluster_75250	221	3	1.357	0.813
copR_1	Cluster_75250	137	17	12.409	3.704
copA_1	Cluster_67624	215	13	6.047	1.754
copB	Cluster_67624	82	7	8.537	3.226
pcaR	Cluster_25275	53	2	3.774	5.882
pcaK	Cluster_35201	19	3	15.789	14.286
catI	Cluster_46758	66	2	3.03	4.762
catJ	Cluster_46758	67	2	2.985	4.545
pcaF_1	Cluster_46758	89	1	1.124	3.125
kgtP_1	Cluster_102900	220	1	0.455	1.37
pcaB	Cluster_102900	190	3	1.579	3.448
catD_1	Cluster_102900	209	3	1.435	2.222
crp	Cluster_124837	28	3	10.714	7.692
atsA	Cluster_38698	86	3	3.488	5.0
ssuB_2	Cluster_38698	174	2	1.149	2.128
atsK	Cluster_67732	104	3	2.885	4.167
nicP_2	Cluster_59682	220	2	0.909	0.855
ttgC	Cluster_40416	135	3	2.222	7.692
ttgB_1	Cluster_40416	81	2	2.469	4.0
ttgA	Cluster_40416	213	3	1.408	4.348
ttgR	Cluster_40416	213	3	1.408	3.846
ribN	Cluster_82923	145	3	2.069	3.571
bmr3	Cluster_151052	144	3	2.083	3.704
pobA	Cluster_90107	195	3	1.538	3.571
rhaS_2	Cluster_90107	221	1	0.452	0.926
dmlR_7	Cluster_113505	220	1	0.455	0.763
gcvA_3	Cluster_107859	221	1	0.452	0.99
aruI_1	Cluster_107859	181	2	1.105	2.564
gbsA_1	Cluster_107859	17	2	11.765	6.667
rhaS_3	Cluster_58105	221	1	0.452	0.943
kgtP_2	Cluster_76407	220	1	0.455	1.429
dctD_1	Cluster_143756	220	2	0.909	1.316
dctB_1	Cluster_143756	218	2	0.917	1.333
lemA	Cluster_66382	16	3	18.75	9.091
pksL	NO_CLUSTER_ASSOCIATION_FOUND	58	3	5.172	10.0
argD_1	NO_CLUSTER_ASSOCIATION_FOUND	218	5	2.294	1.724
lgrE_1	NO_CLUSTER_ASSOCIATION_FOUND	7	2	28.571	20.0
ihfA	Cluster_112084	217	5	2.304	10.0
pheT	Cluster_112084	214	5	2.336	14.286
pheS	Cluster_112084	216	5	2.315	11.111
rplT	Cluster_146146	217	13	5.991	20.0
rpmI	Cluster_146146	219	13	5.936	16.667
infC	Cluster_21876	217	3	1.382	4.167
thrS	Cluster_21876	209	3	1.435	4.0
capB_1	Cluster_76408	215	2	0.93	2.941
rihB	Cluster_130191	24	2	8.333	9.091
rbsD_1	Cluster_26458	3	2	66.667	50.0
rbsK	Cluster_26458	205	2	0.976	2.273
rbsR	Cluster_26458	57	2	3.509	4.545
rbsC	Cluster_26458	156	2	1.282	2.222
araG	Cluster_26458	190	2	1.053	2.703
rbsB	Cluster_26458	145	2	1.379	1.923
ansB	Cluster_26458	69	3	4.348	3.226
paiB	Cluster_118420	213	3	1.408	4.0
gabR_2	Cluster_118420	215	1	0.465	1.515
aaaT	Cluster_150292	14	3	21.429	11.111
yccA	Cluster_102190	218	4	1.835	5.556
xanP	Cluster_53411	213	3	1.408	1.961
dsrE	Cluster_121880	218	3	1.376	2.439
dsrF	Cluster_121880	194	3	1.546	3.03
tusB	Cluster_121880	215	3	1.395	2.439
tusE	Cluster_121880	219	3	1.37	2.381
trpD_1	Cluster_121880	219	3	1.37	1.923
yqjG	Cluster_111344	216	3	1.389	3.226
cysG	Cluster_142130	59	3	5.085	6.25
serS	Cluster_142130	205	3	1.463	3.571
crcB	Cluster_142130	181	3	1.657	3.571
rarA_2	Cluster_142130	29	1	3.448	7.692
lolA	Cluster_142130	220	3	1.364	3.846
ftsK	Cluster_25573	213	3	1.408	2.703
aat	Cluster_25573	217	3	1.382	2.222
bpt	Cluster_134517	220	3	1.364	4.348
infA	Cluster_116353	220	3	1.364	11.111
clpA	Cluster_166368	218	109	50.0	8.333
clpS	Cluster_166368	220	109	49.545	9.091
cspD	Cluster_24989	175	3	1.714	14.286
icd_1	Cluster_17343	211	3	1.422	5.263
icd_2	Cluster_17343	211	3	1.422	5.263
nudJ	Cluster_76409	206	2	0.971	1.818
mnmA	Cluster_135978	217	3	1.382	4.348
hflD	Cluster_135978	218	3	1.376	4.167
purB	Cluster_92551	219	3	1.37	2.083
roxA	Cluster_130901	217	3	1.382	7.143
aceA	Cluster_10375	209	3	1.435	7.143
ndhC	Cluster_6222	220	3	1.364	3.226
nuoB	Cluster_6222	219	3	1.37	3.226
nuoC	Cluster_133103	215	3	1.395	8.333
nuoE	Cluster_133103	106	3	2.83	9.091
nuoF	Cluster_133103	214	3	1.402	8.333
nuoG	Cluster_97463	210	3	1.429	6.667
nuoH	Cluster_97463	219	3	1.37	5.556
nuoI	Cluster_97463	220	3	1.364	5.556
nuoJ	Cluster_97463	220	3	1.364	5.556
nuoK	Cluster_97463	220	3	1.364	5.556
nuoL	Cluster_97463	215	3	1.395	5.556
nuoM	Cluster_97463	218	3	1.376	4.762
nuoN	Cluster_97463	216	3	1.389	5.556
btuB_3	NO_CLUSTER_ASSOCIATION_FOUND	220	10	4.545	0.971
ydiK_1	Cluster_102901	197	3	1.523	2.326
rlhA_1	Cluster_102901	211	2	0.948	1.818
pvdQ	Cluster_56554	208	3	1.442	3.704
tamB	Cluster_119822	205	3	1.463	3.448
tamA	Cluster_119822	217	3	1.382	3.125
xthA_2	Cluster_84099	198	2	1.01	1.923
alx	Cluster_77955	141	3	2.128	3.704
bbsG	Cluster_83526	160	3	1.875	5.0
pcpR_1	Cluster_83526	217	3	1.382	1.316
cueR	Cluster_74892	54	3	5.556	4.167
liuE	Cluster_74892	199	3	1.508	2.564
norG_1	Cluster_102191	218	2	0.917	1.562
puuB_2	Cluster_71529	220	1	0.455	0.952
spuE_1	Cluster_71529	218	3	1.376	1.724
puuA_1	Cluster_71529	220	3	1.364	1.25
fecI_6	Cluster_84936	180	1	0.556	1.031
fecR_4	Cluster_84936	186	2	1.075	1.124
pupA	Cluster_111345	68	3	4.412	6.25
fpvA_2	Cluster_100175	190	2	1.053	1.613
quiA_1	Cluster_66818	69	2	2.899	3.704
ppnN	Cluster_84100	220	3	1.364	2.778
hcaR_2	Cluster_107861	181	1	0.552	1.639
ecfG	Cluster_95313	48	3	6.25	10.0
srpA	Cluster_95313	174	3	1.724	3.226
yceJ_1	Cluster_95313	56	3	5.357	4.167
nicP_3	Cluster_71985	220	1	0.455	0.826
fecI_7	Cluster_61481	163	1	0.613	1.053
fecR_5	Cluster_61481	166	1	0.602	1.19
yfhM	NO_CLUSTER_ASSOCIATION_FOUND	206	12	5.825	2.564
pbpC	Cluster_114214	205	3	1.463	5.0
rssB_1	Cluster_28136	221	1	0.452	1.515
sctC	Cluster_28136	98	3	3.061	7.143
rssB_2	Cluster_93205	221	2	0.905	1.471
cmoM_1	Cluster_101534	23	3	13.043	7.692
eamB_3	Cluster_154748	14	1	7.143	10.0
rhaS_4	Cluster_154748	220	1	0.455	0.82
fadI	Cluster_100176	211	3	1.422	3.704
nimR_4	Cluster_127485	84	2	2.381	2.703
hmrR	Cluster_151053	191	3	1.571	4.762
copA_2	Cluster_151053	215	1	0.465	1.562
bcr_2	Cluster_42711	110	3	2.727	2.439
dmlR_8	Cluster_109231	220	1	0.455	0.725
chaA	Cluster_85877	11	3	27.273	11.111
yigZ	Cluster_117028	220	3	1.364	4.348
rutR_2	Cluster_117028	220	1	0.455	1.667
bauC_2	Cluster_144623	46	2	4.348	3.226
ghrB	Cluster_135979	8	3	37.5	16.667
dmlR_9	Cluster_65470	218	2	0.917	0.714
cusC	Cluster_65470	117	3	2.564	4.545
aaeB_1	Cluster_65470	218	2	0.917	1.389
aaeA_1	Cluster_65470	220	2	0.909	1.37
echA8_2	Cluster_162824	91	1	1.099	2.941
nodD2_1	Cluster_72901	210	2	0.952	1.613
farB	Cluster_63321	15	2	13.333	8.333
emrA_2	Cluster_63321	220	3	1.364	1.149
oprM_1	Cluster_63321	190	1	0.526	1.266
fabG_2	Cluster_134519	221	1	0.452	0.885
kdc	Cluster_161235	3	2	66.667	50.0
paaK_1	Cluster_161235	16	2	12.5	10.0
redW	Cluster_137580	6	3	50.0	25.0
ygfF_1	Cluster_13860	4	1	25.0	25.0
slmA	Cluster_45848	67	3	4.478	6.667
hcaB_2	Cluster_15200	198	1	0.505	1.075
algA	Cluster_166510	125	2	1.6	3.03
algF_2	Cluster_166510	15	2	13.333	10.0
algJ_2	Cluster_166510	13	2	15.385	11.111
patA_2	Cluster_166510	40	2	5.0	4.0
algL_2	Cluster_114933	15	2	13.333	8.333
algX_2	Cluster_114933	16	2	12.5	8.333
algG	Cluster_114933	209	3	1.435	2.703
algE	Cluster_114933	211	3	1.422	2.632
algK	Cluster_114933	208	3	1.442	2.632
alg8_2	Cluster_164259	13	2	15.385	11.111
algD_2	Cluster_2392	14	2	14.286	10.0
yaaA	NO_CLUSTER_ASSOCIATION_FOUND	215	5	2.326	3.571
moaC	Cluster_93280	197	3	1.523	2.703
moaD	Cluster_93280	192	3	1.562	2.778
moaE	Cluster_93280	211	3	1.422	2.381
argT_2	Cluster_69663	76	1	1.316	2.174
dauR_1	Cluster_135236	141	1	0.709	2.941
dauB	Cluster_60904	28	3	10.714	7.692
rhlB_1	Cluster_115768	157	5	3.185	2.857
estB	Cluster_79580	209	3	1.435	5.0
degS	Cluster_46142	218	3	1.376	4.545
cysD	Cluster_91887	199	3	1.508	2.857
cysNC	Cluster_91887	199	3	1.508	3.03
decR_2	Cluster_98109	221	2	0.905	1.22
mdeA	Cluster_98109	208	3	1.442	4.348
aceE_2	Cluster_98109	49	3	6.122	5.556
mcbR	Cluster_140539	53	3	5.66	5.263
fabG_3	Cluster_65892	220	1	0.455	0.82
gabT_1	Cluster_148675	12	2	16.667	11.111
hsaB	Cluster_127486	11	3	27.273	14.286
xecA1	Cluster_6876	153	3	1.961	3.846
ydhP_1	Cluster_164260	207	2	0.966	1.429
ggt_2	Cluster_68226	201	2	0.995	2.128
styD	Cluster_23278	120	3	2.5	3.571
qbdA_1	Cluster_23278	1	1	100.0	100.0
iaaM_1	Cluster_84101	64	3	4.688	3.333
lhpD	Cluster_53059	7	3	42.857	20.0
abaF_1	Cluster_130192	204	1	0.49	1.37
dapA_1	Cluster_100178	216	2	0.926	1.316
glnQ_1	Cluster_43783	221	2	0.905	1.408
artQ_1	Cluster_43783	84	3	3.571	5.882
yecS_1	Cluster_43783	162	3	1.852	2.083
fliY_1	Cluster_43783	221	3	1.357	1.316
rhaS_5	Cluster_82374	219	1	0.457	0.926
hcnB_1	Cluster_82374	25	3	12.0	7.692
hcnA_1	Cluster_82374	4	3	75.0	50.0
hcnC_1	Cluster_82374	13	3	23.077	12.5
gntR_1	Cluster_168848	187	2	1.07	2.174
dmlR_10	Cluster_168848	218	1	0.459	0.746
azoB	Cluster_107862	17	3	17.647	20.0
mcpP_1	Cluster_86488	17	2	11.765	6.667
nicP_4	Cluster_167300	215	1	0.465	0.862
livF_1	Cluster_167300	220	2	0.909	1.562
btuD_4	Cluster_167300	214	1	0.467	0.971
todF	Cluster_33261	33	3	9.091	6.25
ligB_1	Cluster_33261	9	3	33.333	14.286
carAc	Cluster_33261	3	3	100.0	100.0
bedC1	Cluster_33261	3	3	100.0	100.0
bphE	Cluster_33261	19	3	15.789	14.286
todD	Cluster_33261	7	3	42.857	50.0
mhpD	Cluster_33261	113	3	2.655	4.762
pitA_1	NO_CLUSTER_ASSOCIATION_FOUND	192	2	1.042	2.083
pal_2	Cluster_53060	221	1	0.452	1.639
dmlR_11	Cluster_132345	217	1	0.461	0.676
afr	Cluster_132345	11	3	27.273	16.667
abaF_2	Cluster_138268	204	1	0.49	1.639
aroQ	Cluster_138268	96	3	3.125	2.857
iolG	Cluster_138268	38	3	7.895	6.667
fusB	Cluster_119105	200	3	1.5	5.882
rcsB	Cluster_159062	86	3	3.488	4.0
rcsC_4	Cluster_159062	221	1	0.452	0.787
rcsC_5	Cluster_159062	220	1	0.455	0.699
topB_1	Cluster_100852	93	1	1.075	2.381
C1-hpah	Cluster_144624	53	3	5.66	4.545
C2-hpah	Cluster_57351	52	3	5.769	6.667
nodD2_2	Cluster_87092	210	2	0.952	1.538
hdfR_2	Cluster_87092	221	1	0.452	1.205
ssuA_2	Cluster_35420	201	1	0.498	1.562
dmoA_1	Cluster_35420	193	2	1.036	1.667
ppk2	Cluster_57733	152	3	1.974	2.941
ygfF_2	Cluster_138269	4	2	50.0	33.333
yqaA_2	Cluster_38700	33	1	3.03	8.333
zapE_1	Cluster_114215	219	1	0.457	1.408
yliI	Cluster_67733	216	3	1.389	2.0
tmoT	Cluster_60493	126	3	2.381	4.348
sasA_3	Cluster_60493	221	1	0.452	0.787
dmdC_1	Cluster_60493	221	3	1.357	1.266
mcpU_1	Cluster_39431	208	2	0.962	1.786
sasA_4	Cluster_80144	221	1	0.452	0.735
qseB_1	Cluster_80144	220	1	0.455	1.333
queD	Cluster_153249	218	2	0.917	3.226
gabP_1	Cluster_9946	211	2	0.948	1.818
iscS_2	Cluster_62897	218	2	0.917	1.887
mcpU_2	Cluster_19250	208	1	0.481	1.818
pfeA	Cluster_19250	188	2	1.064	3.448
ompR_2	Cluster_113115	220	2	0.909	1.389
pfeS_1	Cluster_113115	149	2	1.342	3.03
hdfR_3	Cluster_112773	218	1	0.459	1.064
allE	Cluster_6001	209	1	0.478	3.846
qgdA_1	Cluster_6001	5	1	20.0	20.0
aldA	Cluster_6001	160	1	0.625	5.882
acoR_2	Cluster_91906	217	1	0.461	1.282
anoR_2	Cluster_51714	8	1	12.5	12.5
anoI	Cluster_51714	17	2	11.765	20.0
plsC_1	Cluster_51714	5	2	40.0	25.0
ybjJ_3	Cluster_26313	5	1	20.0	20.0
glcB_1	Cluster_74397	97	1	1.031	4.0
lutA	Cluster_74397	193	1	0.518	2.5
glcC	Cluster_74397	167	1	0.599	3.125
ybjJ_4	Cluster_31739	3	1	33.333	33.333
oprB_2	Cluster_129491	218	1	0.459	1.136
rbsD_2	Cluster_33262	3	2	66.667	50.0
proP_1	Cluster_33262	220	2	0.909	1.235
exuR	Cluster_77433	5	2	40.0	33.333
betA_2	Cluster_17589	174	1	0.575	2.273
fabG_4	Cluster_132346	220	1	0.455	0.877
puuC_2	Cluster_124759	209	1	0.478	2.128
rutD	Cluster_15892	76	2	2.632	3.571
nadX	Cluster_15892	21	2	9.524	8.333
cidA_2	Cluster_15892	197	1	0.508	3.448
yohK_2	Cluster_15892	198	1	0.505	2.941
decR_3	Cluster_87701	215	1	0.465	1.266
oprD_2	Cluster_20695	221	1	0.452	1.01
petE_1	Cluster_20695	4	2	50.0	33.333
fecE	Cluster_20695	181	3	1.657	4.348
hmuU_1	Cluster_20695	211	1	0.474	2.128
btuF_1	Cluster_20695	70	2	2.857	2.941
eamA_1	Cluster_60093	68	3	4.412	3.571
uvrA_2	Cluster_133775	209	1	0.478	1.961
rcsC_6	Cluster_116355	220	1	0.455	0.719
luxQ	Cluster_116355	87	3	3.448	3.125
rsbT	Cluster_116355	88	3	3.409	3.226
rsbS	Cluster_116355	88	3	3.409	3.226
speE_1	NO_CLUSTER_ASSOCIATION_FOUND	53	1	1.887	4.0
panS_2	Cluster_31740	106	2	1.887	2.778
phaA	Cluster_99509	68	3	4.412	5.263
gltC_3	Cluster_99509	214	1	0.467	1.163
lrp_2	Cluster_101535	221	1	0.452	1.493
gabT_2	Cluster_152511	12	2	16.667	11.111
davD_1	Cluster_44360	52	3	5.769	2.941
pucR	Cluster_96777	7	3	42.857	25.0
sad	Cluster_112774	204	3	1.471	5.882
gltR_1	Cluster_112774	219	2	0.913	1.562
fepC	Cluster_126824	16	3	18.75	12.5
btuB_4	Cluster_54111	220	1	0.455	0.971
ntaA_1	Cluster_142928	37	1	2.703	4.167
fepB	Cluster_142928	15	3	20.0	16.667
yfiZ	Cluster_142928	4	3	75.0	50.0
fepG	Cluster_142928	15	3	20.0	16.667
acoR_3	Cluster_73382	201	1	0.498	1.351
fadD3_1	Cluster_32227	182	3	1.648	2.041
rlhA_2	Cluster_90110	211	2	0.948	1.724
ylmA	Cluster_16211	19	3	15.789	16.667
dosC	Cluster_54459	4	3	75.0	50.0
pip_1	Cluster_64610	9	3	33.333	14.286
puuP_3	Cluster_38475	163	1	0.613	1.493
puuC_3	Cluster_57352	98	1	1.02	2.941
dhaT_3	Cluster_57352	7	1	14.286	16.667
betI_2	Cluster_74893	194	1	0.515	2.564
tmk_1	Cluster_125420	180	2	1.111	1.887
ycaC_2	Cluster_40417	204	1	0.49	1.587
madA	Cluster_40417	123	1	0.813	3.125
citG	Cluster_40417	116	1	0.862	3.03
mdcC	Cluster_40417	123	1	0.813	2.778
madC	Cluster_40417	121	1	0.826	2.778
mdcG	Cluster_40417	124	1	0.806	2.632
fabD_1	Cluster_40417	122	1	0.82	2.857
gltC_4	Cluster_21776	194	1	0.515	1.25
rnk_1	Cluster_21776	7	1	14.286	16.667
gcl_2	Cluster_54809	21	1	4.762	8.333
hpsN_2	Cluster_29742	3	1	33.333	33.333
intS	Cluster_74894	58	1	1.724	3.226
ycaD_2	Cluster_16885	218	1	0.459	1.449
