GCA_929618215.1_cpe006_genomic GENE TO IGR ASSOCIATIONS

#######################################################################
SIGNIFICANT GENE CLUSTER ASSOCIATIONS OCCURRING >100x WITH FRACTION ASSOCIATED +15% HIGHER THAN EXPECTED
GENE	IGR	GENE_COUNT	ASSOC_COUNT	ASSOC_TOTAL(%)	ASSOC_EXPECTED(%)
rplO	Cluster_56461	221	62	28.054	6.667
secY	Cluster_56461	219	62	28.311	7.143
rpmJ	Cluster_56461	205	62	30.244	10.0
rpsM	Cluster_95128	221	129	58.371	33.333
rpsK	Cluster_95128	221	129	58.371	33.333
rpsD	Cluster_95128	220	128	58.182	25.0
rpoA	Cluster_95128	219	126	57.534	25.0
rplQ	Cluster_95128	220	126	57.273	25.0
cat	Cluster_71102	212	79	37.264	3.846
bfr_1	Cluster_75817	219	101	46.119	3.704
uvrA_2	Cluster_96544	209	69	33.014	1.961
yajR	Cluster_96544	217	200	92.166	12.5
ssb_2	Cluster_96544	87	26	29.885	3.125
fdoG_1	Cluster_85071	213	64	30.047	2.703
fdoG_2	Cluster_85071	213	63	29.577	2.778
fdoH	Cluster_85071	214	63	29.439	2.5
fdoI	Cluster_85071	213	62	29.108	2.5
fdhE	Cluster_85071	210	62	29.524	2.5
ansA	Cluster_136507	207	128	61.836	4.167
alsT	Cluster_68696	164	115	70.122	7.143
rmlD	Cluster_35994	159	45	28.302	3.03
ompW	Cluster_107193	216	139	64.352	3.846
cnoX	Cluster_167845	220	58	26.364	4.545
nrdR	Cluster_112135	220	168	76.364	5.882
ribD	Cluster_112135	211	162	76.777	6.667
ribE	Cluster_112135	218	163	74.771	5.882
ribBA_1	Cluster_112135	208	98	47.115	2.941
ribH	Cluster_118441	206	156	75.728	6.667
nusB	Cluster_118441	219	158	72.146	5.263
thiL	Cluster_118441	214	151	70.561	5.556
pgpA	Cluster_118441	220	153	69.545	5.556
btuF	Cluster_67625	147	61	41.497	4.762
dxs	Cluster_69520	214	83	38.785	3.333
ispA	Cluster_75226	218	46	21.101	2.381
xseB	Cluster_75226	220	46	20.909	2.326
ribB	Cluster_21631	195	60	30.769	4.545
besA	Cluster_116824	132	52	39.394	6.667
nth	Cluster_112585	219	58	26.484	2.381
rsxE	Cluster_112585	162	59	36.42	3.704
rnfG	Cluster_112585	152	59	38.816	5.0
rsxD	Cluster_112585	180	62	34.444	3.846
rnfA	Cluster_112585	197	63	31.98	4.0
metG	Cluster_78214	214	136	63.551	6.25
apbC	Cluster_78214	216	138	63.889	5.882
capB_2	Cluster_27376	215	68	31.628	2.564
dcd	Cluster_27376	214	145	67.757	6.667
cshB	Cluster_139615	167	48	28.743	4.545
lig	NO_CLUSTER_ASSOCIATION_FOUND	211	67	31.754	2.174
rfnT	Cluster_71815	155	109	70.323	6.25
cysK_2	Cluster_71815	126	47	37.302	8.333
ompA_2	Cluster_124558	148	34	22.973	4.545
dinG_3	Cluster_118128	217	49	22.581	1.724
yfeW	Cluster_93048	209	62	29.665	3.125
pdxH	Cluster_117532	194	93	47.938	4.348
slyB	Cluster_85073	214	130	60.748	3.704
livF_2	Cluster_64945	220	42	19.091	1.538
lptB_4	Cluster_64945	154	30	19.481	2.439
livH_3	Cluster_64945	158	30	18.987	2.703
braC_1	Cluster_22775	172	61	35.465	2.564
garR	Cluster_61121	196	43	21.939	2.778
aaeX	Cluster_57377	185	52	28.108	2.857
dgcC	Cluster_35785	178	50	28.09	4.348
yfdC	NO_CLUSTER_ASSOCIATION_FOUND	201	118	58.706	4.762
rpoD	Cluster_140056	215	201	93.488	25.0
dnaG	Cluster_31181	187	118	63.102	5.263
rpsU	Cluster_57307	219	199	90.868	12.5
tsaD	Cluster_57307	218	198	90.826	12.5
plsY	Cluster_134634	219	212	96.804	16.667
folB	Cluster_134634	219	211	96.347	14.286
cca	Cluster_150059	215	112	52.093	4.348
apaG	Cluster_60406	220	48	21.818	2.128
rsmA	Cluster_95408	213	199	93.427	12.5
pdxA	Cluster_95408	216	202	93.519	10.0
surA_2	Cluster_95408	183	91	49.727	2.857
lptD	Cluster_95408	217	205	94.47	12.5
amgK	Cluster_95408	215	204	94.884	14.286
murU	Cluster_95408	217	205	94.47	14.286
djlA	Cluster_95408	219	203	92.694	14.286
uvrY	Cluster_98161	184	99	53.804	4.762
rpe	Cluster_82462	214	59	27.57	2.128
trpE	Cluster_138787	216	138	63.889	5.882
estP	Cluster_21854	199	120	60.302	5.882
trpG	Cluster_21854	216	120	55.556	3.704
trpD_2	Cluster_21854	219	61	27.854	1.961
trpC	Cluster_21854	215	119	55.349	3.704
vfr	Cluster_62975	209	84	40.191	4.0
yhfA	Cluster_62975	220	92	41.818	3.846
coq7	Cluster_141921	219	149	68.037	4.545
argC_2	Cluster_88133	206	75	36.408	3.03
erpA	Cluster_117097	217	86	39.631	3.571
anmK	Cluster_53309	217	131	60.369	6.667
mepM	Cluster_53309	204	133	65.196	9.091
tyrS	Cluster_53309	215	134	62.326	7.143
pitA_3	Cluster_11139	21	9	42.857	10.0
czcS_2	Cluster_4786	43	12	27.907	5.882
czcD_4	Cluster_150914	10	6	60.0	25.0
sprT_2	Cluster_7547	18	8	44.444	12.5
pagL_2	Cluster_112609	191	50	26.178	2.083
hemH	Cluster_64095	220	145	65.909	4.545
uraA	Cluster_74070	217	64	29.493	8.333
upp	Cluster_74070	218	65	29.817	7.143
hpt	Cluster_74070	220	66	30.0	6.667
mqo_2	Cluster_6529	221	63	28.507	1.786
rsmC	Cluster_149558	218	76	34.862	3.846
hprA	Cluster_33409	197	51	25.888	3.03
malT	Cluster_26579	122	46	37.705	4.348
lapB	Cluster_78354	191	116	60.733	4.545
yiaD	Cluster_110404	199	112	56.281	3.448
pta	Cluster_26740	214	135	63.084	3.704
slyD	Cluster_26740	219	139	63.47	3.846
btuE_2	Cluster_86325	214	63	29.439	2.439
mgtA	Cluster_69026	144	67	46.528	4.0
ampD	Cluster_125114	218	71	32.569	2.941
yjjV	Cluster_34946	211	120	56.872	3.846
cra	Cluster_34946	218	124	56.881	3.846
lacC	Cluster_34946	215	123	57.209	4.0
fruA	Cluster_34946	211	122	57.82	3.846
pyrC	Cluster_114729	181	54	29.834	6.25
rnt	Cluster_114729	218	60	27.523	4.545
ahpC_2	Cluster_50901	214	72	33.645	2.174
bfr_2	Cluster_58802	219	96	43.836	4.348
grxD	Cluster_123080	220	86	39.091	7.143
nasC	Cluster_19144	132	103	78.03	6.667
argF	Cluster_19144	220	136	61.818	3.333
ybaK	Cluster_31561	218	63	28.899	3.226
glpF	Cluster_31561	214	62	28.972	3.125
glpK	Cluster_153030	214	70	32.71	3.03
glpR_2	Cluster_115496	7	3	42.857	20.0
glpD	Cluster_32621	214	38	17.757	2.5
gltI_1	Cluster_26715	84	22	26.19	3.704
gltJ	Cluster_86326	206	130	63.107	5.0
gltK	Cluster_86326	203	128	63.054	5.263
rdmC	Cluster_60819	163	102	62.577	4.167
metR_2	Cluster_60819	160	48	30.0	2.5
proY_1	Cluster_18912	184	34	18.478	2.778
yqjH	Cluster_124557	218	145	66.514	4.0
epsG	Cluster_50900	164	49	29.878	5.556
epsE	Cluster_50900	156	41	26.282	3.571
xcpQ	Cluster_50900	113	29	25.664	5.556
rsgA	Cluster_82202	219	55	25.114	3.448
orn	Cluster_82202	208	49	23.558	3.448
queG	NO_CLUSTER_ASSOCIATION_FOUND	219	112	51.142	12.5
nnr	NO_CLUSTER_ASSOCIATION_FOUND	215	105	48.837	9.091
tsaE	NO_CLUSTER_ASSOCIATION_FOUND	219	108	49.315	8.333
mutL	NO_CLUSTER_ASSOCIATION_FOUND	207	97	46.86	9.091
miaA	NO_CLUSTER_ASSOCIATION_FOUND	218	109	50.0	8.333
hfq	Cluster_120401	220	169	76.818	9.091
hflX	Cluster_120401	218	167	76.606	8.333
hflK	Cluster_119634	216	200	92.593	16.667
hflC	Cluster_119634	204	187	91.667	14.286
hisZ	Cluster_31702	215	162	75.349	5.882
purA	Cluster_149304	220	174	79.091	10.0
fbpA	Cluster_43378	210	42	20.0	2.857
rnr	Cluster_37717	213	115	53.991	5.0
rlmB	Cluster_37717	217	116	53.456	5.0
rpsF	Cluster_33975	220	40	18.182	2.326
rpsR	Cluster_33975	220	40	18.182	2.326
rplI	Cluster_33975	221	40	18.1	2.326
dnaB_2	Cluster_107675	121	34	28.099	1.667
pncB2	Cluster_10922	99	49	49.495	5.882
sdh	NO_CLUSTER_ASSOCIATION_FOUND	162	31	19.136	3.846
fabR_1	Cluster_101329	128	31	24.219	7.692
lips	Cluster_100073	201	85	42.289	4.762
psiF	Cluster_143508	216	83	38.426	3.333
ykfA	Cluster_118209	213	62	29.108	3.448
lipA	Cluster_135669	156	111	71.154	6.667
lipB	Cluster_135669	219	165	75.342	6.667
dacC_2	Cluster_50301	76	31	40.789	5.556
proA	Cluster_27206	107	27	25.234	3.571
yohK_3	Cluster_83400	10	4	40.0	16.667
cidA_2	Cluster_83400	197	81	41.117	3.448
prmA	Cluster_104829	218	39	17.89	2.222
dusB	Cluster_56857	215	61	28.372	2.778
fis	Cluster_56857	220	62	28.182	2.703
purH	Cluster_129978	213	154	72.3	7.143
purD	Cluster_77672	216	43	19.907	2.941
cobI	Cluster_40371	180	41	22.778	2.632
cobH	Cluster_40371	214	41	19.159	2.632
cobL	Cluster_40371	217	41	18.894	2.439
cbiD	Cluster_40371	214	41	19.159	2.632
cobK	Cluster_40371	218	40	18.349	2.439
qmcA	Cluster_97277	199	51	25.628	2.381
cbpM	Cluster_75780	217	105	48.387	4.167
cbpA	Cluster_75780	218	104	47.706	4.0
dnaK_2	Cluster_75780	218	68	31.193	4.348
brnQ	Cluster_15364	210	55	26.19	2.564
sucD	Cluster_71437	217	185	85.253	8.333
sucC	Cluster_71437	216	188	87.037	10.0
lpdG	Cluster_121705	217	119	54.839	4.167
sucB	Cluster_159284	218	110	50.459	9.091
sucA	Cluster_159284	216	110	50.926	9.091
sdhB	Cluster_22437	220	197	89.545	12.5
sdhA	Cluster_22437	179	164	91.62	16.667
sdhD	Cluster_22437	219	198	90.411	11.111
sdhC	Cluster_22437	211	190	90.047	11.111
gltA	Cluster_22437	219	198	90.411	11.111
etfA_2	Cluster_8186	62	13	20.968	4.762
mqsA	Cluster_121038	85	45	52.941	7.692
mqsR	Cluster_121038	81	45	55.556	10.0
cefD	Cluster_67150	149	34	22.819	2.857
lpdV	Cluster_59613	214	142	66.355	5.882
bkdB	Cluster_59613	214	146	68.224	6.667
bkdA2	Cluster_59613	217	147	67.742	6.25
bkdA1	Cluster_59613	217	148	68.203	6.25
ycgR	Cluster_129350	218	173	79.358	6.25
cheV_2	Cluster_132405	221	43	19.457	1.408
cheR2	Cluster_149030	219	47	21.461	3.704
flgF	Cluster_77792	215	48	22.326	2.564
flgG	Cluster_77792	211	46	21.801	2.703
flgH	Cluster_77792	216	46	21.296	2.439
flgI	Cluster_77792	215	46	21.395	2.439
fliI	Cluster_76250	213	60	28.169	2.128
fliJ	Cluster_76250	200	60	30.0	2.326
fliM	Cluster_52647	215	45	20.93	1.852
fliN	Cluster_52647	215	45	20.93	1.852
fliP	Cluster_52647	213	45	21.127	1.961
fliQ	Cluster_52647	215	45	20.93	1.887
fliR	Cluster_52647	213	45	21.127	1.887
flhB	Cluster_52647	151	39	25.828	2.703
argD_4	Cluster_86988	59	18	30.508	7.143
gltP_2	Cluster_78937	139	37	26.619	3.03
bepE_3	Cluster_10672	27	8	29.63	12.5
mexA_2	Cluster_10672	17	11	64.706	20.0
linX	Cluster_91753	90	17	18.889	3.846
hemN	Cluster_113301	215	65	30.233	2.439
anr	Cluster_65353	215	120	55.814	3.226
apt	Cluster_149750	218	99	45.413	4.167
ybaB	Cluster_141997	220	168	76.364	5.263
ruvB_1	Cluster_100007	169	65	38.462	4.348
cueR_2	Cluster_128024	167	61	36.527	3.03
ligA	Cluster_46875	176	46	26.136	2.632
zipA	Cluster_50292	218	166	76.147	6.667
smc	Cluster_38655	129	61	47.287	4.545
rspR_1	Cluster_38655	141	40	28.369	2.703
pucD	Cluster_38655	196	103	52.551	4.545
aqpZ	Cluster_82784	178	71	39.888	4.348
rspR_2	Cluster_35034	141	27	19.149	2.941
adeP_2	Cluster_35034	176	52	29.545	3.448
pucM	Cluster_18692	217	116	53.456	3.571
pucL	Cluster_18692	101	35	34.653	5.882
allA	Cluster_18692	219	64	29.224	2.632
yedI	Cluster_94425	210	130	61.905	4.762
rutR_2	Cluster_94425	220	60	27.273	1.667
scaC	Cluster_69551	117	27	23.077	4.762
pvdA	Cluster_70946	158	70	44.304	4.0
sdhL	Cluster_77307	216	51	23.611	2.381
gloA	Cluster_50541	186	109	58.602	4.167
cckA	Cluster_39150	99	41	41.414	4.545
cpdR	Cluster_39150	96	21	21.875	5.263
fabR_2	Cluster_66727	128	43	33.594	7.143
mmgB	Cluster_66727	86	57	66.279	9.091
bktB	Cluster_66727	196	139	70.918	5.882
speA	Cluster_82415	217	119	54.839	4.762
yciH	Cluster_46357	219	49	22.374	2.703
yfcD	Cluster_38464	219	141	64.384	3.571
pleD_2	Cluster_38464	121	48	39.669	6.667
ctpL	Cluster_85741	210	39	18.571	2.439
aroQ1	Cluster_68560	216	158	73.148	5.263
accB	Cluster_115327	194	102	52.577	5.0
accC	Cluster_115327	186	101	54.301	5.263
acoA	Cluster_35355	189	55	29.101	2.941
acoB	Cluster_35355	187	55	29.412	3.226
acoC	Cluster_35355	189	54	28.571	3.226
ydjJ	Cluster_35355	124	50	40.323	5.0
ubiX	Cluster_139511	214	155	72.43	6.667
mpl	Cluster_139511	217	156	71.889	5.556
dedA	Cluster_47535	219	52	23.744	2.381
mtfA	Cluster_47535	220	42	19.091	2.174
ppa	Cluster_121242	196	139	70.918	6.667
rpsT	Cluster_43161	219	176	80.365	7.692
murJ	Cluster_43161	217	174	80.184	7.692
ribF	Cluster_104116	218	183	83.945	5.882
ileS	Cluster_104116	218	181	83.028	5.556
lspA_1	Cluster_104116	53	26	49.057	10.0
fkpB	Cluster_104116	221	182	82.353	5.263
ispH	Cluster_104116	216	180	83.333	5.263
thiO	Cluster_150501	197	149	75.635	5.263
bamD	Cluster_153027	219	179	81.735	12.5
rluD	Cluster_153027	220	179	81.364	12.5
yfiH	Cluster_153027	217	173	79.724	12.5
clpB	Cluster_43178	209	92	44.019	3.333
ndh	Cluster_127361	212	153	72.17	4.348
yacG	Cluster_53663	218	106	48.624	3.333
coaE	Cluster_53663	217	106	48.848	3.448
outO_2	Cluster_53663	29	8	27.586	7.692
epsF	Cluster_53663	100	69	69.0	8.333
pilA	Cluster_53663	184	106	57.609	4.762
artQ	Cluster_150831	119	48	40.336	4.762
mutY	Cluster_38654	212	61	28.774	2.632
opuAB_2	Cluster_127408	211	63	29.858	2.083
tdcG_2	Cluster_14603	134	32	23.881	3.03
bauC	Cluster_135751	175	51	29.143	4.167
rutR_3	Cluster_123764	213	47	22.066	1.786
yigZ	Cluster_123764	220	148	67.273	4.348
bcr	Cluster_111759	106	27	25.472	3.704
copZ	Cluster_86323	199	133	66.834	5.556
hmrR	Cluster_151158	191	86	45.026	4.762
mcpH_2	Cluster_74262	157	44	28.025	2.778
fadI	Cluster_98787	211	130	61.611	3.704
cmoM	Cluster_132153	196	62	31.633	3.448
pbpC	Cluster_132891	205	87	42.439	5.0
copR_3	Cluster_75250	34	8	23.529	7.143
tnsC	Cluster_37907	47	12	25.532	5.882
tnsB	Cluster_37907	53	12	22.642	4.348
glmU	Cluster_100310	183	128	69.945	5.0
atpC	Cluster_158281	220	125	56.818	9.091
atpD	Cluster_158281	216	124	57.407	11.111
atpG	Cluster_158281	217	122	56.221	9.091
atpA	Cluster_158281	215	116	53.953	7.692
atpH_1	Cluster_158281	218	116	53.211	7.143
atpF	Cluster_158281	218	116	53.211	7.692
atpH_2	Cluster_85917	218	112	51.376	5.882
atpB	Cluster_83980	217	197	90.783	14.286
nrdB	Cluster_15184	213	54	25.352	2.5
addA	Cluster_39949	35	8	22.857	6.667
sdhE	Cluster_93112	218	147	67.431	7.143
ygfZ	Cluster_93112	217	147	67.742	5.882
tctD	Cluster_57670	218	116	53.211	5.0
yhcR	Cluster_123766	73	63	86.301	33.333
ung	Cluster_98628	217	145	66.82	4.762
caiD	Cluster_98628	164	134	81.707	10.0
rsuA	Cluster_55076	204	59	28.922	2.273
rhlA	Cluster_21891	211	87	41.232	3.704
leuS	Cluster_49307	212	160	75.472	6.25
lnt	Cluster_48396	214	55	25.701	2.273
corC	Cluster_48396	218	56	25.688	2.174
ybeY	Cluster_48396	218	57	26.147	2.222
ybeZ	Cluster_48396	218	57	26.147	2.273
hemL	Cluster_35576	202	110	54.455	3.333
thiE_2	Cluster_35576	214	82	38.318	2.381
thiD	Cluster_35576	210	115	54.762	3.125
aidB	Cluster_55092	213	55	25.822	2.041
amn	Cluster_113306	217	70	32.258	2.778
rluE	Cluster_113306	216	67	31.019	2.857
lrp_6	Cluster_19236	122	22	18.033	3.03
fieF	Cluster_98669	218	144	66.055	4.762
hrpB_1	Cluster_98669	43	17	39.535	6.667
neo	Cluster_14976	31	10	32.258	11.111
yjlD	Cluster_147818	18	17	94.444	50.0
frmB	Cluster_147818	21	16	76.19	33.333
uvrB_2	Cluster_21265	37	10	27.027	7.143
cheY	Cluster_108476	201	52	25.871	4.762
cheZ	Cluster_108476	214	53	24.766	4.348
cheB1	Cluster_108476	218	51	23.394	4.0
pomA	Cluster_108476	217	51	23.502	3.846
gcl_2	Cluster_41363	21	8	38.095	8.333
hyi_2	Cluster_150757	17	6	35.294	11.111
glxR_2	Cluster_67941	21	6	28.571	10.0
smvA	Cluster_16873	22	10	45.455	20.0
lrpC	Cluster_93708	154	57	37.013	3.704
hyuE	Cluster_11780	202	61	30.198	2.857
yddE	Cluster_152337	94	53	56.383	5.556
ltxB	Cluster_143498	151	48	31.788	5.263
ccoP2_2	Cluster_152862	202	72	35.644	2.439
ccoN1_2	Cluster_152862	216	77	35.648	2.041
ppnP	Cluster_134970	220	81	36.818	4.167
ydaD_2	Cluster_61194	59	15	25.424	4.545
uctC	Cluster_76800	121	74	61.157	5.882
pntAA	Cluster_17165	215	65	30.233	3.448
pntB	Cluster_17165	211	64	30.332	3.571
cat1	Cluster_64959	219	145	66.21	4.167
citN_2	Cluster_34026	203	52	25.616	2.703
queC	Cluster_71029	203	156	76.847	6.25
queE	Cluster_71029	217	166	76.498	5.882
cpoB	Cluster_150153	219	86	39.269	10.0
tolB	Cluster_99361	219	159	72.603	5.0
exbD_2	Cluster_99361	219	64	29.224	1.961
tolQ_3	Cluster_99361	219	51	23.288	1.639
ybgC	Cluster_99361	220	164	74.545	5.882
ruvB_2	Cluster_110407	169	69	40.828	4.167
ruvA	Cluster_110407	219	162	73.973	4.762
ruvC	Cluster_65511	215	62	28.837	2.381
pmpR	Cluster_106935	150	88	58.667	4.167
aspS	Cluster_120361	219	183	83.562	5.882
dps	Cluster_35779	182	116	63.736	5.882
slyX	Cluster_4421	220	68	30.909	2.941
proS	Cluster_76846	217	160	73.733	5.263
pnoA	Cluster_152483	98	43	43.878	5.263
modA	Cluster_129299	215	62	28.837	2.128
csrA1	Cluster_42311	165	107	64.848	4.348
yphA	Cluster_114016	193	104	53.886	3.333
adhP	Cluster_16028	167	39	23.353	4.762
bamA_3	NO_CLUSTER_ASSOCIATION_FOUND	95	37	38.947	5.263
ghrB_3	Cluster_146842	115	30	26.087	3.571
ttuB_4	Cluster_146842	112	21	18.75	2.632
opgH	Cluster_34557	212	127	59.906	6.25
mdoG	Cluster_34557	218	133	61.009	6.25
dtd	Cluster_73225	221	63	28.507	2.273
pip	Cluster_73225	210	63	30.0	2.703
hutI	Cluster_78947	166	36	21.687	3.448
hutH	Cluster_111149	136	99	72.794	9.091
csrA2	Cluster_74267	217	126	58.065	4.0
alaS	Cluster_29535	214	40	18.692	2.5
astE	Cluster_132120	216	140	64.815	3.333
astB	Cluster_132120	216	140	64.815	3.333
astD	Cluster_132120	210	137	65.238	4.0
aruG	Cluster_132120	211	143	67.773	4.167
astA	Cluster_84892	209	51	24.402	3.03
hisP	Cluster_123516	170	123	72.353	14.286
occM_3	Cluster_123516	202	39	19.307	2.5
hisQ_2	Cluster_123516	209	64	30.622	2.703
yjiK_3	Cluster_157515	40	13	32.5	4.762
asd	Cluster_143500	219	158	72.146	9.091
leuB	Cluster_150147	217	149	68.664	4.762
COQ5	Cluster_104138	159	57	35.849	3.333
leuD1	Cluster_95132	192	125	65.104	7.692
leuC	Cluster_95132	174	113	64.943	8.333
dusC	Cluster_152575	217	103	47.465	3.226
rutD	Cluster_72686	76	19	25.0	3.571
yojI	Cluster_133608	214	38	17.757	2.128
macB	Cluster_57656	152	36	23.684	3.571
macA	Cluster_57656	169	36	21.302	3.448
htpG	Cluster_138193	211	55	26.066	3.704
secE	Cluster_158181	218	79	36.239	7.692
nusG	Cluster_143496	218	172	78.899	11.111
rplK	Cluster_103434	218	206	94.495	20.0
rplA	Cluster_103434	216	203	93.981	20.0
rplJ	Cluster_60586	219	67	30.594	10.0
rplL	Cluster_131227	216	180	83.333	11.111
rpoB	Cluster_52288	212	193	91.038	12.5
rpoC	Cluster_142668	213	194	91.08	20.0
rpsL	Cluster_55151	217	195	89.862	9.091
rpsG	Cluster_112385	218	160	73.394	9.091
fusA	Cluster_112385	213	155	72.77	8.333
dapL	Cluster_168590	206	74	35.922	3.448
glnD	Cluster_168590	216	82	37.963	3.333
rpsB	Cluster_24702	216	85	39.352	3.226
tsf	Cluster_65367	215	164	76.279	7.143
pyrH	Cluster_67594	217	105	48.387	4.545
frr	Cluster_67594	216	105	48.611	4.545
ispU	Cluster_67594	216	105	48.611	4.348
cdsA	Cluster_67594	212	103	48.585	4.545
dxr	Cluster_67594	212	101	47.642	4.348
rseP	Cluster_136553	210	71	33.81	2.778
hmp_2	Cluster_70968	214	38	17.757	1.613
yphB	Cluster_150833	135	49	36.296	3.704
dctM	Cluster_139062	132	64	48.485	5.882
mrpD	Cluster_74796	214	80	37.383	4.762
mnhC1	Cluster_74796	217	80	36.866	4.348
mrpA	Cluster_74796	200	79	39.5	6.25
sutR_2	Cluster_127296	134	74	55.224	5.263
sttH_2	Cluster_128694	182	48	26.374	3.226
rhtA	NO_CLUSTER_ASSOCIATION_FOUND	205	135	65.854	4.0
kup	Cluster_47522	159	50	31.447	4.0
rimO	Cluster_47522	214	51	23.832	2.778
potD_2	Cluster_27166	122	29	23.77	3.125
ribBA_2	Cluster_132118	208	82	39.423	3.448
aes	Cluster_85730	121	54	44.628	3.704
mbtH	Cluster_93026	211	59	27.962	2.439
lgrE	Cluster_93026	207	56	27.053	2.273
apxIB_2	NO_CLUSTER_ASSOCIATION_FOUND	83	23	27.711	3.846
prsE_2	NO_CLUSTER_ASSOCIATION_FOUND	210	35	16.667	1.37
rhlE_4	Cluster_148352	10	3	30.0	14.286
yedA	Cluster_89947	209	41	19.617	2.941
dinG_5	Cluster_77318	76	20	26.316	5.263
acuR	Cluster_130086	47	19	40.426	6.667
rutB	Cluster_123883	57	17	29.825	6.25
qseB_4	Cluster_41097	48	12	25.0	6.25
hcrC	NO_CLUSTER_ASSOCIATION_FOUND	190	33	17.368	1.961
egtB	Cluster_163351	150	31	20.667	2.941
tycC	NO_CLUSTER_ASSOCIATION_FOUND	94	23	24.468	4.762
ubiK	Cluster_10539	220	39	17.727	2.632
noc	Cluster_15946	42	10	23.81	8.333
dht	Cluster_24594	208	61	29.327	3.226
rnz	Cluster_125949	199	63	31.658	3.03
prs	Cluster_145990	195	191	97.949	25.0
rplY	Cluster_103017	217	74	34.101	7.692
pth	Cluster_130392	215	195	90.698	10.0
ychF	Cluster_130392	217	194	89.401	9.091
dsbE_2	Cluster_98159	13	4	30.769	14.286
groS	Cluster_44877	218	47	21.56	3.03
groL	Cluster_153547	187	97	51.872	4.0
cpxR_2	NO_CLUSTER_ASSOCIATION_FOUND	136	45	33.088	3.125
yajO_3	Cluster_119629	31	7	22.581	7.143
pknD_3	NO_CLUSTER_ASSOCIATION_FOUND	15	5	33.333	14.286
vapC	Cluster_22866	25	7	28.0	7.692
hin_2	NO_CLUSTER_ASSOCIATION_FOUND	75	18	24.0	3.226
phnN	Cluster_23647	218	142	65.138	4.348
rhsC_1	NO_CLUSTER_ASSOCIATION_FOUND	40	12	30.0	4.762
rhsC_2	NO_CLUSTER_ASSOCIATION_FOUND	40	13	32.5	4.545
lgrD_1	NO_CLUSTER_ASSOCIATION_FOUND	89	25	28.09	3.03
lgrD_2	NO_CLUSTER_ASSOCIATION_FOUND	89	26	29.213	3.226
bla	NO_CLUSTER_ASSOCIATION_FOUND	10	3	30.0	12.5
hin_4	NO_CLUSTER_ASSOCIATION_FOUND	28	7	25.0	6.25
rclR_3	Cluster_105072	5	3	60.0	33.333
hin_5	NO_CLUSTER_ASSOCIATION_FOUND	19	5	26.316	7.692
relB	Cluster_3017	94	36	38.298	4.167
relE	Cluster_3017	93	27	29.032	4.0
birA	NO_CLUSTER_ASSOCIATION_FOUND	214	98	45.794	2.703
coaX	NO_CLUSTER_ASSOCIATION_FOUND	211	95	45.024	2.703
gtaB	Cluster_47130	210	58	27.619	2.941
cueR_3	Cluster_120368	24	12	50.0	16.667
lspA_2	Cluster_120368	53	24	45.283	9.091
copR_4	NO_CLUSTER_ASSOCIATION_FOUND	14	6	42.857	12.5
copA_6	NO_CLUSTER_ASSOCIATION_FOUND	15	4	26.667	10.0
copB_4	NO_CLUSTER_ASSOCIATION_FOUND	8	4	50.0	25.0
tycB	NO_CLUSTER_ASSOCIATION_FOUND	9	5	55.556	20.0

#######################################################################
ALL GENE TO IGR ASSOCIATIONS ACROSS GCA_929618215.1_cpe006_genomic
GENE	IGR	GENE_COUNT	ASSOC_COUNT	ASSOC_TOTAL(%)	ASSOC_EXPECTED(%)
genK	Cluster_39161	86	9	10.465	5.0
cnbA	Cluster_39161	44	10	22.727	11.111
nicP_1	Cluster_110370	220	3	1.364	0.82
lrp_1	Cluster_108363	221	10	4.525	1.351
leuE_1	Cluster_140357	124	25	20.161	3.448
rcsC_1	Cluster_82276	221	2	0.905	0.769
nudC_1	Cluster_125223	219	30	13.699	2.041
pdhR_1	Cluster_125223	173	68	39.306	6.25
hsaB_1	Cluster_138873	204	68	33.333	2.778
tgnC	Cluster_138873	204	152	74.51	5.556
tgnD	Cluster_138873	189	142	75.132	6.667
tgnB	Cluster_130720	183	38	20.765	3.704
hsaB_2	Cluster_28761	204	62	30.392	3.226
mcpQ_1	Cluster_48726	202	21	10.396	1.695
mtrA	Cluster_114946	162	114	70.37	6.25
nrtD_1	Cluster_117536	120	9	7.5	4.545
argC_1	Cluster_79460	206	26	12.621	3.226
cmpR_1	Cluster_79460	221	5	2.262	1.667
oprD_1	Cluster_31935	221	7	3.167	1.064
betP	Cluster_65372	180	27	15.0	4.545
rhtB_1	Cluster_65372	219	5	2.283	1.075
adhB_1	Cluster_38169	172	32	18.605	2.273
iorB_1	Cluster_38169	30	5	16.667	8.333
iorA_1	Cluster_38169	33	5	15.152	6.667
ycaO	Cluster_38169	180	60	33.333	3.571
hcpA	Cluster_94492	128	13	10.156	3.03
bcsE	Cluster_31691	98	34	34.694	4.167
bcsC	Cluster_31691	95	29	30.526	4.167
dapA_1	Cluster_23445	216	11	5.093	1.316
nqrF_1	Cluster_130842	29	7	24.138	14.286
hisC_1	Cluster_130842	221	6	2.715	1.449
mgtB	Cluster_3361	108	59	54.63	7.143
nepI_1	Cluster_20672	144	2	1.389	1.923
lrp_2	Cluster_103467	221	5	2.262	1.493
gbpR_1	Cluster_87827	157	17	10.828	2.0
dhaT	Cluster_87827	112	31	27.679	6.667
lgoT_1	Cluster_87827	110	27	24.545	5.556
mhpD	Cluster_90553	113	42	37.168	4.762
